GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-08-21 0210-56,Join,222YK222,108970976,188.119.40.87,7, , ,11 of 28,163,1.09,$851401863,
2022-08-21 0210-56,Join,LOLEK32169,206000690,85.221.141.241,8, , ,6 of 28,107,1.23,$1025855,
2022-08-21 0210-56,Join,Yeronlyyy_1415,164002278,85.173.192.249,9, , ,2 of 28,123,1.52,$43317632,
2022-08-21 0210-56,Join,Zoomixi,197294982,31.11.129.97,10, , ,19 of 28,110,0.46,$1656242,
2022-08-21 0210-56,Join,Kirill23471,134125612,109.252.58.24,11, , ,26 of 28,32,0.61,$176973,
2022-08-21 0210-56,Join,Midnight.im,1766699493,85.172.94.214,12, , ,21 of 28,104,2.95,$4865091,
2022-08-21 0210-56,Join,lunarz1x,112875153,84.71.171.81,13, , ,1 of 28,667,1.77,$89527127,
2022-08-21 0210-56,Join,CitrusSsSsS,40080466,213.134.188.31,16, ,Host,3 of 28,82,0.56,$1194042,
2022-08-21 0210-56,Join,SpaceWalrus69,187259573,84.26.104.215,17, , ,28 of 28,116,1.91,$738951,
2022-08-21 0210-56,Join,fugazi84,113916204,83.8.198.183,18, , ,14 of 28,68,0.46,$1373159,
2022-08-21 0210-56,Join,YoGwennys,106384323,77.34.33.40,19, , ,17 of 28,149,0.58,$1926716,
2022-08-21 0210-56,Join,nobody414,158199731,213.34.244.87,21, , ,10 of 28,91,1.18,$490082,
2022-08-21 0210-56,Join,XdexorekX,197993487,83.4.133.64,22, , ,25 of 28,45,0.41,$462494,
2022-08-21 0210-56,Join,nikeita,25270253,5.35.20.72,24, , ,18 of 28,16,0.33,$311092,
2022-08-21 0210-56,Join,Wurstpral1ne,210547159,79.238.37.142,26, , ,7 of 28,35,0.5,$895440,
2022-08-21 0210-56,Join,atanazz,136394767,168.182.193.124,27, , ,23 of 28,118,1.14,$723042586,
2022-08-21 0210-56,Join,sherykooo,89484309,5.252.213.100,28, , ,9 of 28,6,1.18,$125957,
2022-08-21 0211-07,Leave,54jbridges,91330941,90.205.163.182,5, , ,12 of 28,23,0.28,$1192172,
2022-08-21 0210-57,Join,AjuRO765,124739768,77.254.81.43,0, , ,13 of 28,187,1.0,$135999,
2022-08-21 0210-57,Join,ensilajver,114123080,79.127.146.42,1, , ,24 of 28,198,0.82,$9351831,
2022-08-21 0210-57,Join,CRTBEY,113693560,185.69.145.29,2, , ,8 of 28,168,0.69,$839024437,
2022-08-21 0210-56,Join,the_greek_man,108595091,176.92.130.10,14, , ,22 of 28,166,1.53,$444736,
2022-08-21 0210-56,Join,TOMMI1349u7,135466505,31.23.65.226,15, , ,5 of 28,34,0.22,$457307,
2022-08-21 0211-08,Leave,fugazi84,113916204,83.8.198.183,18, , ,14 of 28,68,0.46,$1373159,
2022-08-21 0211-09,Leave,ensilajver,114123080,79.127.146.42,1, , ,23 of 27,198,0.82,$9351831,
2022-08-21 0210-56,Join,MrGilfy,113855808,84.184.81.110,23, , ,14 of 26,50,0.88,$3272868,
2022-08-21 0210-56,Join,xCandyxxx,77973851,86.20.38.195,20, , ,25 of 26,420,1.19,$2147483647,
2022-08-21 0211-57,Leave,CRTBEY,113693560,185.69.145.29,2, , ,8 of 26,168,0.69,$839034437,
2022-08-21 0211-57,Leave,54jbridges,91330941,90.205.163.182,5, , ,12 of 26,23,0.28,$1192172,
2022-08-21 0211-57,Leave,222YK222,108970976,188.119.40.87,7, , ,11 of 26,163,1.09,$851401863,
2022-08-21 0211-57,Leave,LOLEK32169,206000690,85.221.141.241,8, , ,6 of 26,107,1.23,$1025855,
2022-08-21 0211-57,Leave,Yeronlyyy_1415,164002278,85.173.192.249,9, , ,2 of 26,123,1.52,$43317632,
2022-08-21 0211-57,Leave,Zoomixi,197294982,31.11.129.97,10, , ,18 of 26,110,0.46,$1536992,
2022-08-21 0211-57,Leave,Kirill23471,134125612,109.252.58.24,11, , ,24 of 26,32,0.61,$176973,
2022-08-21 0211-57,Leave,Midnight.im,1766699493,85.172.94.214,12, , ,20 of 26,104,2.95,$4865091,
2022-08-21 0211-57,Leave,lunarz1x,112875153,84.71.171.81,13, , ,1 of 26,667,1.77,$89527127,
2022-08-21 0211-57,Leave,the_greek_man,108595091,176.92.130.10,14, , ,21 of 26,166,1.53,$602236,
2022-08-21 0211-57,Leave,TOMMI1349u7,135466505,31.23.65.226,15, , ,5 of 26,34,0.22,$457307,
2022-08-21 0211-57,Leave,CitrusSsSsS,40080466,213.134.188.31,16, ,Host,3 of 26,82,0.56,$1193542,
2022-08-21 0211-57,Leave,SpaceWalrus69,187259573,84.26.104.215,17, , ,26 of 26,116,1.91,$738951,
2022-08-21 0211-57,Leave,YoGwennys,106384323,77.34.33.40,19, , ,16 of 26,149,0.58,$1926716,
2022-08-21 0211-57,Leave,xCandyxxx,77973851,86.20.38.195,20, , ,25 of 26,420,1.19,$2147483647,
2022-08-21 0211-57,Leave,nobody414,158199731,213.34.244.87,21, , ,10 of 26,91,1.18,$490082,
2022-08-21 0211-57,Leave,XdexorekX,197993487,83.4.133.64,22, , ,23 of 26,45,0.41,$449994,
2022-08-21 0211-57,Leave,MrGilfy,113855808,84.184.81.110,23, , ,14 of 26,50,0.88,$3272868,
2022-08-21 0211-57,Leave,nikeita,25270253,5.35.20.72,24, , ,17 of 26,16,0.33,$311092,
2022-08-21 0211-57,Leave,Wurstpral1ne,210547159,79.238.37.142,26, , ,7 of 26,35,0.5,$895440,
2022-08-21 0211-57,Leave,atanazz,136394767,168.182.193.124,27, , ,22 of 26,118,1.14,$723037286,
2022-08-21 0211-57,Leave,sherykooo,89484309,5.252.213.100,28, , ,9 of 26,6,1.18,$125957,
