GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-08-22 1508-19,Leave,BOTAN___,183143740,80.238.73.36,7, , ,3 of 17,89,0.77,$566021,
2022-08-22 1508-19,Leave,Thezzo72,175306866,31.192.193.137,11, , ,13 of 17,577,0.58,$176046948,
2022-08-22 1508-19,Leave,Maarden_P,180379092,178.117.74.179,12, , ,15 of 17,121,0.46,$1582666,
2022-08-22 1508-19,Leave,adizero93,23143570,195.3.148.224,14, , ,1 of 17,39,0.92,$1402541,
2022-08-22 1508-19,Leave,Sius_87,145265704,109.73.211.54,19, ,Host,2 of 17,477,3.82,$192179172,
2022-08-22 1508-19,Join,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 16,426,1.5,$1663199691,
2022-08-22 1508-19,Join,LilxFruit,178312512,86.62.153.211,1, , ,15 of 16,79,0.2,$676340,
2022-08-22 1508-19,Join,Pety__,134914325,178.48.119.134,2, , ,3 of 16,96,1.12,$7752102,
2022-08-22 1508-19,Join,YT_ALEX5W,188701173,90.220.166.71,3, , ,4 of 16,170,0.56,$2561861,
2022-08-22 1508-19,Join,MINEX2045,118146578,77.227.165.204,4, , ,6 of 16,68,0.54,$7313409,
2022-08-22 1508-19,Join,adnebr,146008761,86.90.60.19,5, , ,16 of 16,214,0.76,$734730,
2022-08-22 1508-19,Join,Goldenleaf2039,193048744,92.24.222.109,6, , ,11 of 16,128,0.35,$6020685,
2022-08-22 1508-19,Join,olli3bgk18,137363166,31.51.95.34,7, , ,5 of 16,100,1.1,$1834364,
2022-08-22 1508-19,Join,Miracle_Maik,144506299,84.82.225.235,8, , ,12 of 16,168,0.85,$4213926,
2022-08-22 1508-19,Join,LongNeckedGoose,202520765,81.157.207.40,9, , ,7 of 16,286,0.75,$815695,
2022-08-22 1508-19,Join,hharrybaker,202365006,86.175.74.24,10, , ,9 of 16,98,0.63,$1772992,
2022-08-22 1508-19,Join,Aristidis29,187226397,149.34.244.162,11,Friend, ,13 of 16,254,0.13,$11274222,
2022-08-22 1508-19,Join,tryhardlexus,199339955,95.91.254.50,12, , ,14 of 16,73,0.47,$5166026,
2022-08-22 1508-19,Join,Yumin15k,203770275,157.157.30.29,13,Friend, ,10 of 16,502,1.5,$315552470,
2022-08-22 1508-19,Join,vipexaynon,180193385,79.56.11.123,14, , ,8 of 16,75,0.7,$5190247,
2022-08-22 1508-30,Leave,Miracle_Maik,144506299,84.82.225.235,8, , ,12 of 16,168,0.85,$4213926,
2022-08-22 1508-30,Leave,LongNeckedGoose,202520765,81.157.207.40,9, , ,7 of 16,286,0.75,$815695,
2022-08-22 1508-30,Leave,hharrybaker,202365006,86.175.74.24,10, , ,9 of 16,98,0.63,$1772992,
2022-08-22 1511-56,Leave,Yumin15k,203770275,157.157.30.29,13,Friend, ,10 of 16,502,1.5,$315552470,
2022-08-22 1514-44,Join,Dizzy__3080,98496960,188.27.131.221,13,Friend, ,7 of 16,589,1631336.25,$2145706510,High K/D High $ 
2022-08-22 1515-26,Join,Argamer-3714,145170457,80.60.237.110,16, , ,7 of 18,104,0.82,$566475,
2022-08-22 1516-10,Leave,Argamer-3714,145170457,80.60.237.110,16, , ,7 of 18,104,0.82,$566475,
2022-08-22 1515-48,Join,David25270,164512015,77.203.168.44,17, , ,12 of 18,127,0.27,$3166504,
2022-08-22 1516-25,Leave,David25270,164512015,77.203.168.44,17, , ,12 of 18,127,0.27,$3166504,
2022-08-22 1516-29,Join,Yumin15k,203770275,157.157.30.29,18,Friend, ,12 of 19,502,1.5,$315554470,
2022-08-22 1519-55,Leave,David25270,164512015,77.203.168.44,17, , ,13 of 19,127,0.27,$3165096,
2022-08-22 1522-37,Join,bambi3a,84988696,92.195.166.27,17,Friend, ,19 of 19,210,0.99,$34443507,
2022-08-22 1529-30,Leave,Yumin15k,203770275,157.157.30.29,18,Friend, ,12 of 19,502,1.5,$315554470,
2022-08-22 1529-30,Leave,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 18,426,1.5,$1663199691,High $ 
2022-08-22 1529-30,Leave,LilxFruit,178312512,86.62.153.211,1, , ,16 of 18,79,0.2,$1020340,
2022-08-22 1529-30,Leave,Pety__,134914325,178.48.119.134,2, , ,3 of 18,96,1.12,$7982102,
2022-08-22 1529-30,Leave,YT_ALEX5W,188701173,90.220.166.71,3, , ,4 of 18,170,0.56,$2561861,
2022-08-22 1529-30,Leave,MINEX2045,118146578,77.227.165.204,4, , ,6 of 18,69,0.54,$7531499,
2022-08-22 1529-30,Leave,adnebr,146008761,86.90.60.19,5, , ,17 of 18,214,0.76,$677243,
2022-08-22 1529-30,Leave,Goldenleaf2039,193048744,92.24.222.109,6, , ,12 of 18,128,0.35,$5918685,
2022-08-22 1529-30,Leave,olli3bgk18,137363166,31.51.95.34,7, , ,5 of 18,100,1.1,$1858364,
2022-08-22 1529-30,Leave,Miracle_Maik,144506299,84.82.225.235,8, , ,13 of 18,168,0.85,$196491,
2022-08-22 1529-30,Leave,LongNeckedGoose,202520765,81.157.207.40,9, , ,9 of 18,286,0.75,$814010,
2022-08-22 1529-30,Leave,hharrybaker,202365006,86.175.74.24,10, , ,11 of 18,98,0.63,$1992742,
2022-08-22 1529-30,Leave,Aristidis29,187226397,149.34.244.162,11,Friend, ,14 of 18,254,0.13,$11579992,
2022-08-22 1529-30,Leave,tryhardlexus,199339955,95.91.254.50,12, , ,15 of 18,73,0.47,$5919632,
2022-08-22 1529-30,Leave,Dizzy__3080,98496960,188.27.131.221,13,Friend, ,8 of 18,589,1631336.25,$2147361149,High K/D High $ 
2022-08-22 1529-30,Leave,vipexaynon,180193385,79.56.11.123,14, , ,10 of 18,75,0.7,$5209652,
2022-08-22 1529-30,Leave,Argamer-3714,145170457,80.60.237.110,16, , ,7 of 18,104,0.82,$882475,
2022-08-22 1529-30,Leave,bambi3a,84988696,92.195.166.27,17,Friend, ,18 of 18,210,0.99,$34443507,
2022-08-22 1529-38,Leave,xCandyxxx,77973851,86.20.38.195,15, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-22 1529-58,Join,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 18,426,1.5,$1663199691,
2022-08-22 1529-58,Join,LilxFruit,178312512,86.62.153.211,1, , ,16 of 18,79,0.2,$1020340,
2022-08-22 1529-58,Join,Pety__,134914325,178.48.119.134,2, , ,3 of 18,96,1.12,$7992102,
2022-08-22 1529-58,Join,YT_ALEX5W,188701173,90.220.166.71,3, , ,4 of 18,170,0.56,$2561861,
2022-08-22 1529-58,Join,MINEX2045,118146578,77.227.165.204,4, , ,6 of 18,69,0.54,$7541499,
2022-08-22 1529-58,Join,adnebr,146008761,86.90.60.19,5, , ,17 of 18,214,0.76,$544043,
2022-08-22 1529-58,Join,Goldenleaf2039,193048744,92.24.222.109,6, , ,12 of 18,128,0.35,$5918685,
2022-08-22 1529-58,Join,olli3bgk18,137363166,31.51.95.34,7, , ,5 of 18,100,1.1,$1858364,
2022-08-22 1529-58,Join,Miracle_Maik,144506299,84.82.225.235,8, , ,13 of 18,168,0.85,$196491,
2022-08-22 1529-58,Join,LongNeckedGoose,202520765,81.157.207.40,9, , ,9 of 18,286,0.75,$814010,
2022-08-22 1529-58,Join,hharrybaker,202365006,86.175.74.24,10, , ,11 of 18,98,0.63,$2002742,
2022-08-22 1529-58,Join,Aristidis29,187226397,149.34.244.162,11,Friend, ,14 of 18,254,0.13,$11591992,
2022-08-22 1529-58,Join,tryhardlexus,199339955,95.91.254.50,12, , ,15 of 18,73,0.47,$5929632,
2022-08-22 1529-58,Join,Dizzy__3080,98496960,188.27.131.221,13,Friend, ,8 of 18,589,1631336.25,$2147361149,
2022-08-22 1529-58,Join,vipexaynon,180193385,79.56.11.123,14, , ,10 of 18,75,0.7,$5211652,
2022-08-22 1529-58,Join,Argamer-3714,145170457,80.60.237.110,16, , ,7 of 18,104,0.82,$896475,
2022-08-22 1529-58,Join,bambi3a,84988696,92.195.166.27,17,Friend, ,18 of 18,210,0.99,$34443507,
2022-08-22 1530-09,Leave,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 18,426,1.5,$1663199691,
2022-08-22 1529-58,Join,xCandyxxx,77973851,86.20.38.195,15, , ,1 of 19,420,1.19,$2147483647,
2022-08-22 1530-25,Join,Yumin15k,203770275,157.157.30.29,18,Friend, ,12 of 19,502,1.5,$315554470,
2022-08-22 1533-39,Leave,adnebr,146008761,86.90.60.19,5, , ,18 of 19,214,0.76,$520274,
2022-08-22 1533-52,Leave,LilxFruit,178312512,86.62.153.211,1, , ,17 of 18,79,0.2,$1019275,
2022-08-22 1548-32,Leave,Miracle_Maik,144506299,84.82.225.235,8, , ,14 of 17,168,0.85,$189531,
2022-08-22 1550-57,Leave,Aristidis29,187226397,149.34.244.162,11,Friend, ,14 of 16,254,0.13,$12031992,
2022-08-22 1559-41,Leave,Yumin15k,203770275,157.157.30.29,18,Friend, ,12 of 15,502,1.5,$315554470,Karen 
2022-08-22 1559-55,Leave,tryhardlexus,199339955,95.91.254.50,12, , ,13 of 14,73,0.47,$3337172,
2022-08-22 1600-02,Leave,Goldenleaf2039,193048744,92.24.222.109,6, , ,12 of 13,128,0.35,$5917085,
2022-08-22 1600-46,Leave,Pety__,134914325,178.48.119.134,2, , ,3 of 13,96,1.12,$16325662,
2022-08-22 1600-40,Join,Yumin15k,203770275,157.157.30.29,1,Friend, ,11 of 12,502,1.5,$315554470,
2022-08-22 1616-23,Join,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 15,426,1.5,$1663201691,
2022-08-22 1616-23,Join,Yumin15k,203770275,157.157.30.29,1,Friend, ,10 of 15,502,1.5,$315554470,
2022-08-22 1616-23,Join,Goldenleaf2039,193048744,92.24.222.109,2, , ,12 of 15,128,0.35,$5238685,
2022-08-22 1616-23,Join,hharrybaker,202365006,86.175.74.24,3, , ,9 of 15,98,0.63,$21813892,
2022-08-22 1616-23,Join,olli3bgk18,137363166,31.51.95.34,4, , ,5 of 15,100,1.1,$9221094,
2022-08-22 1616-23,Join,Aristidis29,187226397,149.34.244.162,5,Friend, ,13 of 15,254,0.13,$12059992,
2022-08-22 1616-23,Join,-pezzak,97754456,46.189.184.167,6, , ,3 of 15,95,0.44,$1075532,
2022-08-22 1616-23,Join,-Strici-,179018607,89.135.84.131,7, , ,14 of 15,160,1.33,$423462,
2022-08-22 1616-23,Join,mister_farts,179997832,72.224.190.129,8,Friend, ,11 of 15,310,0.42,$1894129,
2022-08-22 1616-23,Join,Argamer-3714,145170457,80.60.237.110,9, , ,6 of 15,104,0.82,$105223,
2022-08-22 1616-23,Join,YT_ALEX5W,188701173,90.220.166.71,10, , ,4 of 15,170,0.56,$15045536,
2022-08-22 1616-23,Join,LongNeckedGoose,202520765,81.157.207.40,11, , ,8 of 15,286,0.75,$19227275,
2022-08-22 1616-23,Join,Minceman3steam,125664697,109.157.216.225,12, , ,15 of 15,81,1.09,$1478131,
2022-08-22 1616-23,Join,Dizzy__3080,98496960,188.27.131.221,13,Friend, ,7 of 15,589,1631336.25,$2147361127,
2022-08-22 1616-23,Join,xCandyxxx,77973851,86.20.38.195,14, , ,1 of 15,420,1.19,$2147483647,
2022-08-22 1617-53,Leave,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 16,426,1.5,$1663201691,High $ 
2022-08-22 1617-53,Leave,Yumin15k,203770275,157.157.30.29,1,Friend, ,11 of 16,502,1.5,$315554470,
2022-08-22 1617-53,Leave,Goldenleaf2039,193048744,92.24.222.109,2, , ,13 of 16,128,0.35,$5238685,
2022-08-22 1617-53,Leave,hharrybaker,202365006,86.175.74.24,3, , ,10 of 16,98,0.63,$21813892,
2022-08-22 1617-53,Leave,olli3bgk18,137363166,31.51.95.34,4, , ,5 of 16,100,1.1,$9221094,
2022-08-22 1617-53,Leave,Aristidis29,187226397,149.34.244.162,5,Friend, ,14 of 16,254,0.13,$12061976,
2022-08-22 1617-53,Leave,-pezzak,97754456,46.189.184.167,6, , ,3 of 16,95,0.44,$1075532,
2022-08-22 1617-53,Leave,-Strici-,179018607,89.135.84.131,7, , ,15 of 16,160,1.33,$423462,
2022-08-22 1617-53,Leave,mister_farts,179997832,72.224.190.129,8,Friend, ,12 of 16,310,0.42,$1894129,
2022-08-22 1617-53,Leave,Argamer-3714,145170457,80.60.237.110,9, , ,6 of 16,104,0.82,$105223,
2022-08-22 1617-53,Leave,YT_ALEX5W,188701173,90.220.166.71,10, , ,4 of 16,170,0.56,$15045536,
2022-08-22 1617-53,Leave,LongNeckedGoose,202520765,81.157.207.40,11, , ,8 of 16,286,0.75,$19227275,
2022-08-22 1617-53,Leave,Minceman3steam,125664697,109.157.216.225,12, , ,16 of 16,81,1.09,$1478131,
2022-08-22 1617-53,Leave,Dizzy__3080,98496960,188.27.131.221,13,Friend, ,7 of 16,589,1631336.25,$2147361127,High K/D High $ 
2022-08-22 1618-18,Leave,xCandyxxx,77973851,86.20.38.195,14, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-22 1618-18,Join,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-22 1619-20,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-22 1619-20,Join,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 3,426,1.5,$1663201691,
2022-08-22 1619-20,Join,Yumin15k,203770275,157.157.30.29,1,Friend, ,3 of 3,502,1.5,$315554470,
2022-08-22 1619-20,Join,xCandyxxx,77973851,86.20.38.195,2, , ,1 of 4,420,1.19,$2147483647,
2022-08-22 1619-59,Join,Dizzy__3080,98496960,188.27.131.221,3,Friend, ,4 of 7,589,1631336.25,$2147361127,High K/D High $ 
2022-08-22 1620-21,Join,Giorgio_Escobar,136878454,185.149.0.168,6,Friend, ,9 of 11,96,1.2,$922746,
2022-08-22 1620-19,Join,glockynstein,161909941,31.156.199.249,4,Friend, ,4 of 11,178,0.49,$153170,
2022-08-22 1620-37,Join,olli3bgk18,137363166,31.51.95.34,8, , ,3 of 11,100,1.1,$9221094,
2022-08-22 1620-33,Join,hharrybaker,202365006,86.175.74.24,7, , ,7 of 11,98,0.63,$21813892,
2022-08-22 1620-19,Join,Richard_Gorner,198076261,5.173.133.91,5,Friend, ,11 of 12,144,0.31,$57637,
2022-08-22 1620-41,Join,Minceman3steam,125664697,109.157.216.225,9, , ,12 of 12,81,1.09,$1478131,
2022-08-22 1620-50,Join,vipexaynon,180193385,79.56.11.123,10, , ,7 of 12,76,0.69,$2216859,
2022-08-22 1621-10,Join,-pezzak,97754456,46.189.184.167,11, , ,3 of 15,95,0.44,$1075532,
2022-08-22 1621-33,Join,LongNeckedGoose,202520765,81.157.207.40,12, , ,8 of 15,286,0.75,$19227275,
2022-08-22 1621-39,Join,Argamer-3714,145170457,80.60.237.110,13, , ,6 of 15,104,0.82,$105223,
2022-08-22 1621-50,Join,Floosti,205743868,90.29.6.175,14,Friend, ,14 of 16,110,0.4,$2911576,
2022-08-22 1622-21,Join,YT_ALEX5W,188701173,90.220.166.71,15, , ,4 of 16,170,0.56,$15045536,
2022-08-22 1622-58,Leave,YT_ALEX5W,188701173,90.220.166.71,15, , ,4 of 16,170,0.56,$15045536,
2022-08-22 1623-25,Join,LilxFruit,178312512,86.62.153.211,16, , ,17 of 17,79,0.2,$1019275,
2022-08-22 1625-08,Leave,olli3bgk18,137363166,31.51.95.34,8, , ,5 of 18,100,1.1,$9221094,
2022-08-22 1624-56,Join,peachy_palm4,211574856,67.209.88.135,17,Friend, ,14 of 17,115,4.24,$414770,
2022-08-22 1626-42,Leave,Minceman3steam,125664697,109.157.216.225,9, , ,16 of 17,81,1.09,$1478131,
2022-08-22 1628-14,Join,olli3bgk18,137363166,31.51.95.34,8, , ,5 of 17,100,1.1,$9223094,
2022-08-22 1630-11,Leave,Dizzy__3080,98496960,188.27.131.221,3,Friend, ,8 of 17,589,1631336.25,$2147361127,High K/D High $ 
2022-08-22 1630-14,Leave,Yumin15k,203770275,157.157.30.29,1,Friend, ,11 of 16,502,1.5,$315553470,
2022-08-22 1630-18,Leave,YT_ALEX5W,188701173,90.220.166.71,15, , ,4 of 15,170,0.56,$15045536,
2022-08-22 1630-38,Join,Yumin15k,203770275,157.157.30.29,1,Friend, ,10 of 15,502,1.5,$315553470,
2022-08-22 1632-01,Leave,olli3bgk18,137363166,31.51.95.34,8, , ,4 of 15,100,1.1,$9223094,
2022-08-22 1635-58,Leave,LongNeckedGoose,202520765,81.157.207.40,12, , ,6 of 14,286,0.75,$13308275,
2022-08-22 1637-56,Leave,vipexaynon,180193385,79.56.11.123,10, , ,6 of 13,76,0.69,$2216859,
2022-08-22 1639-12,Join,olli3bgk18,137363166,31.51.95.34,3, , ,4 of 13,100,1.1,$9223094,
2022-08-22 1640-40,Leave,olli3bgk18,137363166,31.51.95.34,3, , ,4 of 16,100,1.1,$9223094,
2022-08-22 1640-47,Leave,LilxFruit,178312512,86.62.153.211,16, , ,15 of 15,83,0.2,$683275,
2022-08-22 1640-20,Join,oreeero,211627712,82.128.135.102,9, , ,6 of 14,139,0.46,$2086383,
2022-08-22 1640-27,Join,LongNeckedGoose,202520765,81.157.207.40,10, , ,7 of 14,286,0.75,$13308275,
2022-08-22 1641-25,Leave,Floosti,205743868,90.29.6.175,14,Friend, ,12 of 14,129,0.4,$3481576,
2022-08-22 1641-29,Leave,KWENG-YOUTUBE,202238990,92.28.181.2,0,Friend,Host,2 of 13,426,1.5,$1663201691,High $ 
2022-08-22 1641-29,Leave,Yumin15k,203770275,157.157.30.29,1,Friend, ,9 of 13,502,1.5,$315556470,
2022-08-22 1641-29,Leave,glockynstein,161909941,31.156.199.249,4,Friend, ,4 of 13,233,0.49,$579670,
2022-08-22 1641-29,Leave,Richard_Gorner,198076261,5.173.133.91,5,Friend, ,13 of 13,168,0.31,$518617,
2022-08-22 1641-29,Leave,Giorgio_Escobar,136878454,185.149.0.168,6,Friend, ,11 of 13,114,1.2,$1526141,
2022-08-22 1641-29,Leave,hharrybaker,202365006,86.175.74.24,7, , ,8 of 13,98,0.63,$570892,
2022-08-22 1641-29,Leave,oreeero,211627712,82.128.135.102,9, , ,6 of 13,139,0.46,$2086383,
2022-08-22 1641-29,Leave,LongNeckedGoose,202520765,81.157.207.40,10, , ,7 of 13,286,0.75,$13308275,
2022-08-22 1641-29,Leave,-pezzak,97754456,46.189.184.167,11, , ,3 of 13,123,0.44,$1539532,
2022-08-22 1641-29,Leave,Argamer-3714,145170457,80.60.237.110,13, , ,5 of 13,104,0.82,$7323090,
2022-08-22 1641-29,Leave,peachy_palm4,211574856,67.209.88.135,17,Friend, ,12 of 13,130,4.24,$740800,God-Mode 
2022-08-22 1641-48,Leave,xCandyxxx,77973851,86.20.38.195,2, ,Host,1 of 1,420,1.19,$2147483647,
2022-08-22 1642-10,Join,Lauri4000,208849779,88.64.176.214,0, , ,24 of 27,121,0.74,$209763234,
2022-08-22 1642-10,Join,-Axrvia-,214631836,90.3.174.190,1, , ,11 of 27,69,3.92,$56368298,
2022-08-22 1642-10,Join,LordOfPuppies,89490046,85.191.40.62,2, , ,22 of 27,202,0.37,$37771601,
2022-08-22 1642-10,Join,hubi_20,211177569,86.63.77.179,3, , ,26 of 27,82,0.46,$665853,
2022-08-22 1642-10,Join,VickyCuak18,125009154,94.73.49.15,5, , ,14 of 27,280,0.8,$7252889,
2022-08-22 1642-10,Join,IEatMK2,180620517,147.78.41.14,7, , ,15 of 27,45,3.04,$14514972,
2022-08-22 1642-10,Join,Tubanone,163516282,93.45.56.6,8, , ,4 of 27,165,0.57,$4277675,
2022-08-22 1642-10,Join,Morningblade_,201878713,85.166.250.239,9, , ,27 of 27,107,1.48,$1331032,
2022-08-22 1642-10,Join,DarkLiam_14,143085291,213.184.100.115,10, , ,19 of 27,6,0.21,$5548,
2022-08-22 1642-10,Join,Hallexandra,165792290,95.223.75.198,11, , ,25 of 27,76,0.62,$121053,
2022-08-22 1642-10,Join,aleete,4457185,188.26.214.83,14, , ,13 of 27,77,0.26,$93,
2022-08-22 1642-10,Join,Gulich1,84432638,87.141.84.111,15, , ,6 of 27,78,0.21,$137930,
2022-08-22 1642-10,Join,Suff1k_d4d,204997358,81.198.36.239,16, , ,10 of 27,8,1.0,$4168179,
2022-08-22 1642-10,Join,AlecVet10,158214450,213.184.100.115,17, ,Host,5 of 27,19,0.28,$211574,
2022-08-22 1642-10,Join,musshackels,181428220,77.169.18.198,18, , ,23 of 27,84,0.44,$1399967,
2022-08-22 1642-10,Join,Lemax0127,142355354,93.80.157.208,19, , ,2 of 27,65,0.5,$123238,
2022-08-22 1642-10,Join,loulou1111,167635008,86.196.1.34,20, , ,20 of 27,276,2.0,$2383173,
2022-08-22 1642-10,Join,The_Stupid_Kid,199626859,92.35.123.95,21, , ,16 of 27,120,0.16,$12443486,
2022-08-22 1642-10,Join,SuckMySander,161402105,88.90.89.185,23, , ,3 of 27,243,3.65,$39191168,God-Mode 
2022-08-22 1642-10,Join,Doggybol,67432649,77.165.229.51,24, , ,21 of 27,109,0.68,$1731397,
2022-08-22 1642-10,Join,Still_we_rise,165177933,90.113.33.98,25, , ,8 of 27,293,1.24,$10450498,
2022-08-22 1642-10,Join,XXdoweXX,156212800,80.89.74.31,26, , ,17 of 27,90,1.01,$8393335,
2022-08-22 1642-10,Join,hurensohn44,81708579,78.54.28.146,29, , ,9 of 27,58,0.22,$1042494,
2022-08-22 1642-10,Join,Styrkkari,174228452,37.33.204.253,30, , ,18 of 27,151,1.07,$90333,
2022-08-22 1642-21,Leave,Lauri4000,208849779,88.64.176.214,0, , ,24 of 27,121,0.74,$209763234,
2022-08-22 1642-21,Leave,Tubanone,163516282,93.45.56.6,8, , ,4 of 27,165,0.57,$4277675,
2022-08-22 1642-10,Join,xCandyxxx,77973851,86.20.38.195,6, , ,1 of 28,420,1.19,$2147483647,
2022-08-22 1642-14,Join,Akuma_Aspect,104217058,77.251.226.118,12, , ,7 of 28,122,0.58,$1009949,
2022-08-22 1643-27,Leave,VickyCuak18,125009154,94.73.49.15,5, , ,16 of 29,280,0.8,$7252889,
2022-08-22 1643-27,Leave,DarkLiam_14,143085291,213.184.100.115,10, , ,21 of 29,6,0.21,$5548,
2022-08-22 1643-27,Leave,Hallexandra,165792290,95.223.75.198,11, , ,27 of 29,76,0.62,$121053,
2022-08-22 1643-27,Leave,Suff1k_d4d,204997358,81.198.36.239,16, , ,11 of 29,8,1.0,$4168179,
2022-08-22 1643-27,Leave,Lemax0127,142355354,93.80.157.208,19, , ,2 of 29,65,0.5,$123238,
2022-08-22 1643-27,Leave,The_Stupid_Kid,199626859,92.35.123.95,21, , ,18 of 29,120,0.16,$12443486,
2022-08-22 1643-27,Leave,XXdoweXX,156212800,80.89.74.31,26, , ,19 of 29,90,1.01,$8393335,
2022-08-22 1643-27,Leave,hurensohn44,81708579,78.54.28.146,29, , ,10 of 29,58,0.22,$1042494,
2022-08-22 1643-27,Leave,Styrkkari,174228452,37.33.204.253,30, , ,20 of 29,151,1.07,$90333,
2022-08-22 1643-27,Leave,hubi_20,211177569,86.63.77.179,3, , ,18 of 19,82,0.46,$667853,
2022-08-22 1643-27,Leave,Morningblade_,201878713,85.166.250.239,9, , ,19 of 19,107,1.48,$1331032,
2022-08-22 1643-27,Leave,aleete,4457185,188.26.214.83,14, , ,11 of 19,77,0.26,$93,
2022-08-22 1643-27,Leave,Still_we_rise,165177933,90.113.33.98,25, , ,8 of 19,293,1.24,$10450498,
2022-08-22 1643-28,Leave,Lauri4000,208849779,88.64.176.214,0, , ,15 of 15,121,0.74,$209763234,
2022-08-22 1643-28,Leave,-Axrvia-,214631836,90.3.174.190,1, , ,8 of 15,69,3.92,$56368298,
2022-08-22 1643-28,Leave,LordOfPuppies,89490046,85.191.40.62,2, , ,13 of 15,202,0.37,$37771601,
2022-08-22 1643-28,Leave,IEatMK2,180620517,147.78.41.14,7, , ,10 of 15,45,3.04,$14514972,
2022-08-22 1643-28,Leave,Tubanone,163516282,93.45.56.6,8, , ,3 of 15,165,0.57,$4277675,
2022-08-22 1643-28,Leave,Akuma_Aspect,104217058,77.251.226.118,12, , ,6 of 15,122,0.58,$1009949,
2022-08-22 1643-28,Leave,Gulich1,84432638,87.141.84.111,15, , ,5 of 15,78,0.21,$136000,
2022-08-22 1643-28,Leave,AlecVet10,158214450,213.184.100.115,17, , ,4 of 15,19,0.28,$211574,
2022-08-22 1643-28,Leave,musshackels,181428220,77.169.18.198,18, , ,14 of 15,84,0.44,$1399967,
2022-08-22 1643-28,Leave,loulou1111,167635008,86.196.1.34,20, , ,11 of 15,276,2.0,$2382673,
