GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-04 0012-01,Leave,smasherman89,29036217,50.4.230.197,13, , ,3 of 23,164,0.88,$1297342,
2022-10-04 0012-28,Join,LeCarry11,64891368,82.9.177.43,1, , ,24 of 26,79,1.15,$1540351,
2022-10-04 0012-31,Join,oximot,155890704,92.131.175.208,10, , ,12 of 26,4092,0.75,$5415093,
2022-10-04 0013-10,Join,DSAnarchyRB,115148137,82.115.22.208,13, , ,3 of 26,216,0.59,$41090984,IP Spoof 
2022-10-04 0013-14,Join,RockSt11r,97421335,3.237.254.1,16, , ,8 of 26,38,1.0,$3679783,
2022-10-04 0014-03,Leave,RockSt11r,97421335,3.237.254.1,16, , ,8 of 26,38,1.0,$3679783,
2022-10-04 0014-13,Leave,LeCarry11,64891368,82.9.177.43,1, , ,24 of 26,79,1.15,$1540351,
2022-10-04 0014-44,Leave,Nooob22,95533966,72.137.99.148,3, , ,11 of 25,275,0.69,$504831100,
2022-10-04 0015-44,Join,Fransj21,119083785,159.147.20.254,3, , ,2 of 26,275,0.69,$504831100,
2022-10-04 0015-55,Leave,xcseerithx,85300279,5.66.215.155,14,Friend, ,15 of 26,885,19.52,$28038397,
2022-10-04 0015-15,Join,YashinDima65,206370302,80.83.238.78,1, , ,11 of 25,86,1.36,$1495777,
2022-10-04 0016-30,Leave,DSAnarchyRB,115148137,82.115.22.208,13, , ,4 of 25,216,0.59,$41090984,IP Spoof 
2022-10-04 0017-03,Leave,TheCAHuntsman,65107531,184.148.212.222,4, , ,4 of 25,223,0.87,$1413430,
2022-10-04 0017-03,Join,NoiredScene,65893005,95.223.76.237,4,Friend, ,9 of 26,223,0.87,$1413430,
2022-10-04 0017-05,Join,Bradan043,141623089,37.214.48.104,14, , ,24 of 26,885,19.52,$28038397,
2022-10-04 0017-24,Leave,NoiredScene,65893005,95.223.76.237,4,Friend, ,9 of 26,223,0.87,$1413430,
2022-10-04 0017-48,Join,F1Sh233,128304619,151.38.156.10,18, , ,15 of 27,72,0.73,$973151,
2022-10-04 0018-17,Join,xcseerithx,85300279,5.66.215.155,19,Friend, ,15 of 28,334,0.53,$1118240,
2022-10-04 0017-36,Join,isabelmaria52111,163426859,188.82.248.229,4, , ,12 of 28,111,0.4,$63715312,
2022-10-04 0019-15,Leave,xcseerithx,85300279,5.66.215.155,19,Friend, ,16 of 29,334,0.53,$1118240,
2022-10-04 0019-08,Join,NoiredScene,65893005,95.223.76.237,22,Friend, ,10 of 30,595,0.66,$927444,
2022-10-04 0019-35,Join,rampage972,198548501,86.252.69.5,28, , ,6 of 30,16,0.4,$278845,
2022-10-04 0020-44,Leave,NoiredScene,65893005,95.223.76.237,22,Friend, ,10 of 30,595,0.66,$927444,
2022-10-04 0020-46,Leave,Bradan043,141623089,37.214.48.104,14, , ,27 of 29,34,0.45,$4469494,
2022-10-04 0022-16,Leave,TheAmazingPro8,194876898,75.52.158.88,7, , ,8 of 27,39,0.4,$120865,
2022-10-04 0022-45,Leave,F1Sh233,128304619,151.38.156.10,18, , ,18 of 28,230,1.22,$36141881,
2022-10-04 0022-28,Join,Monkvegas,104196238,90.211.142.171,7, , ,9 of 29,140,0.82,$2965538,
2022-10-04 0022-34,Join,WuThanKhin,65299782,2.204.55.7,14, , ,8 of 29,292,1.12,$41517698,
2022-10-04 0022-47,Join,oncsam1,65041953,2.5.76.6,18, , ,23 of 29,128,0.15,$1744384,
2022-10-04 0023-10,Join,wojtex0,217092492,194.32.120.53,22, , ,10 of 29,27,1.66,$247302,
2022-10-04 0024-38,Leave,LeFauxDoge,121210361,92.151.216.151,6, , ,20 of 29,136,0.69,$874676,
2022-10-04 0024-40,Join,tamiruiz10,170025271,213.194.154.83,6, , ,19 of 29,204,0.15,$2964592,
2022-10-04 0025-40,Leave,isabelmaria52111,163426859,188.82.248.229,4, , ,16 of 29,111,0.4,$63715312,
2022-10-04 0025-45,Leave,Monkvegas,104196238,90.211.142.171,7, , ,9 of 28,140,0.82,$2965538,
2022-10-04 0024-56,Join,Fobba_Magneetti,83346795,85.76.35.219,25, , ,12 of 27,599,1149.91,$706746985,
2022-10-04 0025-55,Leave,Fobba_Magneetti,83346795,85.76.35.219,25, , ,12 of 27,599,1149.91,$706746985,
2022-10-04 0025-57,Join,lolluska,143922007,85.76.8.229,4, , ,19 of 27,111,0.4,$63715312,
2022-10-04 0027-02,Leave,tamiruiz10,170025271,213.194.154.83,6, , ,16 of 27,204,0.15,$2964092,
2022-10-04 0027-25,Leave,WuThanKhin,65299782,2.204.55.7,14, , ,8 of 26,292,1.12,$41517698,
2022-10-04 0028-58,Join,mamppa666,143278320,176.72.1.164,7, , ,28 of 28,140,0.82,$2965538,
2022-10-04 0028-20,Join,Ediblefriend95,81057208,178.235.176.50,6, , ,25 of 28,213,0.89,$8101748,
2022-10-04 0029-01,Join,CapRez19,125851040,95.223.79.210,14, , ,8 of 28,292,1.12,$41517698,
2022-10-04 0029-12,Leave,Fransj21,119083785,159.147.20.254,3, , ,2 of 28,37,0.7,$318081,
2022-10-04 0029-15,Join,Tabot_99,182846421,78.23.66.231,3, , ,10 of 28,37,0.7,$318081,
2022-10-04 0030-07,Leave,CapRez19,125851040,95.223.79.210,14, , ,8 of 30,28,0.03,$561654,
2022-10-04 0029-43,Join,SFDAGas,217096731,82.75.202.123,19, , ,4 of 30,8000,20000.0,$2143879692,
2022-10-04 0030-39,Leave,SFDAGas,217096731,82.75.202.123,19, , ,4 of 30,8000,20000.0,$2143879692,
2022-10-04 0030-03,Join,Nykvist123,209561403,85.166.57.119,23, , ,12 of 30,33,0.13,$24348,
2022-10-04 0030-55,Leave,Nykvist123,209561403,85.166.57.119,23, , ,12 of 30,33,0.13,$24348,
2022-10-04 0030-37,Join,Volki3189,60833597,5.146.248.85,14, , ,16 of 29,321,0.88,$140195967,
2022-10-04 0031-44,Leave,Nykvist123,209561403,85.166.57.119,23, , ,12 of 29,33,0.13,$24348,
2022-10-04 0032-13,Leave,InstinctiveTurd,200857871,75.97.17.41,17, , ,14 of 29,68,9.72,$26261246,
2022-10-04 0032-23,Leave,Volki3189,60833597,5.146.248.85,14, , ,14 of 28,321,0.88,$140195967,
2022-10-04 0032-32,Leave,----Dedsec---,83713868,24.214.92.125,2, , ,22 of 26,447,1.24,$1460998807,Karen 
2022-10-04 0032-32,Leave,Ediblefriend95,81057208,178.235.176.50,6, , ,23 of 26,213,0.89,$8101248,
2022-10-04 0032-32,Leave,mamppa666,143278320,176.72.1.164,7, , ,26 of 26,87,0.84,$3496587,
2022-10-04 0032-32,Leave,oximot,155890704,92.131.175.208,10, , ,13 of 26,4092,0.75,$5451207,
2022-10-04 0032-32,Leave,Fobba_Magneetti,83346795,85.76.35.219,25, , ,11 of 26,599,1149.91,$706746985,
2022-10-04 0032-32,Leave,rampage972,198548501,86.252.69.5,28, , ,6 of 26,16,0.4,$278345,
2022-10-04 0032-32,Leave,lolluska,143922007,85.76.8.229,4, , ,13 of 19,668,11631.58,$2147083458,
2022-10-04 0032-32,Leave,oncsam1,65041953,2.5.76.6,18, , ,15 of 18,128,0.15,$1744384,
2022-10-04 0032-32,Leave,lordsheen,41496348,47.204.29.124,27, , ,12 of 18,132,0.56,$21082707,
2022-10-04 0032-32,Leave,ghke4568df,193662718,72.185.108.228,29, , ,3 of 18,3000,84.16,$682321281,
2022-10-04 0034-32,Leave,Lesgooo131231,189615686,96.248.50.71,20, , ,11 of 15,117,1.15,$202728,
2022-10-04 0039-18,Join,----Dedsec---,83713868,24.214.92.125,2, , ,14 of 16,447,1.24,$1460998807,Karen 
2022-10-04 0046-01,Join,sezzyboi,108189233,149.22.0.163,6, , ,6 of 17,40,0.66,$251640,
2022-10-04 0048-09,Leave,sezzyboi,108189233,149.22.0.163,6, , ,6 of 18,40,0.66,$251640,
2022-10-04 0047-21,Join,Daftcnut,22781468,90.214.118.134,7, , ,8 of 17,327,0.99,$49017060,
2022-10-04 0048-29,Leave,Daftcnut,22781468,90.214.118.134,7, , ,8 of 17,327,0.99,$49017060,
2022-10-04 0049-31,Join,AchillesRomaeo,109457722,82.38.188.199,6, , ,13 of 18,128,0.93,$2943598,
2022-10-04 0050-05,Join,TheToyTen,145339314,81.104.86.176,7, , ,9 of 19,129,0.68,$2057530,
2022-10-04 0051-16,Join,xqcLara,179104697,84.188.28.79,14, , ,15 of 20,22,0.48,$907392,
2022-10-04 0052-44,Leave,AchillesRomaeo,109457722,82.38.188.199,6, , ,14 of 21,128,0.93,$2943598,
2022-10-04 0052-44,Leave,RockSt11r,97421335,3.237.254.1,16, , ,7 of 20,38,1.0,$3659158,
2022-10-04 0054-03,Leave,TheToyTen,145339314,81.104.86.176,7, , ,9 of 19,129,0.68,$2057530,
2022-10-04 0055-05,Leave,drizzl2,82578830,99.135.8.77,0, , ,4 of 20,69,0.72,$1184330,
2022-10-04 0055-05,Leave,YashinDima65,206370302,80.83.238.78,1, , ,10 of 20,86,1.36,$1593277,
2022-10-04 0055-05,Leave,----Dedsec---,83713868,24.214.92.125,2, , ,18 of 20,447,1.24,$1460998807,Karen 
2022-10-04 0055-05,Leave,Tabot_99,182846421,78.23.66.231,3, , ,8 of 20,277,1.17,$33584254,
2022-10-04 0055-05,Leave,xCandyxxx,77973851,86.20.38.195,5, ,Host,1 of 20,420,1.19,$2147483647,
2022-10-04 0055-05,Leave,Oopsieeee,193072639,174.112.239.132,8, , ,20 of 20,81,1.76,$331619,
2022-10-04 0055-05,Leave,Echobechoz,186840054,184.167.150.68,9, , ,9 of 20,102,0.52,$3711684,Karen 
2022-10-04 0055-05,Leave,c-ntsmoker,45577271,174.54.141.123,12, , ,13 of 20,1074,3.24,$64434295,
2022-10-04 0055-05,Leave,xqcLara,179104697,84.188.28.79,14, , ,14 of 20,22,0.48,$907392,
2022-10-04 0055-05,Leave,SilentLoneWolf,28824636,96.250.91.136,15, , ,12 of 20,101,0.58,$6950588,
2022-10-04 0055-05,Leave,SFDAGas,217096731,82.75.202.123,19, , ,5 of 20,8000,20000.0,$2143877692,Invalid Object Sync Crash 
2022-10-04 0055-05,Leave,wojtex0,217092492,194.32.120.53,22, , ,7 of 20,27,1.66,$1049052,
2022-10-04 0055-05,Leave,ZamorinK,74102453,104.136.55.129,24, , ,19 of 20,48,0.54,$1009419,
2022-10-04 0055-05,Leave,manleyj_,179261589,68.50.247.105,26, , ,6 of 20,71,0.53,$64567,
2022-10-04 0055-05,Join,bigto1234,211588390,72.241.99.210,1, , ,25 of 30,226,1.36,$24372996,
2022-10-04 0055-05,Join,WeradeiSVK,139963190,78.98.222.230,3, , ,21 of 30,800,0.37,$888012918,
2022-10-04 0055-05,Join,teggo_,152222700,98.248.108.24,4, , ,7 of 30,152,0.45,$29812,
2022-10-04 0055-05,Join,lafamiiaesprimer,216389698,190.86.34.196,6, , ,17 of 30,75,1.0,$1857634,
2022-10-04 0055-05,Join,IBenShapiro27,214911716,68.187.86.21,7, , ,9 of 30,124,1.27,$2147468821,
2022-10-04 0055-05,Join,Runawaygroom,206609370,76.29.17.182,8, , ,10 of 30,71,0.5,$2231501,
2022-10-04 0055-05,Join,ApexPredator2269,200970018,87.200.128.49,10, , ,5 of 30,5,0.16,$602722,
2022-10-04 0055-05,Join,nptroll,166226163,24.14.108.8,11, ,Host,3 of 30,340,1.12,$11955662,
2022-10-04 0055-05,Join,-l-_-l-,210539441,154.57.40.71,12, , ,30 of 30,36,2.91,$58938,
2022-10-04 0055-05,Join,member358934,148200729,172.124.234.239,13, , ,14 of 30,823,3.14,$2032876905,
2022-10-04 0055-05,Join,BarneyKuta,179790957,73.170.66.199,14, , ,11 of 30,39,0.45,$1792599,
2022-10-04 0055-05,Join,Goldertech,205482275,70.178.55.121,15, , ,18 of 30,35,0.96,$1056666,
2022-10-04 0055-05,Join,Adrian_28_04,206271274,177.222.62.97,16, , ,22 of 30,51,1.54,$190301,
2022-10-04 0055-05,Join,--Willem--,184921163,104.5.140.167,17, , ,4 of 30,238,0.95,$75171975,
2022-10-04 0055-05,Join,Jake_State_Farm,31356951,98.203.191.122,18,Friend, ,2 of 30,215,3.49,$364326453,Host Token 
2022-10-04 0055-05,Join,KERMIT9213,206580504,68.183.98.120,19, , ,8 of 30,44,0.03,$3781210,
2022-10-04 0055-05,Join,K_K3N-13,51479188,96.61.208.71,20, , ,19 of 30,107,0.11,$1398888,
2022-10-04 0055-05,Join,awesomebraden1,217113268,104.51.229.191,22, , ,12 of 30,5,2.0,$991860,
2022-10-04 0055-05,Join,FBANDRES2008,188950170,190.104.119.212,24, , ,26 of 30,117,0.52,$360364,
2022-10-04 0055-05,Join,Benxzero,208617121,98.206.244.69,26, , ,29 of 30,31,0.37,$843235,
2022-10-04 0055-05,Join,DonkeyHoudini,105602925,108.81.12.178,28, , ,16 of 30,75,0.96,$484942,
2022-10-04 0055-05,Join,__FXR__,56798325,189.203.149.203,29, , ,15 of 30,188,1.79,$48395136,
2022-10-04 0055-16,Leave,teggo_,152222700,98.248.108.24,4, , ,7 of 30,152,0.45,$29812,
2022-10-04 0055-16,Leave,lafamiiaesprimer,216389698,190.86.34.196,6, , ,17 of 30,75,1.0,$1857634,
2022-10-04 0055-16,Leave,IBenShapiro27,214911716,68.187.86.21,7, , ,9 of 30,124,1.27,$2147468821,
2022-10-04 0055-16,Leave,ApexPredator2269,200970018,87.200.128.49,10, , ,5 of 30,5,0.16,$602722,
2022-10-04 0055-16,Leave,nptroll,166226163,24.14.108.8,11, ,Host,3 of 30,340,1.12,$11955662,
2022-10-04 0055-16,Leave,member358934,148200729,172.124.234.239,13, , ,14 of 30,823,3.14,$2032876905,
2022-10-04 0055-42,Leave,Goldertech,205482275,70.178.55.121,15, , ,18 of 30,35,0.96,$1056666,
2022-10-04 0055-05,Join,xCandyxxx,77973851,86.20.38.195,25, , ,1 of 29,420,1.19,$2147483647,
2022-10-04 0055-05,Join,natehen22,65468461,47.185.60.13,21, , ,23 of 29,89,0.61,$793,
2022-10-04 0055-48,Leave,natehen22,65468461,47.185.60.13,21, , ,23 of 29,89,0.61,$793,
2022-10-04 0056-02,Leave,FBANDRES2008,188950170,190.104.119.212,24, , ,25 of 29,117,0.52,$360364,
2022-10-04 0056-31,Leave,lafamiiaesprimer,216389698,190.86.34.196,6, , ,17 of 30,75,1.0,$1857634,
2022-10-04 0056-59,Leave,bigto1234,211588390,72.241.99.210,1, , ,24 of 28,226,1.36,$24372996,
2022-10-04 0057-59,Leave,teggo_,152222700,98.248.108.24,4, , ,7 of 24,152,0.45,$29812,
2022-10-04 0055-05,Join,Hadesxm,50128881,47.188.171.121,2, , ,6 of 23,121,1.86,$3540696,
2022-10-04 0058-12,Join,El_Barajas_,88625752,187.224.139.199,1, , ,14 of 24,232,0.82,$981897,
2022-10-04 0058-32,Join,Orletric,165650305,140.160.111.231,0, , ,23 of 27,378,1.51,$23175526,
2022-10-04 0059-28,Leave,Orletric,165650305,140.160.111.231,0, , ,23 of 27,378,1.51,$23175526,
2022-10-04 0100-12,Leave,Benxzero,208617121,98.206.244.69,26, , ,29 of 30,31,0.37,$817548,
2022-10-04 0059-11,Join,Thorninaron,9393307,190.173.96.177,4, , ,16 of 28,145,0.54,$752693,
2022-10-04 0059-35,Join,GammaNULL,179750235,50.99.10.17,15, , ,24 of 28,65,0.68,$442759,
2022-10-04 0100-30,Leave,GammaNULL,179750235,50.99.10.17,15, , ,24 of 28,65,0.68,$442759,
2022-10-04 0101-05,Leave,BarneyKuta,179790957,73.170.66.199,14, , ,10 of 29,39,0.45,$1792599,
2022-10-04 0101-08,Leave,GammaNULL,179750235,50.99.10.17,15, , ,25 of 28,65,0.68,$442759,
2022-10-04 0101-27,Leave,Orletric,165650305,140.160.111.231,0, , ,27 of 30,378,1.51,$23175526,
2022-10-04 0100-56,Join,muffinmaster332,211817192,76.186.129.211,23, , ,20 of 29,125,1.12,$1810007,
2022-10-04 0101-51,Leave,muffinmaster332,211817192,76.186.129.211,23, , ,20 of 29,125,1.12,$1810007,
2022-10-04 0102-02,Leave,--Willem--,184921163,104.5.140.167,17, , ,4 of 29,238,0.95,$75141975,
2022-10-04 0102-09,Leave,El_Barajas_,88625752,187.224.139.199,1, , ,14 of 28,232,0.82,$981897,
2022-10-04 0101-12,Join,DiegoMP2411,201750924,189.203.105.156,14, , ,14 of 27,155,1.48,$305186,
2022-10-04 0101-04,Join,Animal_Orig,127166367,73.3.184.216,24, , ,16 of 27,973,0.61,$656518572,
2022-10-04 0102-10,Leave,Animal_Orig,127166367,73.3.184.216,24, , ,16 of 27,973,0.61,$656518572,
2022-10-04 0102-11,Join,DiegoBarrera09,217229512,181.174.107.236,1, , ,25 of 28,232,0.82,$981897,
2022-10-04 0102-27,Join,Unknown,285549,188.215.95.72,17, , ,3 of 30,238,0.95,$75141975,Host Token 
2022-10-04 0101-49,Join,Acellus,69343625,73.208.9.40,0, , ,11 of 30,158,0.13,$411957,
2022-10-04 0102-54,Leave,DiegoBarrera09,217229512,181.174.107.236,1, , ,27 of 30,232,0.82,$981897,
2022-10-04 0102-28,Join,herkermer,42907673,24.40.235.79,26, , ,14 of 28,78,1.09,$26118,
2022-10-04 0103-20,Leave,herkermer,42907673,24.40.235.79,26, , ,14 of 28,78,1.09,$26118,
2022-10-04 0103-49,Leave,Adrian_28_04,206271274,177.222.62.97,16, , ,22 of 28,51,1.54,$197308,
2022-10-04 0105-31,Leave,nptroll,166226163,24.14.108.8,11, ,Host,4 of 28,340,1.12,$11955662,
2022-10-04 0105-44,Leave,Jake_State_Farm,31356951,98.203.191.122,18,Friend, ,2 of 27,215,3.49,$364222743,Host Token 
2022-10-04 0106-24,Leave,DiegoMP2411,201750924,189.203.105.156,14, , ,13 of 26,155,1.48,$305186,
2022-10-04 0106-51,Leave,-l-_-l-,210539441,154.57.40.71,12, , ,28 of 28,37,2.91,$167938,
2022-10-04 0106-42,Join,VALIKLIST,108859829,109.252.21.237,11, , ,18 of 27,340,1.12,$11955662,
2022-10-04 0107-01,Leave,herkermer,42907673,24.40.235.79,26, , ,13 of 27,78,1.09,$26118,
2022-10-04 0107-25,Leave,Unknown,285549,188.215.95.72,17, , ,2 of 28,229,1.3,$95652939,Host Token Karen Session Mismatch 
2022-10-04 0106-38,Join,Aleks-GT,87963449,109.252.46.77,6, , ,26 of 27,183,0.98,$2371822,
2022-10-04 0107-39,Leave,Aleks-GT,87963449,109.252.46.77,6, , ,26 of 27,183,0.98,$2371822,
2022-10-04 0106-51,Join,_Triggered_,98729388,81.104.160.122,14, , ,10 of 27,302,1.19,$17889116,
2022-10-04 0107-08,Join,AnnaaDeee,164981363,174.117.232.114,12,Friend, ,21 of 28,192,0.3,$13524740,
2022-10-04 0106-44,Join,Beatfield,21597926,37.201.197.83,1, , ,13 of 29,230,0.4,$5252,
2022-10-04 0108-22,Leave,Beatfield,21597926,37.201.197.83,1, , ,13 of 29,230,0.4,$5252,
2022-10-04 0108-16,Join,ForTheWynxArmy,194823940,85.190.84.147,18, , ,22 of 29,215,3.49,$364222743,
2022-10-04 0108-27,Leave,ForTheWynxArmy,194823940,85.190.84.147,18, , ,22 of 29,215,3.49,$364222743,
2022-10-04 0108-30,Join,Dikkejuan,1022764308,80.57.72.38,18, , ,26 of 29,215,3.49,$364222743,IP Spoof 
2022-10-04 0108-06,Join,xcseerithx,85300279,5.66.215.155,17,Friend, ,24 of 30,885,19.52,$28170147,
2022-10-04 0109-48,Leave,_Triggered_,98729388,81.104.160.122,14, , ,10 of 30,302,1.19,$17889116,
2022-10-04 0107-13,Join,luluvalley,178298016,89.238.150.171,16, , ,20 of 29,246,0.02,$458111877,
2022-10-04 0109-51,Leave,luluvalley,178298016,89.238.150.171,16, , ,20 of 29,246,0.02,$458111877,
2022-10-04 0110-04,Leave,VALIKLIST,108859829,109.252.21.237,11, , ,17 of 30,979,0.7,$5607042,
2022-10-04 0108-51,Join,IamaBananana,85725293,154.6.26.26,26, , ,14 of 30,595,2.33,$160831510,Karen 
2022-10-04 0110-54,Leave,IamaBananana,85725293,154.6.26.26,26, , ,14 of 30,595,2.33,$160831510,Karen 
2022-10-04 0111-04,Leave,Aleks-GT,87963449,109.252.46.77,6, , ,28 of 29,183,0.98,$2371822,
2022-10-04 0111-19,Leave,xcseerithx,85300279,5.66.215.155,17,Friend, ,23 of 28,885,19.52,$28170147,
2022-10-04 0111-20,Leave,luluvalley,178298016,89.238.150.171,16, , ,21 of 28,246,0.02,$458111877,
2022-10-04 0109-53,Join,Jake_State_Farm,31356951,98.203.191.122,14,Friend, ,17 of 27,215,3.49,$364222743,
2022-10-04 0111-23,Leave,KERMIT9213,206580504,68.183.98.120,19, , ,5 of 27,44,0.03,$3781210,
2022-10-04 0111-23,Leave,Acellus,69343625,73.208.9.40,0, , ,7 of 25,158,0.13,$441957,
2022-10-04 0111-23,Leave,Hadesxm,50128881,47.188.171.121,2, , ,4 of 25,121,1.86,$3317696,
2022-10-04 0111-23,Leave,WeradeiSVK,139963190,78.98.222.230,3, , ,19 of 25,800,0.37,$888008376,
2022-10-04 0111-23,Leave,Runawaygroom,206609370,76.29.17.182,8, , ,6 of 25,71,0.5,$2321851,
2022-10-04 0111-23,Leave,ApexPredator2269,200970018,87.200.128.49,10, , ,3 of 25,6,0.16,$602022,
2022-10-04 0111-23,Leave,K_K3N-13,51479188,96.61.208.71,20, , ,17 of 25,107,0.11,$1397502,
2022-10-04 0111-23,Leave,muffinmaster332,211817192,76.186.129.211,23, , ,18 of 25,125,1.12,$1810007,
2022-10-04 0111-23,Leave,Thorninaron,9393307,190.173.96.177,4, , ,11 of 15,145,0.54,$827693,
2022-10-04 0111-23,Leave,IBenShapiro27,214911716,68.187.86.21,7, , ,3 of 15,124,1.27,$2147468821,
2022-10-04 0111-23,Leave,member358934,148200729,172.124.234.239,13, , ,5 of 15,823,3.14,$2032877905,
2022-10-04 0111-23,Leave,natehen22,65468461,47.185.60.13,21, , ,14 of 15,89,0.61,$793,
2022-10-04 0111-23,Leave,awesomebraden1,217113268,104.51.229.191,22, , ,4 of 15,5,2.0,$991360,
2022-10-04 0111-23,Leave,Animal_Orig,127166367,73.3.184.216,24, , ,10 of 15,973,0.61,$656518572,
2022-10-04 0111-23,Leave,DonkeyHoudini,105602925,108.81.12.178,28, , ,8 of 15,75,0.96,$467422,
2022-10-04 0111-23,Leave,__FXR__,56798325,189.203.149.203,29, , ,6 of 15,188,1.79,$48396451,
2022-10-04 0111-30,Leave,Beatfield,21597926,37.201.197.83,1, , ,5 of 8,230,0.4,$5252,
2022-10-04 0111-20,Join,Mmido6666,162698522,13.36.175.19,6, , ,4 of 7,183,0.98,$2371822,
2022-10-04 0111-32,Leave,AnnaaDeee,164981363,174.117.232.114,12,Friend, ,6 of 7,192,0.3,$13524740,
2022-10-04 0111-26,Join,Mmizo66666,162694784,197.56.94.43,0, , ,2 of 6,185,1.01,$4915072,
2022-10-04 0112-33,Join,AnnaaDeee,164981363,174.117.232.114,1,Friend, ,6 of 7,192,0.3,$13524740,
2022-10-04 0113-13,Join,KERMIT9213,206580504,68.183.98.120,2, , ,2 of 7,44,0.03,$3781210,
2022-10-04 0115-16,Leave,Mmido6666,162698522,13.36.175.19,6, , ,4 of 7,185,1.12,$5489290,
2022-10-04 0115-17,Leave,Mmizo66666,162694784,197.56.94.43,0, , ,3 of 6,185,1.01,$4915072,
2022-10-04 0115-21,Join,alrachilin,127746686,31.180.149.223,0, , ,3 of 6,90,0.98,$87961,
2022-10-04 0117-56,Leave,Dikkejuan,1022764308,80.57.72.38,18, , ,7 of 7,126,0.89,$2146265050,IP Spoof Session Mismatch 
2022-10-04 0120-16,Join,LinkyDooD,38960643,82.26.175.11,4, , ,6 of 7,114,0.58,$2823872,
2022-10-04 0121-09,Leave,alrachilin,127746686,31.180.149.223,0, , ,4 of 7,90,0.98,$87961,
2022-10-04 0121-19,Leave,LinkyDooD,38960643,82.26.175.11,4, , ,5 of 6,114,0.58,$2823872,
2022-10-04 0121-47,Join,NoiredScene,65893005,95.223.76.237,0,Friend, ,5 of 6,595,0.66,$920544,
2022-10-04 0122-41,Leave,NoiredScene,65893005,95.223.76.237,0,Friend, ,5 of 6,595,0.66,$920544,
2022-10-04 0125-44,Join,Enkron42,41565144,176.197.33.56,0, , ,5 of 6,53,0.45,$68715,
2022-10-04 0127-30,Join,Procto_Che1,161910587,176.15.233.157,4, , ,6 of 8,55,0.5,$37392,
2022-10-04 0127-39,Join,Maci24_,25144613,101.56.213.166,5, , ,2 of 8,298,1.4,$402393,
2022-10-04 0128-29,Leave,Maci24_,25144613,101.56.213.166,5, , ,2 of 8,298,1.4,$402393,
2022-10-04 0129-04,Join,ImVipeR_,69837834,37.5.254.198,6,Friend, ,10 of 10,204,0.73,$1286536,
