GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-02 0032-29,Leave,pand100,182485659,89.232.49.157,21, , ,8 of 14,51,0.34,$68159,
2022-10-02 0032-29,Leave,OptaneRoktil_,161487654,78.155.51.166,26, , ,10 of 14,4042,0.97,$525795311,High rank 
2022-10-02 0032-29,Leave,Adampetry,203893057,91.218.232.16,29, , ,5 of 14,22,1.64,$487464,God-Mode 
2022-10-02 0032-29,Join,Temp1rrator,169551649,79.139.222.168,0, , ,15 of 28,237,2.6,$6985818,
2022-10-02 0032-29,Join,igor_2511,214285460,178.150.235.33,1, , ,20 of 28,156,0.1,$3032506,
2022-10-02 0032-29,Join,Florea478,145648102,90.95.112.156,9, , ,22 of 28,43,0.56,$630355,
2022-10-02 0032-29,Join,KinderBleno,202238098,37.7.183.33,17, , ,5 of 28,58,1.84,$585625,
2022-10-02 0032-29,Join,ArkzeeDE,99064268,2.204.238.219,19, , ,8 of 28,130,1.25,$37113782,
2022-10-02 0032-29,Join,VonBudden,172160302,212.130.234.122,20, , ,9 of 28,32,0.54,$16819,
2022-10-02 0032-29,Join,davtkt,212216415,85.190.85.207,22, , ,10 of 28,27,0.65,$322107,
2022-10-02 0032-29,Join,CommonLeres,100218741,85.249.47.64,23, , ,23 of 28,37,0.73,$278563,
2022-10-02 0032-29,Join,jesskittyr6,110379086,89.226.169.58,24, , ,14 of 28,67,0.38,$385616,
2022-10-02 0032-29,Join,yellowflash333,24856074,91.237.110.16,27, , ,24 of 28,124,1.51,$40888964,
2022-10-02 0032-40,Leave,davtkt,212216415,85.190.85.207,22, , ,10 of 28,27,0.65,$322107,
2022-10-02 0032-40,Leave,yellowflash333,24856074,91.237.110.16,27, , ,24 of 28,124,1.51,$40888964,
2022-10-02 0032-29,Join,knowncleeds,192455420,255.255.255.255,8, ,Host,6 of 28,32,1.45,$11354744,
2022-10-02 0032-30,Join,kroxishere,202770134,86.25.21.89,2, , ,13 of 28,54,1.14,$6914172,
2022-10-02 0032-30,Join,Mleczko_Official,191902243,84.10.194.2,3, , ,26 of 28,35,0.32,$2152,
2022-10-02 0032-30,Join,Buki101,107413926,93.138.129.249,4, , ,11 of 28,57,0.74,$1289699,
2022-10-02 0032-30,Join,HiImDany,64754496,46.160.234.43,5, , ,17 of 28,66,1.37,$1064057,
2022-10-02 0032-30,Join,DatBadRat,54392583,77.22.185.94,6, , ,21 of 28,1021,3.01,$4953924,
2022-10-02 0032-30,Join,OLLEBIRGER,75945769,83.250.2.166,7, , ,12 of 28,330,1.09,$2565291,
2022-10-02 0032-30,Join,VaticinationRu,197656765,87.225.98.150,13, , ,7 of 28,180,0.23,$9919071,
2022-10-02 0032-30,Join,-BaIISack-,24431138,89.14.12.121,14, , ,18 of 28,638,2.28,$14055103,
2022-10-02 0032-30,Join,The_Speedy350,152142577,85.4.198.159,15, , ,19 of 28,197,1.24,$935132,
2022-10-02 0032-30,Join,Kronol666,172892045,81.156.158.182,18, , ,27 of 28,69,0.43,$404808,
2022-10-02 0032-30,Join,kosmonawtik_23,194522957,81.162.64.83,26, , ,3 of 28,71,0.81,$9274320,
2022-10-02 0032-30,Join,gorthrons,8845916,188.143.203.153,29, , ,28 of 28,204,0.75,$13844193,
2022-10-02 0032-41,Leave,The_Speedy350,152142577,85.4.198.159,15, , ,19 of 28,197,1.24,$935132,
2022-10-02 0032-29,Join,xCandyxxx,77973851,81.17.62.28,11, , ,1 of 30,420,1.19,$2147483647,
2022-10-02 0032-29,Join,Busko_58,1337,93.136.123.144,10, , ,27 of 30,272,2.33,$866439,IP Spoof Session Mismatch 
2022-10-02 0033-24,Leave,kroxishere,202770134,86.25.21.89,2, , ,14 of 30,54,1.14,$6914172,
2022-10-02 0032-37,Join,Bestemor69,138728527,84.211.250.0,21, , ,4 of 29,247,0.53,$15940072,
2022-10-02 0032-36,Join,SayNoToDonat,35998768,79.139.156.63,16, , ,2 of 30,91,0.52,$4910520,
2022-10-02 0033-30,Join,Kaneshikii,169176699,176.14.188.228,2, , ,14 of 30,54,1.14,$6914172,
2022-10-02 0033-42,Leave,Kaneshikii,169176699,176.14.188.228,2, , ,14 of 30,54,1.14,$6914172,
2022-10-02 0032-53,Join,RelaxSync-,149260792,94.212.21.164,28, , ,16 of 29,605,10.78,$1936819626,High K/D 
2022-10-02 0034-04,Leave,igor_2511,214285460,178.150.235.33,1, , ,21 of 29,156,0.1,$3032506,
2022-10-02 0034-04,Leave,Mleczko_Official,191902243,84.10.194.2,3, , ,27 of 29,35,0.32,$2152,
2022-10-02 0034-04,Leave,HiImDany,64754496,46.160.234.43,5, , ,18 of 29,66,1.37,$1064057,
2022-10-02 0034-04,Leave,OLLEBIRGER,75945769,83.250.2.166,7, , ,13 of 29,330,1.09,$2564791,
2022-10-02 0034-04,Leave,Florea478,145648102,90.95.112.156,9, , ,23 of 29,43,0.56,$630355,
2022-10-02 0034-04,Leave,-BaIISack-,24431138,89.14.12.121,14, , ,19 of 29,638,2.28,$14054603,
2022-10-02 0034-04,Leave,SayNoToDonat,35998768,79.139.156.63,16, , ,2 of 29,91,0.52,$4910520,
2022-10-02 0034-04,Leave,Kronol666,172892045,81.156.158.182,18, , ,28 of 29,69,0.43,$404808,
2022-10-02 0034-04,Leave,davtkt,212216415,85.190.85.207,22, , ,11 of 29,27,0.65,$322107,
2022-10-02 0034-04,Leave,CommonLeres,100218741,85.249.47.64,23, , ,24 of 29,37,0.73,$277563,
2022-10-02 0034-04,Leave,kosmonawtik_23,194522957,81.162.64.83,26, , ,3 of 29,71,0.81,$9274320,
2022-10-02 0034-04,Leave,RelaxSync-,149260792,94.212.21.164,28, , ,16 of 29,605,10.78,$1936819626,High K/D 
2022-10-02 0034-04,Leave,Buki101,107413926,93.138.129.249,4, , ,8 of 16,57,0.74,$1291699,
2022-10-02 0034-04,Leave,VonBudden,172160302,212.130.234.122,20, , ,7 of 16,32,0.54,$16819,
2022-10-02 0034-05,Leave,Temp1rrator,169551649,79.139.222.168,0, , ,8 of 14,237,2.6,$6981488,
2022-10-02 0034-05,Leave,DatBadRat,54392583,77.22.185.94,6, , ,11 of 14,1021,3.01,$4953924,
2022-10-02 0034-05,Leave,knowncleeds,192455420,255.255.255.255,8, , ,4 of 14,32,1.45,$11354744,
2022-10-02 0034-05,Leave,Busko_58,1337,93.136.123.144,10, , ,13 of 14,272,2.33,$866439,IP Spoof Session Mismatch 
2022-10-02 0034-05,Leave,VaticinationRu,197656765,87.225.98.150,13, , ,5 of 14,180,0.23,$9919071,
2022-10-02 0034-05,Leave,The_Speedy350,152142577,85.4.198.159,15, , ,10 of 14,197,1.24,$935132,
2022-10-02 0034-05,Leave,KinderBleno,202238098,37.7.183.33,17, , ,3 of 14,58,1.84,$585625,
2022-10-02 0034-05,Leave,ArkzeeDE,99064268,2.204.238.219,19, , ,6 of 14,130,1.25,$37113782,
2022-10-02 0034-05,Leave,Bestemor69,138728527,84.211.250.0,21, , ,2 of 14,247,0.53,$15940072,
2022-10-02 0034-05,Leave,jesskittyr6,110379086,89.226.169.58,24, , ,7 of 14,67,0.38,$385616,
2022-10-02 0034-05,Leave,yellowflash333,24856074,91.237.110.16,27, , ,3 of 4,124,1.51,$40888464,
2022-10-02 0034-05,Leave,gorthrons,8845916,188.143.203.153,29, , ,4 of 4,204,0.75,$13844193,
2022-10-02 0034-11,Leave,xCandyxxx,77973851,81.17.62.28,11, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-02 0035-02,Join,cz2128-Vassago,145223174,5.58.47.221,0, ,Host,26 of 30,92,1.45,$27475191,
2022-10-02 0035-02,Join,Petro_Huzyk,94666727,5.58.92.84,1, , ,21 of 30,175,1.09,$2068679,
2022-10-02 0035-02,Join,MinOSxx,122999482,5.58.32.97,3, , ,15 of 30,231,0.74,$18226065,
2022-10-02 0035-02,Join,Kacperek2001000,168340188,91.123.213.127,4, , ,13 of 30,174,0.46,$6779,
2022-10-02 0035-02,Join,enormousforehead,56705007,85.167.143.94,5, , ,19 of 30,746,3.31,$2075819246,
2022-10-02 0035-02,Join,kvek_56t,144381995,109.236.237.229,6, , ,3 of 30,75,0.91,$128296,
2022-10-02 0035-02,Join,CRYPTOTH,49756399,91.120.100.63,7, , ,8 of 30,68,0.87,$1012735,
2022-10-02 0035-02,Join,JohnDeere0603,166353298,77.181.162.224,8, , ,14 of 30,495,0.56,$6062136,
2022-10-02 0035-02,Join,hudzix,145265235,109.175.39.182,9, , ,4 of 30,277,0.89,$1813378,
2022-10-02 0035-02,Join,kamyk444,35058435,146.120.214.33,12, , ,16 of 30,312,1.05,$915096,
2022-10-02 0035-02,Join,JensenH7324,181650331,93.239.183.77,13, , ,24 of 30,51,0.53,$1839853,
2022-10-02 0035-02,Join,VuleDoktor,161299915,88.207.26.74,14, , ,7 of 30,6802,1.75,$602000162,
2022-10-02 0035-02,Join,ne_vajno_kto_ia,165576122,95.220.190.218,15, , ,5 of 30,105,0.46,$44452620,
2022-10-02 0035-02,Join,Don-Wippi,212345029,93.233.179.140,16, , ,22 of 30,10,0.44,$41698,
2022-10-02 0035-02,Join,PlushBaby,191395889,195.178.20.109,17, , ,11 of 30,21,0.62,$105923,
2022-10-02 0035-02,Join,DenyM.,51997563,88.212.41.138,19, , ,27 of 30,273,1.49,$899545,
2022-10-02 0035-02,Join,awaisbron,207762647,217.23.3.96,20, , ,10 of 30,155,0.33,$1036010,
2022-10-02 0035-02,Join,1760852693,175306492,119.13.85.55,21, , ,25 of 30,303,0.46,$1445862124,
2022-10-02 0035-02,Join,ALOOSH1000,196309002,91.17.158.251,24, , ,28 of 30,251,7.54,$17514208,
2022-10-02 0035-02,Join,Zsoltiiv,208448429,46.139.148.39,25, , ,23 of 30,18,1.0,$2245988,
2022-10-02 0035-02,Join,ZerOsnik,203814726,109.236.237.205,26, , ,30 of 30,35,0.36,$122637,
2022-10-02 0035-02,Join,Neformal_Bl,166921553,78.37.180.115,27, , ,12 of 30,92,1.32,$51759,
2022-10-02 0035-02,Join,Niki_Fury,90892573,195.211.193.150,28, , ,20 of 30,119,0.57,$2102044,
2022-10-02 0035-02,Join,GlebazZz77,216697442,178.19.253.162,29, , ,18 of 30,6,1.0,$1006581,
2022-10-02 0035-13,Leave,cz2128-Vassago,145223174,5.58.47.221,0, ,Host,26 of 30,92,1.45,$27475191,
2022-10-02 0035-13,Leave,kamyk444,35058435,146.120.214.33,12, , ,16 of 30,312,1.05,$915096,
2022-10-02 0035-13,Leave,Zsoltiiv,208448429,46.139.148.39,25, , ,23 of 30,18,1.0,$2245988,
2022-10-02 0035-39,Leave,JohnDeere0603,166353298,77.181.162.224,8, , ,14 of 30,495,0.56,$6062136,
2022-10-02 0035-39,Leave,hudzix,145265235,109.175.39.182,9, , ,4 of 30,277,0.89,$1813378,
2022-10-02 0035-39,Leave,kamyk444,35058435,146.120.214.33,12, , ,16 of 30,312,1.05,$915096,
2022-10-02 0035-39,Leave,JensenH7324,181650331,93.239.183.77,13, , ,24 of 30,51,0.53,$1839853,
2022-10-02 0035-39,Leave,VuleDoktor,161299915,88.207.26.74,14, , ,7 of 30,6802,1.75,$602000162,
2022-10-02 0035-39,Leave,ne_vajno_kto_ia,165576122,95.220.190.218,15, , ,5 of 30,105,0.46,$44452620,
2022-10-02 0035-39,Leave,Don-Wippi,212345029,93.233.179.140,16, , ,22 of 30,10,0.44,$41698,
2022-10-02 0035-39,Leave,PlushBaby,191395889,195.178.20.109,17, , ,11 of 30,21,0.62,$105923,
2022-10-02 0035-39,Leave,DenyM.,51997563,88.212.41.138,19, , ,27 of 30,273,1.49,$899545,
2022-10-02 0035-39,Leave,awaisbron,207762647,217.23.3.96,20, , ,10 of 30,155,0.33,$1036010,
2022-10-02 0035-39,Leave,1760852693,175306492,119.13.85.55,21, , ,25 of 30,303,0.46,$1445862124,
2022-10-02 0035-39,Leave,ALOOSH1000,196309002,91.17.158.251,24, , ,28 of 30,251,7.54,$17514208,
2022-10-02 0035-39,Leave,Zsoltiiv,208448429,46.139.148.39,25, , ,23 of 30,18,1.0,$2245988,
2022-10-02 0035-39,Leave,ZerOsnik,203814726,109.236.237.205,26, , ,30 of 30,35,0.36,$122637,
2022-10-02 0035-39,Leave,Neformal_Bl,166921553,78.37.180.115,27, , ,12 of 30,92,1.32,$51759,
2022-10-02 0035-39,Leave,Niki_Fury,90892573,195.211.193.150,28, , ,20 of 30,119,0.57,$2102044,
2022-10-02 0035-39,Leave,GlebazZz77,216697442,178.19.253.162,29, , ,18 of 30,6,1.0,$1006581,
2022-10-02 0035-02,Join,dr_A_Culla_,171442465,213.222.190.181,2, , ,5 of 8,155,0.64,$12646989,
2022-10-02 0036-48,Leave,cutesexygirl1972,163804880,85.253.67.228,3, , ,8 of 8,38,0.5,$211475,
2022-10-02 0037-13,Leave,Mr.LundYT,110689572,86.52.105.127,0, , ,6 of 7,211,0.98,$23339559,
2022-10-02 0037-13,Leave,KingLadyKiller,210540129,93.220.74.148,1, , ,7 of 7,22,0.0,$2386573,
2022-10-02 0037-13,Leave,dr_A_Culla_,171442465,213.222.190.181,2, , ,5 of 7,155,0.64,$12193789,
2022-10-02 0037-13,Leave,Emmahheejjj,202183311,83.248.83.204,4, , ,3 of 7,524,1.74,$826295825,
2022-10-02 0037-13,Leave,UsTRiZ,141708876,188.235.254.68,5, , ,4 of 7,549,5.72,$2958776,
2022-10-02 0037-13,Leave,vikaren112,142095360,85.191.82.48,6, , ,2 of 7,91,0.4,$717707,
2022-10-02 0037-19,Leave,xCandyxxx,77973851,81.17.62.28,7, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-02 0037-46,Join,whyamidoingthiss,157654295,94.31.105.106,0, , ,18 of 25,309,0.42,$832774,Sync Crash 
2022-10-02 0037-46,Join,LOstOneMLG,95338020,88.85.202.97,1, , ,25 of 25,228,2.02,$512610321,Sync Crash 
2022-10-02 0037-46,Join,_PaPrika_,152813173,178.34.161.42,2, , ,16 of 25,43,0.7,$122689968,Sync Crash 
2022-10-02 0037-46,Join,_lowi05_,167299721,94.31.106.94,4, ,Host,17 of 25,97,0.82,$1781487,Sync Crash 
2022-10-02 0037-46,Join,ab3kash,186170179,5.146.196.51,5, , ,20 of 25,70,0.6,$476073,
2022-10-02 0037-46,Join,berndt_lanner,98872935,89.254.211.60,6, , ,4 of 25,34,1.42,$379485,
2022-10-02 0037-46,Join,Shadymaxxx,165267531,178.137.119.253,9, , ,21 of 25,124,1.03,$26009447,Sync Crash 
2022-10-02 0037-46,Join,TTV_Dylan3703,105540015,81.131.217.9,10, , ,11 of 25,181,3.16,$974424,Sync Crash 
2022-10-02 0037-46,Join,Archemad42rus,139414551,109.105.67.179,14, , ,10 of 25,39,0.35,$328834,Sync Crash 
2022-10-02 0037-46,Join,OnlyBinje,1150386,176.26.122.24,18, , ,7 of 25,284,0.49,$56717093,Sync Crash 
2022-10-02 0037-46,Join,llunaxii,129727290,46.173.79.124,21, , ,2 of 25,23,0.22,$20406,Sync Crash 
2022-10-02 0037-46,Join,LampNut,107494282,41.249.129.122,22, , ,14 of 25,88,0.7,$608897,Sync Crash 
2022-10-02 0037-46,Join,Denciakowsky,95987535,31.61.180.5,23, , ,23 of 25,158,1.03,$2232418,
2022-10-02 0037-46,Join,gamewolf1931,97412966,31.16.255.140,26, , ,3 of 25,87,0.98,$3650213,
2022-10-02 0037-46,Join,1WitekSynu1,158286967,95.160.225.72,28, , ,15 of 25,216,1.06,$4622904,
2022-10-02 0037-57,Leave,whyamidoingthiss,157654295,94.31.105.106,0, , ,18 of 25,309,0.42,$832774,Sync Crash 
2022-10-02 0037-57,Leave,TTV_Dylan3703,105540015,81.131.217.9,10, , ,11 of 25,181,3.16,$974424,Sync Crash 
2022-10-02 0037-57,Leave,OnlyBinje,1150386,176.26.122.24,18, , ,7 of 25,284,0.49,$56717093,Sync Crash 
2022-10-02 0037-57,Leave,LampNut,107494282,41.249.129.122,22, , ,14 of 25,88,0.7,$608897,Sync Crash 
2022-10-02 0037-57,Leave,Denciakowsky,95987535,31.61.180.5,23, , ,23 of 25,158,1.03,$2232418,
2022-10-02 0037-46,Join,OurClips,137458999,161.230.236.198,12, , ,8 of 24,29,-1266205.0,$54680112,Sync Crash 
2022-10-02 0038-36,Leave,whyamidoingthiss,157654295,94.31.105.106,0, , ,18 of 23,309,0.42,$832774,Sync Crash 
2022-10-02 0038-36,Leave,LOstOneMLG,95338020,88.85.202.97,1, , ,23 of 23,228,2.02,$512610321,Sync Crash 
2022-10-02 0038-36,Leave,_PaPrika_,152813173,178.34.161.42,2, , ,16 of 23,43,0.7,$122689968,Sync Crash 
2022-10-02 0038-36,Leave,_lowi05_,167299721,94.31.106.94,4, ,Host,17 of 23,97,0.82,$1781487,Sync Crash 
2022-10-02 0038-36,Leave,ab3kash,186170179,5.146.196.51,5, , ,20 of 23,70,0.6,$476073,
2022-10-02 0038-36,Leave,berndt_lanner,98872935,89.254.211.60,6, , ,4 of 23,34,1.42,$379485,
2022-10-02 0038-36,Leave,Shadymaxxx,165267531,178.137.119.253,9, , ,21 of 23,124,1.03,$26009447,Sync Crash 
2022-10-02 0038-36,Leave,TTV_Dylan3703,105540015,81.131.217.9,10, , ,11 of 23,181,3.16,$974424,Sync Crash 
2022-10-02 0038-36,Leave,OurClips,137458999,161.230.236.198,12, , ,8 of 23,29,-1266205.0,$54680112,Sync Crash 
2022-10-02 0038-36,Leave,Archemad42rus,139414551,109.105.67.179,14, , ,10 of 23,39,0.35,$328834,Sync Crash 
2022-10-02 0038-36,Leave,OnlyBinje,1150386,176.26.122.24,18, , ,7 of 23,284,0.49,$56717093,Sync Crash 
2022-10-02 0038-36,Leave,llunaxii,129727290,46.173.79.124,21, , ,2 of 23,23,0.22,$20406,Sync Crash 
2022-10-02 0038-36,Leave,LampNut,107494282,41.249.129.122,22, , ,14 of 23,88,0.7,$608897,Sync Crash 
2022-10-02 0038-36,Leave,Denciakowsky,95987535,31.61.180.5,23, , ,22 of 23,158,1.03,$2232418,
2022-10-02 0038-36,Leave,gamewolf1931,97412966,31.16.255.140,26, , ,3 of 23,87,0.98,$3650213,
2022-10-02 0038-36,Leave,1WitekSynu1,158286967,95.160.225.72,28, , ,15 of 23,216,1.06,$4622904,
2022-10-02 0038-36,Join,cz2128-Vassago,145223174,255.255.255.255,0, ,Host,23 of 26,92,1.45,$27475191,
2022-10-02 0038-36,Join,Petro_Huzyk,94666727,5.58.92.84,1, , ,18 of 26,175,1.09,$2068679,
2022-10-02 0038-36,Join,MinOSxx,122999482,5.58.32.97,3, , ,13 of 26,231,0.74,$18226065,
2022-10-02 0038-36,Join,Kacperek2001000,168340188,91.123.213.127,4, , ,11 of 26,174,0.46,$6789,
2022-10-02 0038-36,Join,enormousforehead,56705007,85.167.143.94,5, , ,16 of 26,746,3.31,$2075819246,
2022-10-02 0038-36,Join,kvek_56t,144381995,109.236.237.229,6, , ,3 of 26,75,0.91,$128296,
2022-10-02 0038-36,Join,CRYPTOTH,49756399,255.255.255.255,7, , ,7 of 26,68,0.87,$1012735,
2022-10-02 0038-36,Join,JohnDeere0603,166353298,77.181.162.224,8, , ,12 of 26,495,0.56,$6064136,
2022-10-02 0038-36,Join,hudzix,145265235,109.175.39.182,9, , ,4 of 26,277,0.89,$1813378,
2022-10-02 0038-36,Join,kamyk444,35058435,255.255.255.255,12, , ,14 of 26,312,1.05,$915096,
2022-10-02 0038-36,Join,JensenH7324,181650331,93.239.183.77,13, , ,21 of 26,51,0.53,$1839353,
2022-10-02 0038-36,Join,VuleDoktor,161299915,255.255.255.255,14, , ,6 of 26,6802,1.75,$602000162,
2022-10-02 0038-36,Join,ne_vajno_kto_ia,165576122,95.220.190.218,15, , ,5 of 26,105,0.46,$44452620,
2022-10-02 0038-36,Join,Don-Wippi,212345029,255.255.255.255,16, , ,19 of 26,10,0.44,$41281,
2022-10-02 0038-36,Join,PlushBaby,191395889,195.178.20.109,17, , ,10 of 26,21,0.62,$105923,
2022-10-02 0038-36,Join,forskyn,103051456,89.98.157.104,18, , ,25 of 26,527,2.2,$1049289,
2022-10-02 0038-36,Join,awaisbron,207762647,217.23.3.96,20, , ,9 of 26,155,0.33,$1036010,
2022-10-02 0038-36,Join,1760852693,175306492,119.13.85.55,21, , ,22 of 26,303,0.46,$1445862124,
2022-10-02 0038-36,Join,ALOOSH1000,196309002,91.17.158.251,24, , ,24 of 26,251,7.54,$17514208,
2022-10-02 0038-36,Join,Zsoltiiv,208448429,46.139.148.39,25, , ,20 of 26,18,1.0,$2244988,
2022-10-02 0038-36,Join,ZerOsnik,203814726,109.236.237.205,26, , ,26 of 26,35,0.36,$122637,
2022-10-02 0038-36,Join,Niki_Fury,90892573,195.211.193.150,28, , ,17 of 26,119,0.57,$2107044,
2022-10-02 0038-47,Leave,MinOSxx,122999482,5.58.32.97,3, , ,13 of 26,231,0.74,$18226065,
2022-10-02 0038-47,Leave,CRYPTOTH,49756399,255.255.255.255,7, , ,7 of 26,68,0.87,$1012735,
2022-10-02 0038-47,Leave,JohnDeere0603,166353298,77.181.162.224,8, , ,12 of 26,495,0.56,$6064136,
2022-10-02 0038-47,Leave,JensenH7324,181650331,93.239.183.77,13, , ,21 of 26,51,0.53,$1839353,
2022-10-02 0038-47,Leave,ne_vajno_kto_ia,165576122,95.220.190.218,15, , ,5 of 26,105,0.46,$44452620,
2022-10-02 0038-47,Leave,Don-Wippi,212345029,255.255.255.255,16, , ,19 of 26,10,0.44,$41281,
2022-10-02 0038-47,Leave,PlushBaby,191395889,195.178.20.109,17, , ,10 of 26,21,0.62,$105923,
2022-10-02 0038-47,Leave,Zsoltiiv,208448429,46.139.148.39,25, , ,20 of 26,18,1.0,$2244988,
2022-10-02 0038-59,Leave,cz2128-Vassago,145223174,255.255.255.255,0, ,Host,23 of 26,92,1.45,$27475191,
2022-10-02 0038-36,Join,xCandyxxx,77973851,81.17.62.28,19, ,Host,1 of 25,420,1.19,$2147483647,
2022-10-02 0039-21,Leave,xCandyxxx,77973851,81.17.62.28,19, ,Host,1 of 25,420,1.19,$2147483647,
2022-10-02 0039-33,Leave,MinOSxx,122999482,5.58.32.97,3, , ,13 of 25,231,0.74,$18226065,
2022-10-02 0039-38,Leave,Petro_Huzyk,94666727,5.58.92.84,1, , ,17 of 24,175,1.09,$2068179,
2022-10-02 0044-51,Join,Ramsy_Hartman,17480104,91.50.59.211,0, , ,12 of 23,51,0.83,$1893512,
2022-10-02 0050-43,Leave,kamyk444,35058435,255.255.255.255,12, , ,13 of 23,313,1.05,$905096,
2022-10-02 0051-41,Leave,ne_vajno_kto_ia,165576122,95.220.190.218,15, , ,4 of 22,105,0.46,$44452620,
2022-10-02 0056-48,Leave,Niki_Fury,90892573,195.211.193.150,28, , ,14 of 21,119,0.57,$2117044,
2022-10-02 0056-57,Leave,Kacperek2001000,168340188,91.123.213.127,4, , ,9 of 20,174,0.46,$16847,
2022-10-02 0057-38,Leave,forskyn,103051456,89.98.157.104,18, , ,18 of 19,527,2.2,$1049825,Karen 
2022-10-02 0058-15,Leave,JohnDeere0603,166353298,77.181.162.224,8, , ,9 of 18,495,0.56,$5647291,God-Mode 
2022-10-02 0100-40,Leave,awaisbron,207762647,217.23.3.96,20, , ,7 of 17,155,0.33,$1031510,
2022-10-02 0100-55,Leave,1760852693,175306492,119.13.85.55,21, , ,14 of 16,303,0.46,$1445688439,
2022-10-02 0101-00,Leave,Don-Wippi,212345029,93.233.179.140,16, , ,11 of 15,10,0.44,$39720,
2022-10-02 0102-42,Leave,Zsoltiiv,208448429,46.139.148.39,25, , ,11 of 14,18,1.0,$2244978,
2022-10-02 0109-00,Leave,JensenH7324,181650331,93.239.183.77,13, , ,11 of 13,51,0.53,$1885268,
2022-10-02 0118-13,Leave,ALOOSH1000,196309002,91.17.158.251,24, , ,10 of 11,251,7.54,$17729111,God-Mode 
2022-10-02 0136-02,Leave,enormousforehead,56705007,85.167.143.94,5, , ,8 of 9,746,3.31,$2075800246,High $ 
2022-10-02 0136-02,Leave,kvek_56t,144381995,109.236.237.229,6, , ,2 of 9,75,0.91,$130676,
2022-10-02 0136-02,Leave,CRYPTOTH,49756399,91.120.100.63,7, , ,5 of 9,68,0.87,$1018135,
2022-10-02 0136-02,Leave,hudzix,145265235,109.175.39.182,9, , ,3 of 9,277,0.89,$1805829,
2022-10-02 0136-02,Leave,VuleDoktor,161299915,88.207.26.74,14, , ,4 of 9,6802,1.75,$600724594,High rank 
2022-10-02 0136-02,Leave,PlushBaby,191395889,195.178.20.109,17, , ,6 of 9,32,0.62,$1022103,Sound Spam 
2022-10-02 0136-02,Leave,xCandyxxx,77973851,81.17.62.28,19, ,Host,1 of 9,420,1.19,$2147483647,
