GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-07 0239-55,Join,Plantronic1234,153044225,94.60.229.31,18, , ,24 of 30,48,0.7,$442850,
2022-10-07 0239-55,Join,Pollocross,179581711,79.150.67.63,20, , ,26 of 30,215,0.7,$10553768,
2022-10-07 0239-55,Join,Purp_Ink,185065984,109.130.254.92,21, , ,22 of 30,404,0.87,$176166172,
2022-10-07 0239-55,Join,dimeklk,49257738,173.44.36.184,23, , ,29 of 30,193,0.95,$25304002,
2022-10-07 0239-55,Join,varabin,162675592,193.226.238.55,28, , ,18 of 30,695,0.86,$163055571,
2022-10-07 0240-06,Leave,lolatron65,98102883,82.44.4.176,2,Friend, ,9 of 30,519,0.86,$240631372,
2022-10-07 0240-06,Leave,xXStickybudZz,37114026,81.156.119.64,4, , ,28 of 30,73,0.99,$6514772,
2022-10-07 0240-06,Leave,ThyJack12,96797897,84.66.237.109,6, , ,13 of 30,264,0.27,$3547994,
2022-10-07 0240-06,Leave,Daniel_Nikolic35,185558117,213.49.25.35,8, , ,6 of 30,252,0.23,$10127666,
2022-10-07 0240-06,Leave,KisssMeeeeee,115393866,2.29.194.53,10, , ,20 of 30,2903,0.55,$252861560,
2022-10-07 0240-06,Leave,NikNack1990,114187160,194.140.114.53,14, , ,27 of 30,132,0.43,$987416,
2022-10-07 0240-06,Leave,Plantronic1234,153044225,94.60.229.31,18, , ,24 of 30,48,0.7,$442850,
2022-10-07 0240-06,Leave,Pollocross,179581711,79.150.67.63,20, , ,26 of 30,215,0.7,$10553768,
2022-10-07 0240-06,Leave,Purp_Ink,185065984,109.130.254.92,21, , ,22 of 30,404,0.87,$176166172,
2022-10-07 0239-55,Join,Biker_Chick1999,205956236,146.198.164.198,3, , ,23 of 30,234,1.48,$25003676,
2022-10-07 0239-55,Join,Cristian_983,115315292,190.2.130.168,25, , ,7 of 29,74,1.28,$2376562,
2022-10-07 0239-55,Join,Mr.Icey,36034055,5.151.173.134,19, , ,14 of 29,144,0.2,$16124015,
2022-10-07 0240-37,Leave,Mr.Icey,36034055,5.151.173.134,19, , ,14 of 29,144,0.2,$16124015,
2022-10-07 0239-55,Join,xCandyxxx,77973851,86.20.38.195,26, , ,1 of 29,420,1.19,$2147483647,
2022-10-07 0239-55,Join,Edword459,153523422,86.185.235.192,27, , ,10 of 29,268,6.57,$44101131,
2022-10-07 0239-55,Join,Hancoco6622,53659425,82.25.149.103,29, , ,11 of 30,130,0.66,$98315,
2022-10-07 0240-45,Join,bratboii04,121976659,5.151.137.90,24, , ,12 of 30,224,1.25,$1875713941,
2022-10-07 0241-27,Leave,bratboii04,121976659,5.151.137.90,24, , ,12 of 30,224,1.25,$1875713941,
2022-10-07 0241-55,Leave,lady_pop_candy,100798138,212.68.231.136,0, , ,3 of 30,1288,0.06,$725535871,
2022-10-07 0242-13,Leave,Pollocross,179581711,79.150.67.63,20, , ,26 of 30,215,0.7,$10553768,
2022-10-07 0242-13,Leave,dimeklk,49257738,173.44.36.184,23, , ,28 of 29,193,0.95,$25304002,RAC 
2022-10-07 0242-04,Join,FiestaSE,201748580,124.226.140.7,0, , ,14 of 29,306,0.98,$8153339,
2022-10-07 0242-50,Join,EGirlFearlicia,217193284,84.69.66.246,20, , ,4 of 30,215,0.7,$10553768,
2022-10-07 0242-57,Join,jimsilo,127954293,85.9.20.137,23, , ,8 of 30,53,0.32,$200369,
2022-10-07 0244-22,Leave,Cristian_983,115315292,190.2.130.168,25, , ,7 of 30,74,1.28,$2375062,
2022-10-07 0244-26,Leave,Fubar2011,13847459,31.49.139.178,12, , ,17 of 29,312,3.01,$63038837,
2022-10-07 0244-31,Leave,jimsilo,127954293,85.9.20.137,23, , ,7 of 28,53,0.32,$200369,
2022-10-07 0244-32,Join,lexabutik,162121417,109.94.82.38,12, , ,25 of 29,312,3.01,$63038837,
2022-10-07 0245-13,Leave,Plantronic1234,153044225,94.60.229.31,18, , ,25 of 30,48,0.7,$442850,
2022-10-07 0244-38,Join,Shobe77919,206271165,185.192.69.81,23, , ,15 of 29,134,0.47,$34912028,
2022-10-07 0244-52,Join,Ambititon23,211131910,110.87.46.86,25, , ,20 of 29,302,0.91,$266463091,
2022-10-07 0246-05,Leave,Daniel_Nikolic35,185558117,213.49.25.35,8, , ,5 of 29,252,0.23,$9792631,
2022-10-07 0246-33,Leave,FiestaSE,201748580,124.226.140.7,0, , ,12 of 29,306,0.98,$8153339,
2022-10-07 0246-19,Join,SWADIS1,202160100,83.149.47.24,8, , ,18 of 28,117,0.42,$103521,
2022-10-07 0247-01,Join,SlamTiime,145638272,90.108.119.100,0, , ,19 of 30,306,0.98,$8153339,
2022-10-07 0247-51,Leave,X_Lisa_Love_X,93765656,81.101.89.251,7, , ,18 of 30,181,1.14,$9578075,
2022-10-07 0248-03,Leave,SlamTiime,145638272,90.108.119.100,0, , ,18 of 29,78,0.53,$0,
2022-10-07 0248-06,Leave,Shobe77919,206271165,185.192.69.81,23, , ,14 of 28,134,0.47,$34912028,
2022-10-07 0248-10,Leave,SWADIS1,202160100,83.149.47.24,8, , ,17 of 27,117,0.42,$103521,
2022-10-07 0247-08,Join,Somewhat_Damaged,93537327,146.158.1.91,18, , ,3 of 26,250,0.45,$6581918,
2022-10-07 0248-41,Leave,xXStickybudZz,37114026,81.156.119.64,4, , ,26 of 27,73,0.99,$6506547,
2022-10-07 0248-45,Leave,NikNack1990,114187160,194.140.114.53,14, , ,25 of 26,133,0.43,$981416,
2022-10-07 0248-52,Leave,pizzaglobus065,37828377,188.97.227.27,15, , ,25 of 25,229,0.57,$16201391,
2022-10-07 0249-11,Leave,Somewhat_Damaged,93537327,146.158.1.91,18, , ,3 of 23,250,0.45,$6581418,
2022-10-07 0249-28,Leave,KisssMeeeeee,115393866,2.29.194.53,10, , ,17 of 23,2903,0.55,$252861560,High rank 
2022-10-07 0249-17,Join,MLGShimadaYasuo,120772716,5.151.67.141,0, , ,22 of 22,399,1.26,$519903008,
2022-10-07 0250-02,Leave,MLGShimadaYasuo,120772716,5.151.67.141,0, , ,22 of 22,399,1.26,$519903008,
2022-10-07 0250-09,Leave,EGirlFearlicia,217193284,84.69.66.246,20, , ,4 of 22,437,0.0,$6137825,
2022-10-07 0250-28,Leave,Edword459,153523422,86.185.235.192,27, , ,7 of 21,268,6.57,$44101131,
2022-10-07 0250-28,Leave,Hancoco6622,53659425,82.25.149.103,29, , ,8 of 21,130,0.66,$98315,
2022-10-07 0250-36,Leave,_AgataPolpetta_,180149268,93.37.177.139,9, , ,15 of 20,329,0.88,$19890054,
2022-10-07 0250-30,Join,SWADIS1,202160100,83.149.47.24,4, , ,13 of 20,117,0.42,$103521,
2022-10-07 0251-30,Join,TheBowMen,25046482,128.75.143.28,9, , ,21 of 23,329,0.88,$19890054,
2022-10-07 0251-33,Join,babyboy_leslie,191339541,102.65.174.169,10, , ,3 of 23,2903,0.55,$252861560,
2022-10-07 0251-18,Join,_NickTheQuick_,211142192,87.155.203.123,8, , ,5 of 23,223,0.93,$645580,
2022-10-07 0251-00,Join,afamzzz,192062505,95.145.4.171,7, , ,22 of 23,292,0.53,$172394541,
2022-10-07 0252-32,Leave,iCrew-,141504341,86.227.3.187,16, ,Host,6 of 23,888,9.78,$223247008,
2022-10-07 0252-36,Leave,Purp_Ink,185065984,109.130.254.92,21, , ,16 of 22,404,0.87,$174636147,
2022-10-07 0252-47,Leave,Zawirowany03,216452870,78.8.17.213,1, , ,7 of 21,106,4.0,$1261749,
2022-10-07 0252-47,Leave,lolatron65,98102883,82.44.4.176,2,Friend, ,6 of 21,519,0.86,$240168771,
2022-10-07 0252-47,Leave,Biker_Chick1999,205956236,146.198.164.198,3, , ,16 of 21,234,1.48,$25000121,Session Mismatch 
2022-10-07 0252-47,Leave,SWADIS1,202160100,83.149.47.24,4, , ,14 of 21,117,0.42,$103521,
2022-10-07 0252-47,Leave,XerlaWho515,114277837,73.74.173.60,5, , ,4 of 21,156,0.78,$937331,
2022-10-07 0252-47,Leave,ThyJack12,96797897,84.66.237.109,6, , ,9 of 21,264,0.27,$3546494,
2022-10-07 0252-47,Leave,afamzzz,192062505,95.145.4.171,7, , ,20 of 21,292,0.53,$172394541,
2022-10-07 0252-47,Leave,_NickTheQuick_,211142192,87.155.203.123,8, , ,5 of 21,223,0.93,$645580,
2022-10-07 0252-47,Leave,TheBowMen,25046482,128.75.143.28,9, , ,19 of 21,80,0.0,$62279,
2022-10-07 0252-47,Leave,babyboy_leslie,191339541,102.65.174.169,10, , ,3 of 21,7,0.0,$835270,
2022-10-07 0252-47,Leave,JWFox1,26029601,77.102.42.227,11, , ,12 of 21,255,1.25,$1590666351,
2022-10-07 0252-47,Leave,lexabutik,162121417,109.94.82.38,12, , ,17 of 21,33,0.9,$423281,
2022-10-07 0252-47,Leave,Alex_MaTRoSKiN,213805621,5.173.154.202,13, , ,18 of 21,205,0.22,$1749968904,
2022-10-07 0252-47,Leave,JayzPop,123411026,79.77.222.28,17, , ,10 of 21,140,9.97,$34634395,
2022-10-07 0252-47,Leave,Mr.Icey,36034055,5.151.173.134,19, , ,11 of 21,144,0.2,$16124015,
2022-10-07 0252-47,Leave,bratboii04,121976659,5.151.137.90,24, , ,8 of 21,224,1.25,$1874853446,
2022-10-07 0252-47,Leave,Ambititon23,211131910,110.87.46.86,25, , ,15 of 21,302,0.91,$258691591,
2022-10-07 0252-47,Leave,xCandyxxx,77973851,86.20.38.195,26, ,Host,1 of 21,420,1.19,$2147483647,
2022-10-07 0252-47,Leave,varabin,162675592,193.226.238.55,28, , ,13 of 21,695,0.86,$163055571,
2022-10-07 0253-07,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-10-07 0253-07,Join,zHannes.,106074406,95.90.176.40,0, , ,10 of 24,424,3.48,$99578411,
2022-10-07 0253-07,Join,AtomBarbossa,197390410,178.8.150.240,1, , ,2 of 24,406,1.95,$7875556,
2022-10-07 0253-07,Join,AWAX_GG,189274961,88.152.8.111,2, , ,19 of 24,267,1.31,$1165208,
2022-10-07 0253-07,Join,MrSmoothGamer,91857041,82.39.84.143,3, , ,15 of 24,139,1.78,$10565882,
2022-10-07 0253-07,Join,Pedro2H79,15442145,94.224.249.89,4, , ,20 of 24,431,1.05,$9787211,
2022-10-07 0253-07,Join,furious-_alex,106492291,86.138.24.237,5, , ,14 of 24,137,13.25,$20546289,
2022-10-07 0253-07,Join,johannes567,193990839,84.62.71.216,6, , ,16 of 24,88,0.49,$140996528,
2022-10-07 0253-07,Join,DonPabloSanchezl,131613203,109.130.172.91,7, , ,11 of 24,185,0.36,$2157630,
2022-10-07 0253-07,Join,Rootsudo,130330002,88.142.219.23,8, , ,22 of 24,85,0.32,$1570865,
2022-10-07 0253-07,Join,Irapa7,32074209,78.104.180.174,9, , ,3 of 24,44,0.07,$1273497,
2022-10-07 0253-07,Join,Ryaba_75,112826610,213.24.132.51,12, , ,23 of 24,73,0.54,$53104552,
2022-10-07 0253-07,Join,AbLydian19,206726962,51.194.127.234,13, , ,24 of 24,135,0.75,$1751569,
2022-10-07 0253-07,Join,YouExBoyfriend,130772378,213.126.40.178,14, , ,7 of 24,231,2.42,$1431925,
2022-10-07 0253-07,Join,Makiavelo83,216869702,86.201.227.151,15, , ,12 of 24,21,1.0,$693806,
2022-10-07 0253-07,Join,Mosesy13,138839847,46.193.68.246,16, ,Host,4 of 24,408,0.95,$365967,
2022-10-07 0253-07,Join,_AgataPolpetta_,180149268,93.37.177.139,19, , ,18 of 24,329,0.88,$19890054,
2022-10-07 0253-07,Join,Vampyr-UK,4339139,81.100.176.35,20, , ,8 of 24,444,0.54,$46620073,
2022-10-07 0253-07,Join,X_Lisa_Love_X,93765656,81.101.89.251,21, , ,13 of 24,181,1.14,$9578075,
2022-10-07 0253-07,Join,RumoVon,189263660,95.91.210.44,22, , ,5 of 23,43,0.33,$229386,
2022-10-07 0253-41,Leave,RumoVon,189263660,95.91.210.44,22, , ,5 of 23,43,0.33,$229386,
2022-10-07 0253-07,Join,xCandyxxx,77973851,86.20.38.195,24, , ,1 of 23,420,1.19,$2147483647,
2022-10-07 0253-07,Join,MRPANECIOCK,30515286,93.144.147.88,23, , ,20 of 23,132,1.69,$3101021,
2022-10-07 0253-07,Join,iCrew-,141504341,86.227.3.187,17, , ,6 of 23,888,9.78,$223247008,
2022-10-07 0253-56,Join,RomanLis11,181977983,188.43.22.97,11, , ,14 of 24,255,0.26,$3754470,
2022-10-07 0254-48,Join,Jokerlol1234,130251761,93.227.141.195,18, , ,19 of 26,359,1.92,$4479033,
2022-10-07 0255-25,Leave,Jokerlol1234,130251761,93.227.141.195,18, , ,19 of 26,359,1.92,$4479033,
2022-10-07 0255-02,Join,IlAuthenticlI,50407216,83.194.160.22,25, , ,14 of 26,256,1.78,$5189773,
2022-10-07 0255-48,Join,Vitya1010,161075436,188.18.225.0,26, , ,17 of 27,332,0.68,$97263512,
2022-10-07 0256-28,Join,Sasha_Stolikova,163306254,5.142.239.208,27, , ,28 of 30,180,0.08,$342307955,
2022-10-07 0256-33,Join,not_Davide1050,156892181,79.42.5.58,28, , ,15 of 30,133,0.58,$1174557008,
2022-10-07 0257-23,Leave,RumoVon,189263660,95.91.210.44,22, , ,5 of 30,43,0.33,$229386,
2022-10-07 0256-41,Join,ArseniyStark,205900199,94.245.131.76,29, , ,22 of 29,23,0.46,$172649,
2022-10-07 0258-59,Leave,IlAuthenticlI,50407216,83.194.160.22,25, , ,13 of 30,256,1.78,$5189773,
2022-10-07 0258-09,Join,GK_ASHPOTATOES,46619958,86.190.11.81,22, , ,13 of 29,89,0.95,$586454,
2022-10-07 0259-07,Leave,Vitya1010,161075436,188.18.225.0,26, , ,17 of 30,332,0.68,$97293512,
2022-10-07 0259-28,Leave,Makiavelo83,216869702,86.201.227.151,15, , ,11 of 29,21,1.0,$693806,
2022-10-07 0259-35,Leave,GK_ASHPOTATOES,46619958,86.190.11.81,22, , ,12 of 28,89,0.95,$586454,
2022-10-07 0259-35,Leave,Ryaba_75,112826610,213.24.132.51,12, , ,26 of 27,73,0.54,$53004550,
2022-10-07 0259-05,Join,ROGUEANATOR,38087530,31.50.196.79,25, , ,19 of 26,225,9.3,$5858159,
2022-10-07 0301-12,Leave,AbLydian19,206726962,51.194.127.234,13, , ,29 of 29,135,0.75,$1775569,
2022-10-07 0300-44,Join,TmS_x_CyBeRZ,43473847,146.70.96.67,12, , ,28 of 28,118,0.48,$722556,
2022-10-07 0300-56,Join,iTzEnioMeister,201268584,151.15.65.223,15, , ,27 of 28,76,1.4,$3839017,
2022-10-07 0301-00,Join,Makiavelo83,216869702,86.201.227.151,22, , ,11 of 28,21,1.0,$693806,
2022-10-07 0302-01,Leave,X_Lisa_Love_X,93765656,81.101.89.251,21, , ,12 of 28,181,1.14,$9578075,
2022-10-07 0302-23,Leave,not_Davide1050,156892181,79.42.5.58,28, , ,12 of 27,133,0.58,$1174557123,God-Mode 
2022-10-07 0302-57,Leave,Sasha_Stolikova,163306254,5.142.239.208,27, , ,24 of 26,180,0.08,$342307455,
2022-10-07 0302-57,Join,-DIBA-,80440014,45.132.254.154,13, , ,4 of 29,489,1.07,$485254386,
2022-10-07 0303-52,Leave,MRPANECIOCK,30515286,93.144.147.88,23, , ,27 of 30,132,1.69,$3101021,
2022-10-07 0303-19,Join,Fabs18Soutoma,126435750,213.177.200.43,21, , ,26 of 29,361,0.44,$62272874,
2022-10-07 0303-24,Join,GK_ASHPOTATOES,46619958,86.190.11.81,26, , ,15 of 30,89,0.95,$586154,
2022-10-07 0303-33,Join,cinema2007,150899997,185.212.200.117,27, , ,2 of 30,413,1.35,$831121,
2022-10-07 0303-46,Join,Altmsah_x,180834394,169.150.196.139,28, , ,13 of 30,37,0.63,$180954,
2022-10-07 0304-43,Leave,TmS_x_CyBeRZ,43473847,146.70.96.67,12, , ,30 of 30,118,0.48,$722556,
2022-10-07 0304-14,Join,MRPANECIOCK,30515286,93.144.147.88,23, , ,27 of 29,132,1.69,$3101021,
2022-10-07 0305-44,Leave,ArseniyStark,205900199,94.245.131.76,29, , ,24 of 30,23,0.46,$172149,
2022-10-07 0305-07,Join,X_Lisa_Love_X,93765656,81.101.89.251,12, , ,15 of 29,181,1.14,$9578075,
2022-10-07 0306-03,Leave,MRPANECIOCK,30515286,93.144.147.88,23, , ,27 of 29,132,1.69,$3101021,
2022-10-07 0306-39,Leave,X_Lisa_Love_X,93765656,81.101.89.251,12, , ,15 of 29,181,1.14,$9578075,
2022-10-07 0306-14,Join,not_Davide1050,156892181,79.42.5.58,23, , ,16 of 28,133,0.58,$1174557123,
2022-10-07 0307-07,Join,23KingKarma,212734373,51.190.157.236,29, , ,5 of 30,23,0.46,$172149,
2022-10-07 0307-31,Leave,YouExBoyfriend,130772378,213.126.40.178,14, , ,9 of 30,231,2.42,$1375580,God-Mode 
2022-10-07 0307-45,Leave,Pedro2H79,15442145,94.224.249.89,4, , ,26 of 29,431,1.05,$9795461,
2022-10-07 0307-04,Join,OMGItsPringles,88028703,2.82.243.18,12, , ,24 of 28,275,0.98,$49902901,
2022-10-07 0307-55,Leave,Vampyr-UK,4339139,81.100.176.35,20, , ,9 of 28,444,0.54,$46609573,
2022-10-07 0307-58,Leave,iTzEnioMeister,201268584,151.15.65.223,15, , ,27 of 27,76,1.4,$3839017,
2022-10-07 0308-03,Leave,cinema2007,150899997,185.212.200.117,27, , ,2 of 26,413,1.35,$831121,
2022-10-07 0308-19,Join,Slidable,113372083,81.98.174.149,4, , ,27 of 27,1206,3.85,$53771507,
2022-10-07 0309-00,Leave,zHannes.,106074406,95.90.176.40,0, , ,9 of 27,424,3.48,$99223701,
2022-10-07 0309-18,Leave,GK_ASHPOTATOES,46619958,86.190.11.81,26, , ,13 of 26,89,0.95,$586154,
2022-10-07 0308-35,Join,Alex_Sanches619,45197963,188.163.101.195,14, , ,9 of 25,88,0.59,$3357882,
2022-10-07 0309-37,Join,Milan_017,199805030,176.208.8.81,15, , ,26 of 27,76,1.4,$3839017,
2022-10-07 0309-48,Leave,Altmsah_x,180834394,169.150.196.139,28, , ,11 of 27,37,0.63,$180204,
2022-10-07 0309-13,Join,DJ_LISALOVE,52214405,81.101.89.251,0, , ,14 of 28,216,1.21,$7525888,
2022-10-07 0309-20,Join,PapaJiga,199214296,159.253.174.84,10, , ,9 of 29,44,1.0,$95674,
2022-10-07 0310-10,Leave,PapaJiga,199214296,159.253.174.84,10, , ,9 of 29,44,1.0,$95674,
2022-10-07 0310-16,Leave,OMGItsPringles,88028703,2.82.243.18,12, , ,23 of 29,275,0.98,$49904901,
2022-10-07 0309-54,Join,Edword459,153523422,86.185.235.192,20, , ,8 of 28,269,6.57,$44100131,
2022-10-07 0310-36,Leave,johannes567,193990839,84.62.71.216,6, , ,19 of 28,88,0.49,$131911528,
2022-10-07 0309-57,Join,Hancoco6622,53659425,82.25.149.103,26, , ,10 of 27,130,0.66,$102210,
2022-10-07 0310-41,Leave,not_Davide1050,156892181,79.42.5.58,23, , ,15 of 27,133,0.58,$1174556623,
2022-10-07 0310-42,Leave,DonPabloSanchezl,131613203,109.130.172.91,7, , ,11 of 26,185,0.36,$2692918,
2022-10-07 0310-42,Leave,Rootsudo,130330002,88.142.219.23,8, , ,24 of 26,85,0.32,$1640365,
2022-10-07 0310-42,Leave,Milan_017,199805030,176.208.8.81,15, , ,25 of 26,119,0.7,$78343,
2022-10-07 0311-05,Leave,DJ_LISALOVE,52214405,81.101.89.251,0, , ,13 of 24,216,1.21,$7525888,
2022-10-07 0310-50,Join,Vaetiix,132707073,89.94.109.67,6, , ,20 of 25,153,2.62,$1708410,
2022-10-07 0312-01,Leave,Fabs18Soutoma,126435750,213.177.200.43,21, , ,24 of 26,361,0.44,$62281274,
2022-10-07 0311-26,Join,Soldado_Patan,2964542,37.12.198.140,0, , ,25 of 25,117,0.37,$459619,
2022-10-07 0313-38,Join,Anonymous_MC,150636194,92.239.241.39,12,Friend, ,13 of 28,175,1.5,$162739,
2022-10-07 0314-36,Leave,Anonymous_MC,150636194,92.239.241.39,12,Friend, ,13 of 28,175,1.5,$162739,
2022-10-07 0314-47,Leave,Soldado_Patan,2964542,37.12.198.140,0, , ,28 of 28,117,0.37,$450686,
2022-10-07 0314-09,Join,DJ_LISALOVE,52214405,81.101.89.251,15, , ,16 of 27,216,1.21,$7525888,
2022-10-07 0315-39,Leave,RomanLis11,181977983,188.43.22.97,11, , ,17 of 27,255,0.26,$3757923,God-Mode 
2022-10-07 0314-57,Join,G--Bjx,113198998,176.166.159.129,0, , ,4 of 26,151,0.57,$428694,
2022-10-07 0316-18,Leave,PapaJiga,199214296,159.253.174.84,10, , ,11 of 27,44,1.0,$94674,
2022-10-07 0316-16,Join,Fubar2011,13847459,31.49.139.178,11, , ,14 of 27,374,3.01,$63134899,
2022-10-07 0317-17,Leave,iCrew-,141504341,86.227.3.187,17, , ,8 of 27,888,9.78,$223247008,God-Mode 
2022-10-07 0316-42,Join,BMX_Bandit,25683578,82.29.98.124,10, , ,21 of 26,102,0.15,$3789780,
2022-10-07 0317-11,Join,blxckbansh,132582963,79.167.243.165,8, , ,8 of 27,157,0.3,$4576787,
2022-10-07 0317-55,Leave,blxckbansh,132582963,79.167.243.165,8, , ,8 of 27,157,0.3,$4576787,
2022-10-07 0317-58,Leave,BMX_Bandit,25683578,82.29.98.124,10, , ,24 of 30,102,0.15,$3789780,
2022-10-07 0317-43,Join,johannes567,193990839,84.62.71.216,17, , ,20 of 29,88,0.49,$131911528,
2022-10-07 0317-56,Join,rixsn37,184232949,85.253.37.118,23, , ,26 of 29,55,0.89,$1039333,
2022-10-07 0317-56,Join,pelme_en,156145142,88.196.115.88,28, , ,16 of 29,144,0.9,$10114336,
2022-10-07 0317-57,Join,dogofwisdom4888,100991885,194.150.65.115,21, , ,23 of 29,137,0.44,$531096,
2022-10-07 0318-43,Leave,dogofwisdom4888,100991885,194.150.65.115,21, , ,23 of 29,137,0.44,$531096,
2022-10-07 0318-58,Leave,pelme_en,156145142,88.196.115.88,28, , ,16 of 29,144,0.9,$10114336,
2022-10-07 0319-00,Leave,dogofwisdom4888,100991885,194.150.65.115,21, , ,22 of 28,137,0.44,$531096,
2022-10-07 0319-02,Leave,ROGUEANATOR,38087530,31.50.196.79,25, , ,22 of 27,225,9.3,$3759564,God-Mode 
2022-10-07 0319-05,Leave,23KingKarma,212734373,51.190.157.236,29, , ,5 of 26,218,0.73,$2005385,
2022-10-07 0319-07,Leave,Hancoco6622,53659425,82.25.149.103,26, , ,9 of 25,130,0.66,$102210,
2022-10-07 0319-11,Leave,Fubar2011,13847459,31.49.139.178,11, , ,11 of 25,374,3.01,$63134899,
