GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-03 0014-15,Leave,ElJackson1,126140565,77.179.16.80,2, , ,9 of 13,85,0.52,$2016560,
2022-10-03 0013-21,Join,Shiibaku,190776123,37.201.116.31,7, , ,7 of 13,16,0.42,$1355923,
2022-10-03 0013-20,Join,kapusta39,98097639,31.42.14.93,6, , ,8 of 12,46,0.45,$408817,
2022-10-03 0014-20,Leave,kapusta39,98097639,31.42.14.93,6, , ,8 of 12,46,0.45,$408817,
2022-10-03 0015-28,Join,militer_alulu,210806624,88.65.206.117,8, , ,12 of 30,152,0.79,$506668,
2022-10-03 0016-08,Leave,militer_alulu,210806624,88.65.206.117,8, , ,12 of 30,152,0.79,$506668,
2022-10-02 2355-25,Join,RS_Smoke,70063294,94.64.4.122,0, , ,25 of 29,346,4.64,$1781428,
2022-10-03 0016-04,Join,RaiDD22,126655188,31.16.251.51,3, , ,16 of 30,65,0.96,$492928,
2022-10-03 0016-04,Join,loc47_,179859571,81.107.245.120,9, , ,27 of 30,122,0.46,$26243166,
2022-10-03 0016-04,Join,Silas0634351,202137776,93.235.130.216,13, , ,19 of 30,87,0.21,$13339,
2022-10-03 0016-04,Join,Frstmn,127662136,188.156.122.183,14, , ,5 of 30,115,1.49,$3766972,
2022-10-03 0016-04,Join,76B3nd3r,115849821,93.237.55.157,18, , ,14 of 30,63,0.18,$3131716,
2022-10-03 0016-04,Join,Geekspc18,176101672,190.218.14.87,19, , ,7 of 30,83,0.66,$7941,
2022-10-03 0016-04,Join,Blablad00,151608883,95.67.185.254,21, , ,9 of 30,27,0.54,$343134,
2022-10-03 0016-04,Join,AnKoAntiFa,166598143,84.151.150.248,23, , ,21 of 30,261,0.73,$2392458,
2022-10-03 0016-04,Join,JBDexter007,94392061,84.151.236.26,24, , ,20 of 30,206,0.94,$871791,
2022-10-03 0016-04,Join,stanislavsky97,129006464,31.132.166.230,27, , ,4 of 30,313,5.81,$114056511,
2022-10-03 0016-04,Join,RainmakerOne,20424560,217.61.222.249,29, , ,3 of 30,124,0.69,$1592656,
2022-10-03 0016-15,Leave,RaiDD22,126655188,31.16.251.51,3, , ,16 of 30,65,0.96,$492928,
2022-10-03 0016-04,Join,berni_1,174242968,84.57.80.221,12, ,Host,12 of 30,102,0.57,$686994,
2022-10-03 0016-16,Leave,berni_1,174242968,84.57.80.221,12, ,Host,12 of 30,102,0.57,$686994,
2022-10-03 0016-41,Leave,RaiDD22,126655188,31.16.251.51,3, , ,16 of 30,65,0.96,$492928,
2022-10-03 0016-07,Join,ActionJacksonV8,141544930,84.169.113.225,28, , ,28 of 29,71,0.58,$2928856,
2022-10-03 0016-12,Join,Awaro1711,82452743,87.167.217.54,1, , ,25 of 29,117,0.54,$1853776,
2022-10-03 0017-08,Leave,Awaro1711,82452743,87.167.217.54,1, , ,25 of 29,117,0.54,$1853776,
2022-10-03 0017-17,Join,Mahallesi,156449134,188.239.66.114,3, , ,23 of 30,150,0.95,$3024135,
2022-10-03 0018-40,Leave,RS_Smoke,70063294,94.64.4.122,0, , ,25 of 30,346,4.64,$1780928,
2022-10-03 0018-47,Leave,Mahallesi,156449134,188.239.66.114,3, , ,23 of 29,150,0.95,$3024135,
2022-10-03 0018-56,Join,OverKiller66,78075873,83.144.178.8,0, , ,21 of 29,0,0.0,$0,
2022-10-03 0019-43,Leave,OverKiller66,78075873,83.144.178.8,0, , ,22 of 30,0,0.0,$0,
2022-10-03 0020-03,Leave,roonyreturned,183569012,91.234.226.242,25, , ,10 of 29,35,0.61,$639997,
2022-10-03 0021-40,Join,vesko03,24883733,37.209.173.74,3, , ,2 of 29,213,0.76,$728000,
2022-10-03 0022-34,Leave,vesko03,24883733,37.209.173.74,3, , ,2 of 29,213,0.76,$728000,
2022-10-03 0021-44,Join,Slavqnina,128842051,62.182.112.250,25, , ,4 of 29,169,0.77,$487225,
2022-10-03 0024-09,Leave,Awaro1711,82452743,87.167.217.54,1, , ,26 of 30,117,0.54,$1851631,
2022-10-03 0024-09,Leave,-suicidal,212505244,87.162.114.109,6, , ,24 of 30,5000,0.0,$312670577,High rank 
2022-10-03 0024-09,Leave,ActionJacksonV8,141544930,84.169.113.225,28, , ,29 of 30,71,0.58,$2925856,
2022-10-03 0023-22,Join,PanicDeath,46048432,79.134.12.36,0, , ,22 of 27,26,0.34,$43254,
2022-10-03 0024-27,Leave,PanicDeath,46048432,79.134.12.36,0, , ,22 of 27,26,0.34,$43254,
2022-10-03 0025-29,Leave,PanicDeath,46048432,79.134.12.36,0, , ,23 of 29,26,0.34,$43254,
2022-10-03 0025-01,Join,rave_on,117789035,90.154.71.63,1, , ,28 of 29,225,0.36,$23127726,
2022-10-03 0025-09,Join,Syka_DA,198389114,89.178.67.217,6, , ,16 of 29,72,0.15,$134395,
2022-10-03 0026-36,Leave,rave_on,117789035,90.154.71.63,1, , ,27 of 28,225,0.36,$23127726,
2022-10-03 0027-13,Leave,nerfLubino,65890012,78.98.175.201,2, , ,19 of 28,136,0.69,$2146527550,High $ 
2022-10-03 0027-13,Leave,vesko03,24883733,37.209.173.74,3, , ,2 of 28,213,0.76,$727500,
2022-10-03 0027-13,Leave,VernunftVerliert,133349796,79.201.114.75,4, , ,18 of 28,250,1.44,$10641216,
2022-10-03 0027-13,Leave,420Hatzebaer,90976365,5.146.197.253,5, , ,8 of 28,125,0.88,$7974431,
2022-10-03 0027-13,Leave,Syka_DA,198389114,89.178.67.217,6, , ,15 of 28,72,0.15,$134395,
2022-10-03 0027-13,Leave,Ggggvvvvv1998,101521448,5.146.196.88,7, , ,14 of 28,17,0.0,$15981,
2022-10-03 0027-13,Leave,militer_alulu,210806624,88.65.206.117,8, , ,12 of 28,152,0.79,$504268,
2022-10-03 0027-13,Leave,loc47_,179859571,81.107.245.120,9, , ,26 of 28,122,0.46,$26241423,God-Mode 
2022-10-03 0027-13,Leave,Zztorm,191780602,51.175.217.255,10, , ,10 of 28,110,0.47,$335838,
2022-10-03 0027-13,Leave,onoZexzi,195031035,86.20.24.68,11,Friend, ,17 of 28,310,0.0,$114824271,Sync Crash God-Mode 
2022-10-03 0027-13,Leave,berni_1,174242968,84.57.80.221,12, ,Host,13 of 28,102,0.57,$5688494,
2022-10-03 0027-13,Leave,Silas0634351,202137776,93.235.130.216,13, , ,20 of 28,87,0.21,$12839,
2022-10-03 0027-13,Leave,Frstmn,127662136,188.156.122.183,14, , ,7 of 28,115,1.49,$3770737,
2022-10-03 0027-13,Leave,76B3nd3r,115849821,93.237.55.157,18, , ,16 of 28,63,0.18,$3130216,
2022-10-03 0027-13,Leave,Geekspc18,176101672,190.218.14.87,19, , ,9 of 28,83,0.66,$9681,
2022-10-03 0027-13,Leave,xCandyxxx,77973851,86.20.38.195,20, , ,1 of 28,420,1.19,$2147483647,
2022-10-03 0027-13,Leave,Blablad00,151608883,95.67.185.254,21, , ,11 of 28,27,0.54,$342944,Sync Crash 
2022-10-03 0027-13,Leave,AnKoAntiFa,166598143,84.151.150.248,23, , ,22 of 28,261,0.73,$2397458,
2022-10-03 0027-13,Leave,JBDexter007,94392061,84.151.236.26,24, , ,21 of 28,207,0.94,$870291,Session Mismatch 
2022-10-03 0027-13,Leave,Slavqnina,128842051,62.182.112.250,25, , ,4 of 28,169,0.77,$486725,
2022-10-03 0027-13,Leave,stanislavsky97,129006464,31.132.166.230,27, , ,6 of 28,313,5.81,$112867286,
2022-10-03 0027-13,Leave,RainmakerOne,20424560,217.61.222.249,29, , ,5 of 28,124,0.69,$1592656,
2022-10-03 0028-02,Join,LadyGaga50AE,133980648,188.195.217.140,0,Friend, ,9 of 19,380,6.0,$366024404,
2022-10-03 0028-02,Join,JuliosDaddy,167208918,187.17.139.105,2, , ,16 of 19,191,0.95,$25404789,
2022-10-03 0028-02,Join,EduLTZz,29444674,188.81.104.188,3, , ,15 of 19,605,1.65,$42254019,
2022-10-03 0028-02,Join,URIX-25,213543425,191.17.87.133,4, , ,13 of 19,128,2.88,$43452385,
2022-10-03 0028-02,Join,mocelik,162673860,5.147.178.26,5, , ,4 of 19,70,0.67,$145146,
2022-10-03 0028-02,Join,BigBadWolf.,108057194,5.18.146.179,6, , ,5 of 19,147,4.01,$218000942,
2022-10-03 0028-02,Join,mazhito,19231777,37.115.195.155,7, , ,10 of 19,148,1.19,$2185224,
2022-10-03 0028-02,Join,Erisnjoo,157982037,46.19.227.180,8, , ,11 of 19,306,1.41,$1131316869,
2022-10-03 0028-02,Join,AzzlackAlexander,115689164,82.82.128.158,9, , ,12 of 19,146,0.58,$79250,
2022-10-03 0028-02,Join,LxveSIKE,212061194,84.60.160.139,10, , ,19 of 19,465,0.52,$16176275,
2022-10-03 0028-02,Join,BeckyyZZZ,104916159,91.3.196.233,11, , ,18 of 19,284,0.74,$195298820,
2022-10-03 0028-02,Join,AxentDP,98087163,46.204.104.98,14, , ,6 of 19,327,1.34,$160522441,
2022-10-03 0028-02,Join,Jannik1202_,162437022,217.83.124.176,17, , ,8 of 19,145,2.05,$4768601,
2022-10-03 0028-02,Join,Mezzalunagg,166991703,109.87.167.226,19, , ,3 of 19,85,0.43,$662803,
2022-10-03 0028-13,Leave,LadyGaga50AE,133980648,188.195.217.140,0,Friend, ,9 of 19,380,6.0,$366024404,
2022-10-03 0028-13,Leave,Jannik1202_,162437022,217.83.124.176,17, , ,8 of 19,145,2.05,$4768601,
2022-10-03 0028-02,Join,Umut32dream,216885930,94.110.35.74,12, , ,7 of 19,6,0.6,$35627,
2022-10-03 0028-32,Leave,mazhito,19231777,37.115.195.155,7, , ,10 of 19,148,1.19,$2185224,
2022-10-03 0028-02,Join,xCandyxxx,77973851,86.20.38.195,15, , ,1 of 18,420,1.19,$2147483647,
2022-10-03 0028-45,Leave,xCandyxxx,77973851,86.20.38.195,15, , ,1 of 18,420,1.19,$2147483647,
2022-10-03 0028-53,Leave,EduLTZz,29444674,188.81.104.188,3, , ,15 of 19,605,1.65,$42254019,
2022-10-03 0028-49,Join,twnyone,206071471,84.145.215.197,7, , ,11 of 18,30,0.63,$1052189,
2022-10-03 0030-09,Leave,URIX-25,213543425,191.17.87.133,4, , ,13 of 19,128,2.88,$43452385,
2022-10-03 0030-24,Leave,JuliosDaddy,167208918,187.17.139.105,2, , ,14 of 18,191,0.95,$25404789,
2022-10-03 0030-29,Leave,BeckyyZZZ,104916159,91.3.196.233,11, , ,15 of 17,284,0.74,$195298820,
2022-10-03 0030-43,Leave,mocelik,162673860,5.147.178.26,5, , ,4 of 16,70,0.67,$145146,
2022-10-03 0029-51,Join,Just_Philipp,157086470,95.115.125.18,3, , ,14 of 15,172,0.76,$3158181,
2022-10-03 0032-04,Join,moaaz5,63587161,185.104.186.78,2, , ,9 of 16,228,0.59,$388085,
2022-10-03 0033-05,Leave,moaaz5,63587161,185.104.186.78,2, , ,9 of 16,228,0.59,$388085,
2022-10-03 0032-07,Join,caNmiless,131067530,188.3.188.49,1, , ,14 of 15,175,0.63,$230473908,
2022-10-03 0033-06,Leave,caNmiless,131067530,188.3.188.49,1, , ,14 of 15,175,0.63,$230473908,
2022-10-03 0033-08,Leave,Just_Philipp,157086470,95.115.125.18,3, , ,13 of 15,172,0.76,$3158181,
2022-10-03 0033-10,Join,MARE-1,113638593,178.148.98.104,2,Friend, ,2 of 15,519,0.26,$70250992,
2022-10-03 0035-02,Leave,AxentDP,98087163,46.204.104.98,14, , ,6 of 15,327,1.34,$160511976,
2022-10-03 0035-02,Leave,xCandyxxx,77973851,86.20.38.195,15, , ,1 of 15,420,1.19,$2147483647,
2022-10-03 0035-02,Leave,Jannik1202_,162437022,217.83.124.176,17, , ,8 of 15,145,2.05,$4764681,God-Mode 
2022-10-03 0035-02,Leave,Mezzalunagg,166991703,109.87.167.226,19, , ,4 of 15,85,0.43,$659798,
2022-10-03 0035-02,Join,MrSuperwood,113527715,93.206.24.141,3, , ,8 of 14,283,0.95,$1885315,
2022-10-03 0035-02,Join,B_N_D_X,187472350,46.84.97.177,5, ,Host,3 of 14,441,3.92,$26465590,
2022-10-03 0035-02,Join,TaddlTortellini,101284165,79.217.226.26,11, , ,10 of 14,248,0.71,$1225568,
2022-10-03 0028-02,Join,xCandyxxx,77973851,86.20.38.195,13, , ,1 of 14,420,1.19,$2147483647,
2022-10-03 0036-05,Leave,alienzoro,187347803,79.175.99.40,8,Friend, ,5 of 14,420,0.53,$11189965,
2022-10-03 0036-05,Join,dio-saur,127190100,188.0.169.135,14, , ,18 of 25,67,1.36,$32768102,
2022-10-03 0036-05,Join,JP-Cn-Friend,153816040,31.205.2.83,15, , ,8 of 25,203,0.49,$141517893,
2022-10-03 0036-05,Join,_IMB4_,200168458,159.253.175.130,16, , ,11 of 25,581,1.81,$2278189,
2022-10-03 0036-05,Join,Heckler_der_Koch,202507995,31.18.254.73,18, ,Host,15 of 25,103,0.32,$1042975,
2022-10-03 0036-05,Join,SmallEyedShotz,103490156,5.151.132.241,19, , ,9 of 25,90,1.21,$487371,
2022-10-03 0036-05,Join,MC_BLYAT,25211891,94.134.180.145,20, , ,19 of 25,46,0.57,$215342,
2022-10-03 0036-05,Join,shmifful,87609949,94.174.80.127,22, , ,22 of 25,28,0.25,$795074,
2022-10-03 0036-05,Join,Bendzon,156309482,95.223.44.255,24, , ,10 of 25,291,0.68,$12682328,
2022-10-03 0036-05,Join,McMelias,113691280,176.199.211.179,25, , ,4 of 25,122,0.35,$1522257,
2022-10-03 0036-05,Join,kc-sniper-lyfe,216997900,81.110.77.152,28, , ,17 of 25,23,0.07,$74645,
2022-10-03 0036-16,Leave,_IMB4_,200168458,159.253.175.130,16, , ,11 of 25,581,1.81,$2278189,
2022-10-03 0036-16,Leave,shmifful,87609949,94.174.80.127,22, , ,22 of 25,28,0.25,$795074,
2022-10-03 0036-41,Leave,Heckler_der_Koch,202507995,31.18.254.73,18, ,Host,15 of 25,103,0.32,$1042975,
2022-10-03 0036-41,Leave,SmallEyedShotz,103490156,5.151.132.241,19, , ,9 of 25,90,1.21,$487371,
2022-10-03 0036-41,Leave,MC_BLYAT,25211891,94.134.180.145,20, , ,19 of 25,46,0.57,$215342,
2022-10-03 0036-41,Leave,Bendzon,156309482,95.223.44.255,24, , ,10 of 25,291,0.68,$12682328,
2022-10-03 0036-09,Join,passivegirl,214113587,80.103.187.226,8, , ,12 of 23,39,0.58,$2193190,IP Spoof 
2022-10-03 0035-02,Join,Sykher,148110975,194.32.120.82,4, , ,7 of 23,362,3.5,$75614654,
2022-10-03 0036-41,Join,Lost_Cryaiks,161933863,91.248.225.211,26, , ,10 of 23,122,0.91,$737923,
2022-10-03 0036-41,Join,Vitaliiquartz483,166887206,46.61.28.1,27, , ,19 of 23,300,0.6,$61787680,
2022-10-03 0036-52,Leave,Lost_Cryaiks,161933863,91.248.225.211,26, , ,10 of 23,122,0.91,$737923,
2022-10-03 0037-59,Leave,unqwer,174091170,185.52.141.230,0, , ,13 of 24,109,2.37,$812345,
2022-10-03 0037-45,Join,Egoruqtive,159967665,89.109.46.185,17, , ,14 of 23,288,1.12,$5525288,
2022-10-03 0039-49,Leave,MateiProG123,211057115,94.53.85.19,14, , ,10 of 25,18,0.32,$395,
2022-10-03 0039-12,Join,alienzoro,187347803,79.175.99.40,0,Friend, ,7 of 25,420,0.53,$11189965,
2022-10-03 0039-20,Join,Amedov04,144871799,95.223.69.216,18, , ,15 of 26,96,1.24,$1005994,
2022-10-03 0039-52,Join,Pit787b,143667207,95.123.164.118,14, , ,27 of 27,121,0.15,$127439,
2022-10-03 0040-05,Join,Doggymops,112892351,46.138.66.250,19, , ,8 of 27,204,0.93,$421956460,
2022-10-03 0040-38,Join,Some0ne666,204074150,37.120.203.70,20, , ,24 of 27,318,0.18,$119074088,
2022-10-03 0042-28,Leave,Vasya125rus,167090324,217.150.72.239,22, , ,4 of 27,157,0.35,$7604719,
2022-10-03 0042-31,Leave,cosyCindy,213740716,79.235.252.175,2, , ,13 of 26,55,0.36,$710109,
2022-10-03 0043-21,Leave,mentaljojo,12291827,5.71.142.173,3, , ,9 of 25,62,0.6,$1016827,
2022-10-03 0043-31,Leave,alienzoro,187347803,79.175.99.40,0,Friend, ,6 of 24,420,0.53,$11189965,
2022-10-03 0043-31,Leave,Dreadler_,140929551,37.144.236.53,1, , ,20 of 24,254,1.1,$2680706,
2022-10-03 0043-31,Leave,Sykher,148110975,194.32.120.82,4, , ,8 of 24,362,3.5,$75614154,
2022-10-03 0043-31,Leave,TomFraGz,98023540,85.168.201.214,5, , ,5 of 24,63,0.0,$1713881,
2022-10-03 0043-31,Leave,DryTownKiller,217206688,79.154.183.13,6, , ,23 of 24,2,0.0,$9860,
2022-10-03 0043-31,Leave,Dudemarket,98726378,83.146.169.231,7, , ,2 of 24,279,1.89,$563356,
2022-10-03 0043-31,Leave,passivegirl,214113587,80.103.187.226,8, , ,11 of 24,39,0.58,$2193190,IP Spoof Session Mismatch 
2022-10-03 0043-31,Leave,judaszsss,188743349,188.47.127.113,9, , ,16 of 24,133,0.28,$1781785,
2022-10-03 0043-31,Leave,omgbrothatscrazy,163161683,83.233.245.173,10, , ,15 of 24,399,0.92,$2240038,
2022-10-03 0043-31,Leave,23KingKarma,212734373,51.190.157.236,11, , ,4 of 24,216,0.73,$895350,
2022-10-03 0043-31,Leave,Vipex_v7,215463003,176.199.141.91,13, , ,14 of 24,26,0.25,$1539988,
2022-10-03 0043-31,Leave,Pit787b,143667207,95.123.164.118,14, , ,24 of 24,121,0.15,$127439,
2022-10-03 0043-31,Leave,AZEL_GTA,117667249,188.81.89.133,15, , ,17 of 24,167,0.4,$90630282,
2022-10-03 0043-31,Leave,Bosanski_Phantom,93582839,62.143.13.101,16, , ,22 of 24,137,0.53,$5288964,Sync Crash 
2022-10-03 0043-31,Leave,Egoruqtive,159967665,89.109.46.185,17, , ,13 of 24,288,1.12,$5555288,
2022-10-03 0043-31,Leave,Amedov04,144871799,95.223.69.216,18, , ,12 of 24,96,1.24,$1005994,
2022-10-03 0043-31,Leave,Doggymops,112892351,46.138.66.250,19, , ,7 of 24,204,0.93,$421956460,
2022-10-03 0043-31,Leave,Some0ne666,204074150,37.120.203.70,20, , ,21 of 24,318,0.18,$119074088,
2022-10-03 0043-31,Leave,Kolevbtw,142419120,212.12.124.148,25, , ,3 of 24,7056,0.95,$4285372,High rank 
2022-10-03 0043-31,Leave,Lost_Cryaiks,161933863,91.248.225.211,26, , ,9 of 24,122,0.91,$736923,
2022-10-03 0043-31,Leave,Vitaliiquartz483,166887206,46.61.28.1,27, , ,18 of 24,300,0.6,$61786180,
2022-10-03 0043-31,Leave,Mindestlohn_,145636547,91.248.167.238,28, , ,19 of 24,80,1.0,$446368,
2022-10-03 0043-36,Leave,xCandyxxx,77973851,86.20.38.195,12, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-03 0044-04,Join,alienzoro,187347803,79.175.99.40,0,Friend, ,4 of 22,420,0.53,$11189965,
2022-10-03 0044-04,Join,Dreadler_,140929551,37.144.236.53,1, , ,18 of 22,254,1.1,$2680706,
2022-10-03 0044-04,Join,Sykher,148110975,194.32.120.82,4, , ,6 of 22,362,3.5,$75614154,
2022-10-03 0044-04,Join,passivegirl,214113587,80.103.187.226,8, , ,9 of 22,39,0.58,$2193190,IP Spoof 
2022-10-03 0044-04,Join,judaszsss,188743349,188.47.127.113,9, , ,14 of 22,133,0.28,$1781785,
2022-10-03 0044-04,Join,omgbrothatscrazy,163161683,83.233.245.173,10, , ,13 of 22,399,0.92,$2240038,
2022-10-03 0044-04,Join,23KingKarma,212734373,51.190.157.236,11, , ,3 of 22,216,0.73,$895350,
2022-10-03 0044-04,Join,Vipex_v7,215463003,176.199.141.91,13, , ,12 of 22,26,0.25,$1539488,
2022-10-03 0044-04,Join,Pit787b,143667207,95.123.164.118,14, , ,22 of 22,121,0.15,$127439,
2022-10-03 0044-04,Join,AZEL_GTA,117667249,188.81.89.133,15, , ,15 of 22,167,0.4,$90630282,
2022-10-03 0044-04,Join,Bosanski_Phantom,93582839,62.143.13.101,16, , ,20 of 22,137,0.53,$5288964,Sync Crash 
2022-10-03 0044-04,Join,Egoruqtive,159967665,89.109.46.185,17, , ,11 of 22,288,1.12,$5555288,
2022-10-03 0044-04,Join,Amedov04,144871799,95.223.69.216,18, , ,10 of 22,96,1.24,$1007994,
2022-10-03 0044-04,Join,Doggymops,112892351,46.138.66.250,19, , ,5 of 22,204,0.93,$421955960,
2022-10-03 0044-04,Join,Some0ne666,204074150,37.120.203.70,20, , ,19 of 22,318,0.18,$119074088,
2022-10-03 0044-04,Join,Kolevbtw,142419120,212.12.124.148,25, , ,2 of 22,7056,0.95,$4284872,
2022-10-03 0044-04,Join,Lost_Cryaiks,161933863,91.248.225.211,26, , ,7 of 22,122,0.91,$736423,
2022-10-03 0044-04,Join,Vitaliiquartz483,166887206,46.61.28.1,27, , ,16 of 22,300,0.6,$61786180,
2022-10-03 0044-04,Join,Mindestlohn_,145636547,91.248.167.238,28, , ,17 of 22,80,1.0,$445868,
2022-10-03 0044-15,Leave,alienzoro,187347803,79.175.99.40,0,Friend, ,4 of 22,420,0.53,$11189965,
2022-10-03 0044-29,Leave,alienzoro,187347803,79.175.99.40,0,Friend, ,4 of 22,420,0.53,$11189965,
2022-10-03 0044-29,Leave,judaszsss,188743349,188.47.127.113,9, , ,14 of 22,133,0.28,$1781785,
2022-10-03 0044-29,Leave,23KingKarma,212734373,51.190.157.236,11, , ,3 of 22,216,0.73,$895350,
2022-10-03 0044-29,Leave,Vipex_v7,215463003,176.199.141.91,13, , ,12 of 22,26,0.25,$1539488,
2022-10-03 0044-29,Leave,AZEL_GTA,117667249,188.81.89.133,15, , ,15 of 22,167,0.4,$90630282,
2022-10-03 0044-29,Leave,Bosanski_Phantom,93582839,62.143.13.101,16, , ,20 of 22,137,0.53,$5288964,Sync Crash 
2022-10-03 0044-29,Leave,Kolevbtw,142419120,212.12.124.148,25, , ,2 of 22,7056,0.95,$4284872,High rank 
2022-10-03 0044-29,Leave,Lost_Cryaiks,161933863,91.248.225.211,26, , ,7 of 22,122,0.91,$736423,
2022-10-03 0044-29,Leave,Mindestlohn_,145636547,91.248.167.238,28, , ,17 of 22,80,1.0,$445868,
2022-10-03 0044-30,Leave,Dreadler_,140929551,37.144.236.53,1, , ,10 of 12,254,1.1,$2680706,
2022-10-03 0044-30,Leave,Sykher,148110975,194.32.120.82,4, , ,3 of 12,362,3.5,$75614154,
2022-10-03 0044-30,Leave,passivegirl,214113587,80.103.187.226,8, , ,5 of 12,39,0.58,$2193190,IP Spoof 
2022-10-03 0044-30,Leave,omgbrothatscrazy,163161683,83.233.245.173,10, , ,8 of 12,399,0.92,$2240038,
2022-10-03 0044-30,Leave,Pit787b,143667207,95.123.164.118,14, , ,12 of 12,121,0.15,$127439,
2022-10-03 0044-30,Leave,Egoruqtive,159967665,89.109.46.185,17, , ,7 of 12,288,1.12,$5555288,
2022-10-03 0044-30,Leave,Amedov04,144871799,95.223.69.216,18, , ,6 of 12,96,1.24,$1007994,
2022-10-03 0044-30,Leave,Doggymops,112892351,46.138.66.250,19, , ,2 of 12,204,0.93,$421955960,
2022-10-03 0044-30,Leave,Some0ne666,204074150,37.120.203.70,20, , ,3 of 3,318,0.18,$119074088,
2022-10-03 0044-30,Leave,Vitaliiquartz483,166887206,46.61.28.1,27, , ,2 of 3,300,0.6,$61786180,
2022-10-03 0045-00,Join,xCandyxxx,77973851,86.20.38.195,2, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-03 0045-49,Leave,xCandyxxx,77973851,86.20.38.195,2, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-03 0047-22,Join,OPOGZORG,174927089,149.90.158.149,0, , ,4 of 6,151,0.72,$2563049,
2022-10-03 0047-22,Join,OPOGshanks,82364341,149.90.143.182,1, , ,6 of 6,167,0.56,$2097610,
2022-10-03 0047-22,Join,Sykher,148110975,194.32.120.82,4, , ,3 of 6,362,3.5,$75614154,
2022-10-03 0047-22,Join,23KingKarma,212734373,51.190.157.236,11, ,Host,2 of 6,216,0.73,$895350,
2022-10-03 0047-22,Join,Vitaliiquartz483,166887206,46.61.28.1,27, , ,5 of 6,300,0.6,$61786180,
2022-10-03 0047-33,Leave,OPOGZORG,174927089,149.90.158.149,0, , ,4 of 6,151,0.72,$2563049,
2022-10-03 0047-33,Leave,OPOGshanks,82364341,149.90.143.182,1, , ,6 of 6,167,0.56,$2097610,
2022-10-03 0047-33,Leave,Sykher,148110975,194.32.120.82,4, , ,3 of 6,362,3.5,$75614154,
2022-10-03 0047-33,Leave,23KingKarma,212734373,51.190.157.236,11, ,Host,2 of 6,216,0.73,$895350,
2022-10-03 0047-33,Leave,Vitaliiquartz483,166887206,46.61.28.1,27, , ,5 of 6,300,0.6,$61786180,
2022-10-03 0047-34,Leave,23KingKarma,212734373,51.190.157.236,11, ,Host,2 of 6,216,0.73,$895350,
2022-10-03 0047-45,Leave,OPOGZORG,174927089,149.90.158.149,0, , ,3 of 5,151,0.72,$2563049,
2022-10-03 0047-45,Leave,OPOGshanks,82364341,149.90.143.182,1, , ,5 of 5,167,0.56,$2097610,
2022-10-03 0047-45,Leave,Sykher,148110975,194.32.120.82,4, , ,2 of 5,362,3.5,$75614154,Karen 
2022-10-03 0047-45,Leave,Vitaliiquartz483,166887206,46.61.28.1,27, , ,4 of 5,300,0.6,$61786180,
2022-10-03 0048-29,Leave,xCandyxxx,77973851,86.20.38.195,2, ,Host,1 of 1,420,1.19,$2147483647,
2022-10-03 0048-52,Join,zoroto0000,124661950,93.197.42.91,0, , ,14 of 24,210,0.55,$402155903,
