GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-11 1340-39,Join,MOSTR0O,216909848,84.192.215.79,6, , ,27 of 30,122,1.81,$2686357,
2022-10-11 1341-54,Leave,D4M4G1NG-BUNNY,125051114,87.49.147.176,0, , ,7 of 30,132,0.34,$3555483,
2022-10-11 1340-28,Join,Harv3y900,213024929,90.213.112.91,2,Friend, ,6 of 29,155,0.35,$1232984607,
2022-10-11 1342-14,Leave,Kulho69,114385427,84.34.100.139,14, , ,20 of 29,195,2.08,$470723305,
2022-10-11 1342-27,Join,Cyber_Lososb,199934848,176.59.207.238,0, , ,14 of 30,132,0.34,$3555483,
2022-10-11 1343-08,Leave,Itsmeee016,177571189,2.139.40.100,10, , ,29 of 30,72,0.38,$472181,
2022-10-11 1343-08,Leave,Harv3y900,213024929,90.213.112.91,2,Friend, ,6 of 29,155,0.35,$1232984607,
2022-10-11 1343-24,Leave,Cyber_Lososb,199934848,176.59.207.238,0, , ,13 of 28,0,0.0,$0,
2022-10-11 1343-25,Leave,--MuteN,189325257,95.250.54.36,25, , ,5 of 27,469,0.84,$14598642,
2022-10-11 1343-47,Join,xSharkoo,157053861,88.92.234.86,2, , ,16 of 28,155,0.35,$1232984607,
2022-10-11 1344-00,Leave,Anowurscht,186344003,89.0.2.114,8, , ,21 of 28,889,0.95,$16279400,
2022-10-11 1344-20,Leave,EpIX2134,149644199,185.253.16.223,12, , ,2 of 27,152,1.34,$695730,
2022-10-11 1344-24,Join,Gryphus21_,78461811,47.53.182.16,12, , ,17 of 28,152,1.34,$695730,
2022-10-11 1343-44,Join,weetabIlx,83242606,86.24.10.146,0, , ,30 of 30,66,0.87,$416285,
2022-10-11 1343-52,Join,Dzounaas_CZ,178083718,78.80.213.22,10, , ,25 of 30,30,0.89,$770726,
2022-10-11 1345-16,Leave,xSharkoo,157053861,88.92.234.86,2, , ,16 of 30,107,1.21,$1094653,
2022-10-11 1344-25,Join,Eshka0101,203111242,46.138.75.17,14, , ,5 of 29,9,0.81,$59349,
2022-10-11 1345-24,Leave,Eshka0101,203111242,46.138.75.17,14, , ,5 of 29,9,0.81,$59349,
2022-10-11 1344-42,Join,Grumlebum,204523513,80.208.65.245,25, , ,23 of 30,36,0.22,$174665,
2022-10-11 1346-07,Leave,Gryphus21_,78461811,47.53.182.16,12, , ,16 of 28,306,0.58,$118355311,
2022-10-11 1345-26,Join,Typical-Bear,132645129,84.181.45.49,2, , ,27 of 28,478,1.09,$86409844,
2022-10-11 1346-41,Leave,Dzounaas_CZ,178083718,78.80.213.22,10, , ,22 of 28,30,0.89,$770726,
2022-10-11 1346-41,Leave,Typical-Bear,132645129,84.181.45.49,2, , ,26 of 27,478,1.09,$86409844,
2022-10-11 1346-41,Leave,FaZeRoland22,212726134,91.120.165.208,13, , ,8 of 27,82,1.66,$2693149,
2022-10-11 1346-50,Leave,weetabIlx,83242606,86.24.10.146,0, , ,25 of 25,66,0.87,$416285,
2022-10-11 1346-11,Join,Xx_ciruzzo_xX,186217042,82.51.255.209,8, , ,15 of 24,121,0.48,$7638996,
2022-10-11 1347-06,Leave,Xx_ciruzzo_xX,186217042,82.51.255.209,8, , ,15 of 24,121,0.48,$7638996,
2022-10-11 1347-11,Leave,Fastdomination,210754181,83.209.114.165,29, , ,7 of 24,53,0.61,$1110458,
2022-10-11 1347-53,Join,Gagan__Sandhu_,215238226,101.56.64.123,2, , ,4 of 25,478,1.09,$86409844,
2022-10-11 1348-25,Leave,uIuxn_,156188874,188.187.73.37,21, , ,13 of 25,658,0.56,$1467384,
2022-10-11 1348-50,Leave,lietavec,217275161,90.64.9.230,7, , ,6 of 25,14,0.22,$149831,
2022-10-11 1348-30,Join,AdoSVK13,201361485,90.64.226.2,10, , ,24 of 29,40,1.13,$153459,
2022-10-11 1347-44,Join,asheg007,214307966,86.145.101.145,0, , ,11 of 29,123,0.39,$179421728,
2022-10-11 1348-50,Join,HereticsdaniFNS,130714444,139.47.120.251,13, , ,26 of 29,7999,30.0,$58860211,
2022-10-11 1348-50,Join,Nacepenia12,180544718,84.238.195.236,17, , ,2 of 29,408,0.82,$111562840,
2022-10-11 1348-50,Join,Sulpiss75,132753861,95.153.33.115,21, , ,8 of 29,149,0.17,$2574291,
2022-10-11 1349-01,Leave,Nacepenia12,180544718,84.238.195.236,17, , ,2 of 29,408,0.82,$111562840,
2022-10-11 1349-56,Leave,illpotato1203,211637465,123.110.35.152,27, , ,7 of 30,0,0.0,$0,
2022-10-11 1348-50,Join,Lekorus063,178593069,176.36.174.150,29, , ,15 of 29,126,2.44,$567492,
2022-10-11 1350-47,Leave,ImSnom,193915611,87.148.84.123,4, , ,12 of 30,574,1.56,$115691074,
2022-10-11 1350-16,Join,omgbrothatscrazy,163161683,83.233.244.50,27, , ,24 of 29,402,0.9,$3535716,
2022-10-11 1351-41,Join,asheg007,214307966,86.145.101.145,0, , ,10 of 30,123,0.39,$179421728,
2022-10-11 1351-41,Join,Zsozsipump,119486950,80.252.57.170,1, , ,26 of 30,190,0.36,$249811,
2022-10-11 1351-41,Join,HooLi75,65228272,37.65.23.218,2, , ,6 of 30,124,0.92,$956786,
2022-10-11 1351-41,Join,______x_______,95256923,94.73.32.149,3, , ,17 of 30,192,1.73,$40381844,
2022-10-11 1351-41,Join,Vopiscus,158246873,84.115.237.200,5, , ,28 of 30,171,0.52,$1891549,
2022-10-11 1351-41,Join,vip3x_,194526027,151.66.4.233,6, , ,30 of 30,156,0.43,$6595371,
2022-10-11 1351-41,Join,Yz_Genos,144708247,86.246.83.168,8, ,Host,3 of 30,71,0.36,$2036161,
2022-10-11 1351-41,Join,xCandyxxx,77973851,86.20.38.195,9, , ,1 of 30,420,1.19,$2147483647,
2022-10-11 1351-41,Join,AdoSVK13,201361485,90.64.226.2,10, , ,24 of 30,40,1.13,$153459,
2022-10-11 1351-41,Join,GTA6-Leaker,150140091,85.204.14.180,11, , ,29 of 30,280,-0.47,$2146726276,
2022-10-11 1351-41,Join,HereticsdaniFNS,130714444,139.47.120.251,13, , ,27 of 30,7999,30.0,$58857711,
2022-10-11 1351-41,Join,lThePeacefuI,135575502,178.138.193.129,14, , ,20 of 30,539,9.78,$89913721,IP Spoof 
2022-10-11 1351-41,Join,KarotteettoraK,141146325,90.186.70.146,15, , ,5 of 30,245,0.49,$1622291273,
2022-10-11 1351-41,Join,Muchao_buzbalz,205128720,80.115.142.238,16, , ,12 of 30,149,1.75,$141600,
2022-10-11 1351-41,Join,Nacepenia12,180544718,84.238.195.236,17, , ,2 of 30,408,0.82,$111562840,
2022-10-11 1351-41,Join,TheHuysen,156172846,78.23.117.111,18, , ,9 of 30,75,3.0,$6010190,
2022-10-11 1351-41,Join,m1dlyy,199477270,178.46.128.159,19, , ,21 of 30,14,0.5,$1817344,
2022-10-11 1351-41,Join,WarDude007,98264034,5.44.168.243,20, , ,18 of 30,99,4.07,$21063941,
2022-10-11 1351-41,Join,Sulpiss75,132753861,95.153.33.115,21, , ,7 of 30,149,0.17,$2574291,
2022-10-11 1351-41,Join,Styyga,142191793,86.252.180.64,22, , ,11 of 30,92,0.15,$628279,
2022-10-11 1351-41,Join,archide04,123402199,62.162.212.215,23, , ,23 of 30,77,1.02,$26220418,IP Spoof 
2022-10-11 1351-41,Join,CiLaNe,200598775,83.242.51.191,24, , ,4 of 30,328,8.0,$63292449,
2022-10-11 1351-41,Join,1_ImPuLSe_11,193345184,46.175.244.23,25, , ,14 of 30,512,1.03,$21845,
2022-10-11 1351-41,Join,Soulexi,122243326,90.131.41.8,26, , ,15 of 30,223,3.57,$159547562,
2022-10-11 1351-41,Join,omgbrothatscrazy,163161683,83.233.244.50,27, , ,25 of 30,402,0.9,$3535716,
2022-10-11 1351-41,Join,-JoeMxma-,117184303,139.47.34.102,28, , ,22 of 30,68,1.14,$263261416,
2022-10-11 1351-41,Join,Lekorus063,178593069,176.36.174.150,29, , ,13 of 30,126,2.44,$567292,
2022-10-11 1352-48,Leave,WarDude007,98264034,5.44.168.243,20, , ,18 of 29,99,4.07,$21063941,
2022-10-11 1353-36,Leave,Lekorus063,178593069,176.36.174.150,29, , ,14 of 30,126,2.44,$567292,
2022-10-11 1353-56,Leave,-JoeMxma-,117184303,139.47.34.102,28, , ,19 of 28,68,1.14,$263261416,
2022-10-11 1352-51,Join,freleo06,161756829,95.234.55.163,7, , ,13 of 28,3225,0.67,$2147004597,
2022-10-11 1354-03,Leave,freleo06,161756829,95.234.55.163,7, , ,13 of 28,3225,0.67,$2147004597,
2022-10-11 1354-01,Join,KrissBon1984,198631432,89.64.56.160,4, , ,30 of 30,36,0.12,$14720,
2022-10-11 1355-11,Leave,KrissBon1984,198631432,89.64.56.160,4, , ,30 of 30,36,0.12,$14720,
2022-10-11 1354-15,Join,mattisandwich,195076992,151.60.55.183,29, , ,15 of 30,161,0.4,$3270299,
2022-10-11 1358-31,Leave,mattisandwich,195076992,151.60.55.183,29, , ,14 of 29,161,0.4,$3268799,
2022-10-11 1358-52,Join,rixxalll,41768045,62.83.249.248,29, , ,18 of 30,161,0.4,$3268799,
2022-10-11 1359-31,Leave,Muchao_buzbalz,205128720,80.115.142.238,16, , ,12 of 30,149,1.75,$141600,
2022-10-11 1359-31,Leave,Nacepenia12,180544718,84.238.195.236,17, , ,2 of 30,408,0.82,$121302340,
2022-10-11 1359-36,Leave,Soulexi,122243326,90.131.41.8,26, , ,13 of 28,223,3.57,$159547562,
2022-10-11 1359-36,Leave,archide04,123402199,62.162.212.215,23, , ,18 of 27,77,1.02,$26220418,IP Spoof 
2022-10-11 1358-40,Join,ruub-ster,18173412,77.248.31.113,12, , ,9 of 26,234,0.84,$16896733,
2022-10-11 1359-38,Leave,ruub-ster,18173412,77.248.31.113,12, , ,9 of 26,234,0.84,$16896733,
2022-10-11 1400-09,Leave,TheHuysen,156172846,78.23.117.111,18, , ,7 of 28,75,3.0,$6010190,
2022-10-11 1400-11,Leave,Yz_Genos,144708247,86.246.83.168,8, ,Host,2 of 27,71,0.36,$2036161,
2022-10-11 1359-59,Join,gretkouu,149386562,212.122.88.229,17, , ,12 of 28,194,0.62,$16356693,
2022-10-11 1359-59,Join,51_rover_51,68773214,89.113.142.73,16, , ,19 of 29,122,0.62,$28631,
2022-10-11 1401-04,Leave,gretkouu,149386562,212.122.88.229,17, , ,13 of 29,194,0.62,$16356693,
2022-10-11 1400-54,Join,plugwalk2425570,201070987,178.74.79.222,18,Friend, ,13 of 28,75,3.0,$6010190,
2022-10-11 1401-01,Join,Crell2212,158343878,128.76.151.114,23, , ,6 of 28,77,1.02,$26220418,
2022-10-11 1401-17,Leave,HereticsdaniFNS,130714444,139.47.120.251,13, , ,23 of 28,7999,30.0,$58847211,
2022-10-11 1401-27,Leave,Vopiscus,158246873,84.115.237.200,5, , ,23 of 27,171,0.52,$1912582,
2022-10-11 1401-33,Leave,51_rover_51,68773214,89.113.142.73,16, , ,18 of 26,122,0.62,$28631,
2022-10-11 1400-38,Join,yyeettv,142236352,95.199.152.121,8, , ,8 of 27,80,0.81,$2013691,
2022-10-11 1401-39,Join,Platstarm,203212260,188.233.108.122,13, , ,17 of 28,110,0.82,$668135,
2022-10-11 1401-36,Join,filipek992,212015717,89.64.88.235,5, , ,4 of 28,50,0.59,$3158561,
2022-10-11 1403-58,Join,zuk_michi,201850054,192.162.173.193,16, , ,26 of 30,91,0.72,$3156401,
2022-10-11 1404-54,Leave,zuk_michi,201850054,192.162.173.193,16, , ,26 of 30,91,0.72,$3156401,
2022-10-11 1402-46,Join,Lichi81,181958299,62.227.98.100,26, , ,2 of 29,902,1.98,$64232360,
2022-10-11 1405-05,Leave,1_ImPuLSe_11,193345184,46.175.244.23,25, , ,14 of 29,512,1.03,$28150,
2022-10-11 1405-14,Leave,KarotteettoraK,141146325,90.186.70.146,15, , ,4 of 28,245,0.49,$1622286273,
2022-10-11 1405-22,Leave,Sulpiss75,132753861,95.153.33.115,21, , ,6 of 27,149,0.17,$2574291,
2022-10-11 1406-12,Join,Gnubblar,166043514,185.107.14.161,25, , ,12 of 30,512,1.03,$28150,
2022-10-11 1405-26,Join,Mariuszekprime,208125257,88.156.143.233,15, , ,18 of 30,52,0.16,$1367576,
2022-10-11 1407-19,Leave,rixxalll,41768045,62.83.249.248,29, , ,20 of 30,271,1.76,$31475769,
2022-10-11 1407-23,Leave,GTA6-Leaker,150140091,85.204.14.180,11, , ,26 of 29,280,-0.47,$2146727276,
2022-10-11 1405-58,Join,Ilie__93,67726176,62.235.254.249,21, , ,15 of 28,429,0.51,$12536293,
2022-10-11 1407-39,Join,Roberto1997105,154156502,93.42.64.121,11, , ,28 of 29,199,0.84,$407507492,
2022-10-11 1408-45,Leave,AdoSVK13,201361485,90.64.226.2,10, , ,22 of 29,40,1.13,$151959,
2022-10-11 1407-58,Join,ScarEatSchnitzel,204143181,77.169.143.147,29, , ,4 of 28,96,0.42,$296104,
2022-10-11 1409-01,Join,xlprincesa,112833956,86.238.74.79,10, , ,22 of 29,40,1.13,$151959,
2022-10-11 1409-17,Leave,______x_______,95256923,94.73.32.149,3, , ,19 of 29,192,1.73,$40187639,
2022-10-11 1409-18,Leave,Lichi81,181958299,62.227.98.100,26, , ,2 of 28,902,1.98,$64232360,
2022-10-11 1409-23,Leave,Platstarm,203212260,188.233.108.122,13, , ,16 of 27,110,0.82,$668135,
2022-10-11 1409-35,Leave,Roberto1997105,154156502,93.42.64.121,11, , ,27 of 28,199,0.84,$407507492,
2022-10-11 1409-32,Join,itjet_2013,74095885,85.76.129.98,3, , ,17 of 27,192,1.73,$40187639,
2022-10-11 1409-43,Join,Faze-conte07,157418372,2.32.249.64,11, , ,16 of 29,199,0.84,$407507492,
2022-10-11 1410-03,Join,usShaco911,216386677,64.94.215.162,26,Friend, ,15 of 30,902,1.98,$64232360,
2022-10-11 1409-34,Join,DjxBrenanHeart,49610398,88.196.28.25,13, , ,26 of 30,632,4.77,$7935711,
2022-10-11 1410-36,Leave,zuk_michi,201850054,192.162.173.193,16, , ,25 of 30,91,0.72,$3156401,
2022-10-11 1409-51,Join,niklas_gamer21,197979675,89.245.23.75,17, , ,29 of 30,486,2.36,$11748736,
2022-10-11 1410-46,Leave,niklas_gamer21,197979675,89.245.23.75,17, , ,29 of 30,486,2.36,$11748736,
2022-10-11 1411-06,Leave,niklas_gamer21,197979675,89.245.23.75,17, , ,29 of 30,486,2.36,$11748736,
2022-10-11 1411-21,Join,Masejooo,215690373,188.47.116.205,17, , ,16 of 30,486,2.36,$11748736,
2022-10-11 1410-43,Join,Nudeltsicht,213712487,37.201.7.129,16, , ,11 of 30,51,0.77,$3548,
2022-10-11 1411-41,Leave,Gnubblar,166043514,185.107.14.161,25, , ,12 of 30,93,0.51,$1514310,
2022-10-11 1411-53,Leave,usShaco911,216386677,64.94.215.162,26,Friend, ,16 of 29,0,0.0,$0,
2022-10-11 1412-33,Leave,Mariuszekprime,208125257,88.156.143.233,15, , ,20 of 30,52,0.16,$1367576,
2022-10-11 1412-31,Join,aaiuso,192914017,82.159.100.193,26, , ,13 of 30,262,1.03,$143155,
2022-10-11 1414-23,Leave,lThePeacefuI,135575502,178.138.193.129,14, , ,21 of 30,539,9.78,$89908221,IP Spoof Karen 
2022-10-11 1413-28,Join,Terrible_Child,114143352,86.220.228.246,15, , ,28 of 29,402,0.79,$104370030,
2022-10-11 1414-38,Leave,ScarEatSchnitzel,204143181,77.169.143.147,29, , ,3 of 29,96,0.42,$296104,
2022-10-11 1415-09,Leave,CiLaNe,200598775,83.242.51.191,24, , ,2 of 28,329,8.0,$63187165,Karen 
2022-10-11 1416-17,Leave,Crell2212,158343878,128.76.151.114,23, , ,5 of 30,116,0.72,$3376239,
2022-10-11 1415-38,Join,kiritoWeirdKid,150915102,81.205.129.83,14, , ,18 of 29,26,1.12,$979986,
2022-10-11 1416-37,Join,Gonchu04YT,154835627,2.155.85.35,23, , ,23 of 30,116,0.72,$3376239,
2022-10-11 1415-57,Join,Irapa7,32074209,78.104.180.174,29, , ,4 of 30,48,0.07,$2054764,
2022-10-11 1417-54,Leave,omgbrothatscrazy,163161683,83.233.244.50,27, , ,22 of 30,402,0.9,$3537716,
2022-10-11 1418-28,Leave,Masejooo,215690373,188.47.116.205,17, , ,16 of 29,225,0.0,$2360355,
2022-10-11 1418-40,Join,LFC_rock,151164902,82.14.71.67,27, , ,13 of 30,402,0.9,$3537716,
2022-10-11 1419-21,Leave,freleo06,161756829,95.234.55.163,7, , ,11 of 30,3225,0.67,$2147004597,
2022-10-11 1419-23,Leave,Irapa7,32074209,78.104.180.174,29, , ,5 of 29,48,0.07,$2054764,
2022-10-11 1419-39,Leave,HooLi75,65228272,37.65.23.218,2, , ,4 of 28,124,0.92,$959589,
2022-10-11 1419-56,Leave,aaiuso,192914017,82.159.100.193,26, , ,9 of 28,262,1.03,$143155,
2022-10-11 1419-53,Join,Polertik,182223701,37.146.57.167,2, , ,17 of 26,124,0.92,$959589,
2022-10-11 1420-19,Leave,kiritoWeirdKid,150915102,81.205.129.83,14, , ,16 of 26,26,1.12,$979986,
2022-10-11 1420-20,Leave,yyeettv,142236352,95.199.152.121,8, , ,4 of 25,80,0.81,$2041691,
2022-10-11 1418-33,Join,CiLaNe,200598775,83.242.51.191,17, , ,2 of 24,329,8.0,$63187165,Karen 
2022-10-11 1421-06,Join,K_O_C_A_T_K_A,172235312,46.31.25.38,7, , ,8 of 25,3225,0.67,$2147004597,
2022-10-11 1421-26,Leave,vip3x_,194526027,151.66.4.233,6, , ,23 of 25,156,0.43,$2454388,
2022-10-11 1421-27,Leave,Zsozsipump,119486950,80.252.57.170,1, , ,21 of 24,190,0.36,$298366,
2022-10-11 1418-06,Join,Methamph3tam1ne,188158710,185.107.56.214,24,Friend, ,11 of 23,777,3.57,$500104678,
2022-10-11 1421-30,Leave,Methamph3tam1ne,188158710,185.107.56.214,24,Friend, ,11 of 23,777,3.57,$500104678,
2022-10-11 1421-31,Join,MazzeCZ,195817458,185.100.196.1,1, , ,14 of 29,190,0.36,$298366,
2022-10-11 1421-43,Leave,LFC_rock,151164902,82.14.71.67,27, , ,9 of 29,25,0.44,$1409756,
2022-10-11 1421-46,Leave,itjet_2013,74095885,85.76.129.98,3, , ,18 of 28,384,1.5,$9221780,
2022-10-11 1421-36,Join,STARsunSEMPREmi,203370359,95.236.195.46,6, , ,19 of 27,156,0.43,$2454388,
2022-10-11 1421-37,Join,UncannyFan84,140733611,185.139.41.177,8, , ,14 of 27,80,0.81,$2041691,
2022-10-11 1421-52,Join,usShaco911,216386677,64.94.215.162,3,Friend, ,16 of 29,384,1.5,$9221780,
2022-10-11 1422-00,Join,usDRAGON911,167557472,102.46.244.27,27,Friend, ,3 of 29,25,0.44,$1409756,
2022-10-11 1422-23,Join,jorgos123moi,186286742,176.93.244.4,29, , ,26 of 30,48,0.07,$2054764,
2022-10-11 1421-40,Join,Fuchsisnice,194656682,91.12.254.153,26, , ,27 of 30,629,0.28,$3960427,
2022-10-11 1421-40,Join,DeeKayZ_,130351146,90.186.95.48,20, , ,23 of 30,201,5.66,$73508076,
2022-10-11 1422-54,Leave,DeeKayZ_,130351146,90.186.95.48,20, , ,23 of 30,201,5.66,$73508076,
2022-10-11 1421-39,Join,Alpha83Fo,56105161,185.116.19.19,14, , ,29 of 30,37,0.77,$96974,IP Spoof 
2022-10-11 1423-22,Leave,DeeKayZ_,130351146,90.186.95.48,20, , ,23 of 30,201,5.66,$73508076,
2022-10-11 1423-49,Leave,usDRAGON911,167557472,102.46.244.27,27,Friend, ,3 of 28,0,0.0,$0,
2022-10-11 1424-22,Leave,filipek992,212015717,89.64.88.235,5, , ,3 of 28,50,0.59,$3165311,
2022-10-11 1424-25,Leave,usShaco911,216386677,64.94.215.162,3,Friend, ,14 of 28,0,0.0,$0,
2022-10-11 1424-47,Leave,MazzeCZ,195817458,185.100.196.1,1, , ,13 of 28,126,0.64,$770270,
2022-10-11 1423-50,Join,Kodex747,205068348,89.150.137.32,20, , ,17 of 27,43,0.34,$333965,
2022-10-11 1425-06,Leave,asheg007,214307966,86.145.101.145,0, , ,6 of 29,123,0.39,$179241398,
2022-10-11 1425-06,Leave,jorgos123moi,186286742,176.93.244.4,29, , ,23 of 28,50,0.59,$570786,
2022-10-11 1425-14,Leave,Styyga,142191793,86.252.180.64,22, , ,7 of 28,92,0.15,$627961,
2022-10-11 1425-19,Leave,UncannyFan84,140733611,185.139.41.177,8, , ,14 of 28,61,0.25,$348704,
2022-10-11 1425-11,Join,lampine,40937120,91.154.242.47,0, , ,10 of 27,123,0.39,$179241398,
2022-10-11 1425-15,Join,MBence2000,169776058,31.46.253.110,22, , ,6 of 27,92,0.15,$627961,
2022-10-11 1424-23,Join,Apfelmagerquark,130026944,94.31.86.36,5, , ,5 of 28,143,0.61,$147470,
2022-10-11 1425-27,Join,SacyXay,216788544,79.110.207.91,8, , ,10 of 28,61,0.25,$348704,
2022-10-11 1424-46,Join,lafafeh,190399590,77.228.130.107,3, , ,4 of 28,49,0.43,$1269278,
2022-10-11 1424-57,Join,p8rtem,115635654,78.45.62.232,1, , ,25 of 28,186,1.09,$2147483647,
2022-10-11 1426-02,Leave,lafafeh,190399590,77.228.130.107,3, , ,4 of 28,49,0.43,$1269278,
2022-10-11 1426-12,Leave,Apfelmagerquark,130026944,94.31.86.36,5, , ,4 of 29,143,0.61,$147470,
2022-10-11 1426-07,Join,Twich_ralf,217223249,94.223.38.230,3, , ,15 of 28,49,0.43,$1269278,
2022-10-11 1427-04,Leave,Ilie__93,67726176,62.235.254.249,21, , ,12 of 27,429,0.51,$12535293,
2022-10-11 1427-17,Leave,CiLaNe,200598775,83.242.51.191,17, , ,2 of 28,329,8.0,$63187165,Karen 
