GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-10-06 0452-08,Join,Hellrider,345920,83.219.205.130,15, , ,7 of 26,657,0.22,$437679096,
2022-10-06 0452-08,Join,LokiSohnAsgard,191095373,255.255.255.255,17, , ,20 of 26,243,0.82,$310029,
2022-10-06 0452-08,Join,rogern187,27753713,84.213.192.58,19, , ,21 of 26,125,0.21,$1666552,
2022-10-06 0452-08,Join,ABility_GHost,110627440,86.82.28.151,20, , ,25 of 26,110,0.66,$23480618,
2022-10-06 0452-08,Join,OGRockMUE,103283018,86.127.159.142,21, , ,23 of 26,807,1.54,$1597753320,
2022-10-06 0452-08,Join,kizersoza,149940277,86.170.194.141,23, , ,5 of 26,95,1.15,$64764012,
2022-10-06 0452-08,Join,ItRainsAllNight,75661446,176.120.106.148,24, , ,12 of 26,176,0.98,$485039,
2022-10-06 0452-08,Join,faduqq,158313331,212.20.6.167,25, , ,15 of 26,121,1.06,$6847028,
2022-10-06 0452-08,Join,AdLeR_slt,183553948,185.212.200.221,26, , ,3 of 26,323,3.58,$124752437,
2022-10-06 0452-08,Join,zHannes.,106074406,95.90.176.40,27, , ,4 of 26,423,3.48,$102103417,
2022-10-06 0452-08,Join,Finn070808,179574900,92.209.12.171,28, , ,19 of 26,1092,2.43,$1193963,
2022-10-06 0452-19,Leave,LokiSohnAsgard,191095373,255.255.255.255,17, , ,20 of 26,243,0.82,$310029,
2022-10-06 0452-09,Join,Mister_X2,2060894,255.255.255.255,0, , ,16 of 26,296,1.11,$24974830,
2022-10-06 0452-20,Leave,Mister_X2,2060894,255.255.255.255,0, , ,16 of 26,296,1.11,$24974830,
2022-10-06 0452-26,Leave,CaptainFeather,35620687,86.153.171.122,8, ,Host,2 of 26,400,0.52,$20134105,
2022-10-06 0452-42,Leave,Sleijeri,475892,89.166.37.172,9, , ,9 of 25,707,0.74,$765837911,
2022-10-06 0452-08,Join,rebleman,18287016,85.171.191.131,7, , ,15 of 24,56,0.73,$872442,
2022-10-06 0452-08,Join,xCandyxxx,77973851,81.17.62.28,29, ,Host,1 of 24,420,1.19,$2147483647,
2022-10-06 0453-24,Leave,OJIeHb_CeBePHbIu,163975201,85.140.10.219,14, , ,20 of 24,244,2.5,$204092607,
2022-10-06 0454-08,Leave,Mister_X2,2060894,255.255.255.255,0, , ,14 of 23,296,1.11,$24974830,
2022-10-06 0454-08,Leave,Stefi_braun,161741969,255.255.255.255,6, , ,11 of 23,703,0.61,$240022819,
2022-10-06 0454-08,Leave,rebleman,18287016,85.171.191.131,7, , ,15 of 23,56,0.73,$871942,
2022-10-06 0454-08,Leave,LokiSohnAsgard,191095373,255.255.255.255,17, , ,18 of 23,243,0.82,$309529,
2022-10-06 0454-08,Leave,ABility_GHost,110627440,86.82.28.151,20, , ,22 of 23,110,0.66,$23450958,
2022-10-06 0454-08,Leave,OGRockMUE,103283018,86.127.159.142,21, , ,20 of 23,807,1.54,$1597753320,Karen 
2022-10-06 0454-08,Leave,ItRainsAllNight,75661446,176.120.106.148,24, , ,10 of 23,176,0.98,$483946,
2022-10-06 0454-08,Leave,Finn070808,179574900,92.209.12.171,28, , ,17 of 23,1092,2.43,$1193963,
2022-10-06 0454-08,Leave,vladber2,177034907,171.33.251.91,5, , ,7 of 13,59,0.55,$121241,
2022-10-06 0454-08,Leave,encegi,81319156,46.138.186.230,11, , ,8 of 13,110,0.61,$1703298,
2022-10-06 0454-08,Leave,kalkaman95,39904152,89.162.113.150,12, , ,10 of 13,169,1.2,$2882236,
2022-10-06 0454-08,Leave,faduqq,158313331,212.20.6.167,25, , ,7 of 10,121,1.06,$6847028,
2022-10-06 0454-09,Leave,MNeymoo,66715361,77.140.116.121,3, , ,9 of 9,101,0.2,$2987938,
2022-10-06 0454-09,Leave,ThePurger666,203536352,85.232.156.159,10, , ,5 of 9,229,5.23,$469195133,
2022-10-06 0454-09,Leave,Hellrider,345920,83.219.205.130,15, , ,6 of 9,657,0.22,$437679096,
2022-10-06 0454-09,Leave,rogern187,27753713,84.213.192.58,19, , ,7 of 9,125,0.21,$1668552,
2022-10-06 0454-09,Leave,kizersoza,149940277,86.170.194.141,23, , ,4 of 9,95,1.15,$64762512,
2022-10-06 0454-09,Leave,AdLeR_slt,183553948,185.212.200.221,26, , ,2 of 9,323,3.58,$124752437,
2022-10-06 0454-09,Leave,zHannes.,106074406,95.90.176.40,27, , ,3 of 9,423,3.48,$102090355,
2022-10-06 0456-00,Join,Nahedya,144909178,94.134.103.47,1, , ,2 of 28,67,0.26,$1170339,
2022-10-06 0456-00,Join,IDr_death1986I,129054184,85.68.106.88,2, , ,17 of 28,70,1.0,$96720,
2022-10-06 0456-00,Join,RCJ_Valkyrie,178205858,95.105.205.23,3, , ,15 of 28,490,0.71,$71467589,
2022-10-06 0456-00,Join,RustyIsTrash,146018045,73.38.188.223,4, , ,6 of 28,31,0.3,$917343,
2022-10-06 0456-00,Join,DedlyStrike,105865832,86.201.56.192,5, , ,16 of 28,133,9.0,$132048210,
2022-10-06 0456-00,Join,ShanerTBI,77293303,77.249.51.81,6, , ,12 of 28,77,1.0,$3225832,
2022-10-06 0456-00,Join,Sel4ch11,212152641,95.81.7.145,8, , ,23 of 28,111,1.07,$3030149,
2022-10-06 0456-00,Join,Rixe911,74140165,37.201.4.67,9, , ,14 of 28,103,0.25,$4931760,
2022-10-06 0456-00,Join,x_xLavi,204905673,79.112.24.7,10, , ,4 of 28,94,0.31,$434480696,
2022-10-06 0456-00,Join,M4droz,126782173,155.4.249.129,11, ,Host,20 of 28,150,1.0,$235863,
2022-10-06 0456-00,Join,MVasya_12651,213079867,171.22.213.49,12, , ,13 of 28,76,0.2,$2349159,
2022-10-06 0456-00,Join,CVS1312,216553037,95.91.211.166,13, , ,18 of 28,214,1.57,$1385671,
2022-10-06 0456-00,Join,sucubusnomi,104044906,92.236.249.226,14, , ,25 of 28,190,1.68,$77100,
2022-10-06 0456-00,Join,23KingKarma,212734373,51.190.157.236,15, , ,5 of 28,217,0.73,$750348,
2022-10-06 0456-00,Join,MrFokdester,132820466,95.53.122.85,16, , ,27 of 28,216,4.01,$9942631,
2022-10-06 0456-00,Join,KavieWavie,211696123,98.182.54.230,17, , ,22 of 28,116,0.39,$3385113,
2022-10-06 0456-00,Join,MintyLightPlays,102188440,174.100.15.126,18, , ,28 of 28,89,1.62,$14190016,
2022-10-06 0456-00,Join,Crack-Dealer123,215273698,194.140.115.217,20, , ,19 of 28,125,0.5,$3048485,
2022-10-06 0456-00,Join,Flutiau45,177656589,78.124.191.37,21, , ,21 of 28,29,2.4,$4715,
2022-10-06 0456-00,Join,tengel598,128311868,89.186.158.129,22, , ,11 of 28,91,0.26,$360283,
2022-10-06 0456-00,Join,deecatt,163920908,195.114.145.92,23, , ,9 of 28,124,0.99,$971574,
2022-10-06 0456-00,Join,bungel,15221932,31.205.25.244,24, , ,10 of 28,139,1.2,$1007416,
2022-10-06 0456-00,Join,CaptainFeather,35620687,86.153.171.122,25, , ,8 of 28,400,0.52,$20107760,
2022-10-06 0456-00,Join,RavenWeed420,18883982,171.33.234.160,27, , ,26 of 28,29,3.27,$145463158,
2022-10-06 0456-24,Leave,DedlyStrike,105865832,86.201.56.192,5, , ,17 of 29,133,9.0,$132048210,
2022-10-06 0456-24,Leave,ShanerTBI,77293303,77.249.51.81,6, , ,12 of 29,77,1.0,$3225832,
2022-10-06 0456-24,Leave,Sel4ch11,212152641,95.81.7.145,8, , ,24 of 29,111,1.07,$3030149,
2022-10-06 0456-24,Leave,sucubusnomi,104044906,92.236.249.226,14, , ,26 of 29,190,1.68,$77100,
2022-10-06 0456-24,Leave,23KingKarma,212734373,51.190.157.236,15, , ,5 of 29,217,0.73,$750348,
2022-10-06 0456-24,Leave,Crack-Dealer123,215273698,194.140.115.217,20, , ,20 of 29,125,0.5,$3048485,
2022-10-06 0456-24,Leave,RavenWeed420,18883982,171.33.234.160,27, , ,27 of 29,29,3.27,$145463158,
2022-10-06 0456-24,Leave,RCJ_Valkyrie,178205858,95.105.205.23,3, , ,11 of 19,490,0.71,$71467589,
2022-10-06 0456-24,Leave,MVasya_12651,213079867,171.22.213.49,12, , ,9 of 19,76,0.2,$2349159,
2022-10-06 0456-24,Leave,MintyLightPlays,102188440,174.100.15.126,18, , ,19 of 19,89,1.62,$14190016,
2022-10-06 0456-24,Leave,Flutiau45,177656589,78.124.191.37,21, , ,15 of 19,29,2.4,$4715,
2022-10-06 0456-24,Leave,deecatt,163920908,195.114.145.92,23, , ,6 of 19,124,0.99,$971574,
2022-10-06 0456-24,Leave,bungel,15221932,31.205.25.244,24, , ,7 of 19,139,1.2,$1007416,
2022-10-06 0456-25,Leave,Rixe911,74140165,37.201.4.67,9, , ,7 of 12,103,0.25,$4931760,
2022-10-06 0456-27,Leave,Nahedya,144909178,94.134.103.47,1, , ,2 of 11,67,0.26,$1170339,
2022-10-06 0456-27,Leave,IDr_death1986I,129054184,85.68.106.88,2, , ,7 of 11,70,1.0,$96720,
2022-10-06 0456-27,Leave,RustyIsTrash,146018045,73.38.188.223,4, , ,4 of 11,31,0.3,$917343,
2022-10-06 0456-27,Leave,x_xLavi,204905673,79.112.24.7,10, , ,3 of 11,94,0.31,$434480696,
2022-10-06 0456-27,Leave,M4droz,126782173,155.4.249.129,11, , ,9 of 11,150,1.0,$235863,
2022-10-06 0456-27,Leave,CVS1312,216553037,95.91.211.166,13, , ,8 of 11,214,1.57,$1385671,
2022-10-06 0456-27,Leave,MrFokdester,132820466,95.53.122.85,16, , ,11 of 11,216,4.01,$9942631,
2022-10-06 0456-27,Leave,KavieWavie,211696123,98.182.54.230,17, , ,10 of 11,116,0.39,$3385113,
2022-10-06 0456-27,Leave,tengel598,128311868,89.186.158.129,22, , ,6 of 11,91,0.26,$360283,
2022-10-06 0456-27,Leave,CaptainFeather,35620687,86.153.171.122,25, , ,5 of 11,400,0.52,$19973960,
2022-10-06 2215-50,Join,Malak0s,200319406,164.127.214.214,0, , ,12 of 30,47,0.5,$3147763,
2022-10-06 2215-50,Join,AlfRe_De,177490294,91.174.34.84,1, , ,28 of 30,136,0.61,$246775,
2022-10-06 2215-50,Join,ANONYMOUS-2630,130159376,77.33.170.37,2, , ,10 of 30,252,1.12,$40799067,
2022-10-06 2215-50,Join,Kjiinx,145629366,185.161.171.180,3, ,Host,5 of 30,1035,6.0,$544320,
2022-10-06 2215-50,Join,PBS_Flo,66297909,81.220.5.123,4, , ,19 of 30,151,1.37,$476710,
2022-10-06 2215-50,Join,DerDingolake,128727248,79.202.252.154,5, , ,18 of 30,83,0.37,$1326989,
2022-10-06 2215-50,Join,Elena_Lucciana,131078163,109.208.39.64,6, , ,3 of 30,161,1.5,$9009145,
2022-10-06 2215-50,Join,Crome9560,214035226,88.161.178.90,7, , ,27 of 30,102,0.26,$1645718,
2022-10-06 2215-50,Join,KieranRay94,4185970,51.241.61.27,8, , ,9 of 30,13,0.22,$1907028,
2022-10-06 2215-50,Join,Tipozzw1,154266100,93.131.16.62,9, , ,2 of 30,48,0.3,$205676,
2022-10-06 2215-50,Join,Mr.Sas227,109409973,78.140.211.245,10, , ,14 of 30,138,0.9,$2147483647,
2022-10-06 2215-50,Join,xcseerithx,85300279,5.70.67.163,11,Friend, ,24 of 30,885,19.52,$28327530,
2022-10-06 2215-50,Join,unknown2347,208014645,185.48.85.143,12, , ,17 of 30,162,0.21,$1462543,
2022-10-06 2215-50,Join,punjabimafiozo,157183337,178.43.232.90,13, , ,20 of 30,377,1.07,$5976079,Frame Flags 
2022-10-06 2215-50,Join,Shalyros,40965688,82.53.207.248,14, , ,30 of 30,874,0.69,$4442395,
2022-10-06 2215-50,Join,DaMeK444,141170584,83.30.75.65,15, , ,13 of 30,50,0.45,$36844,
2022-10-06 2215-50,Join,GodVibesOnly,142405207,37.201.198.59,16, , ,16 of 30,110,1.35,$350170,
2022-10-06 2215-50,Join,dzikigolas,147846546,77.254.227.192,17, , ,29 of 30,404,1.25,$182617,
2022-10-06 2215-50,Join,Yazxir,102245437,41.232.83.152,18, , ,8 of 30,95,-9.99,$16048036,
2022-10-06 2215-50,Join,NewTech_,159482090,91.175.233.242,19, , ,6 of 30,219,0.73,$161705,
2022-10-06 2215-50,Join,Andreas250706,146227906,83.215.19.195,20, , ,26 of 30,77,0.28,$893746,
2022-10-06 2215-50,Join,xCandyxxx,77973851,86.20.38.195,21, , ,1 of 30,420,1.19,$2147483647,
2022-10-06 2215-50,Join,isi94d,88302681,92.184.107.115,22, , ,15 of 30,63,6.33,$10292735,
2022-10-06 2215-50,Join,Cyprine_en_spray,24009892,88.121.17.100,23, , ,21 of 30,144,0.66,$133978306,
2022-10-06 2215-50,Join,Kamii_G,215522519,95.102.4.158,24,Friend, ,25 of 30,8000,0.66,$1099919318,
2022-10-06 2215-50,Join,Phenix-47,190469648,86.215.202.217,25, , ,11 of 30,137,1.0,$120850293,
2022-10-06 2215-50,Join,JaacK89,132030772,83.148.16.200,26, , ,7 of 30,74,0.63,$201119,
2022-10-06 2215-50,Join,Olli_reloaded,207831706,92.73.91.61,27, , ,23 of 30,337,4.5,$220506907,
2022-10-06 2215-50,Join,MeltPain_,215863682,81.156.55.201,28, , ,22 of 30,36,2.11,$474378,
2022-10-06 2216-02,Leave,Yazxir,102245437,41.232.83.152,18, , ,8 of 30,95,-9.99,$16048036,
2022-10-06 2216-11,Leave,KieranRay94,4185970,51.241.61.27,8, , ,8 of 29,13,0.22,$1907028,
2022-10-06 2216-26,Leave,JaacK89,132030772,83.148.16.200,26, , ,7 of 28,74,0.63,$201119,
2022-10-06 2216-33,Join,TeslanambaVAN,181994875,178.159.125.170,8, , ,14 of 27,13,0.22,$1907028,
2022-10-06 2216-51,Leave,Cyprine_en_spray,24009892,88.121.17.100,23, , ,18 of 27,144,0.66,$133978306,
2022-10-06 2217-14,Leave,MeltPain_,215863682,81.156.55.201,28, , ,19 of 27,36,2.11,$462178,
2022-10-06 2217-38,Leave,Kamii_G,215522519,95.102.4.158,24,Friend, ,22 of 27,8000,0.66,$1099919318,High rank 
