GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-09-16 1329-53,Join,Nuzzeh,201951936,88.160.114.140,22, , ,8 of 30,124,1.21,$3814404,
2022-09-16 1329-39,Join,Henri_D147,196909902,134.97.109.223,26, , ,27 of 30,157,0.59,$5713530,
2022-09-16 1330-51,Leave,The_Spaceboii,207426808,77.175.44.82,25, , ,18 of 29,34,1.0,$201356,
2022-09-16 1330-56,Leave,Scoobidoopapa,169942027,176.170.98.201,27, , ,20 of 28,443,1.05,$82278256,
2022-09-16 1331-01,Join,Thara2003,113763576,188.216.164.154,18, , ,19 of 30,51,0.37,$345262,
2022-09-16 1332-02,Leave,Thara2003,113763576,188.216.164.154,18, , ,19 of 30,51,0.37,$345262,
2022-09-16 1331-15,Join,RSG,2147483646,82.1.141.59,27, , ,26 of 30,189,1.49,$117059491,SCID Spoof Session Mismatch 
2022-09-16 1332-06,Leave,ArchibaldHunter,152562440,85.26.233.13,0, , ,18 of 30,175,0.92,$1612423,
2022-09-16 1331-13,Join,gagapoyyyyyyy,188876741,84.50.6.73,25, , ,22 of 29,104,0.75,$28619,
2022-09-16 1331-06,Join,Mr2bad4u_,184412298,37.201.196.140,23, , ,13 of 29,41,1.08,$1509494,
2022-09-16 1332-15,Leave,Mr2bad4u_,184412298,37.201.196.140,23, , ,13 of 29,41,1.08,$1509494,
2022-09-16 1333-44,Leave,aleks246801,164526170,91.123.188.214,19, , ,27 of 30,147,0.56,$1819606,
2022-09-16 1333-57,Leave,gagapoyyyyyyy,188876741,84.50.6.73,25, , ,22 of 28,104,0.75,$28619,
2022-09-16 1336-13,Leave,Michi454,1457333,37.4.227.209,9, , ,30 of 30,172,0.86,$1474252,
2022-09-16 1337-08,Leave,Vellu_22,141087711,85.76.106.199,16,Friend, ,3 of 29,110,0.2,$37324,
2022-09-16 1337-43,Leave,XxFazeStepBroxX,210090364,84.24.42.62,7, , ,19 of 30,182,3.77,$10766487,
2022-09-16 1338-06,Leave,Nimosya,143775013,185.13.112.105,3, , ,17 of 28,123,0.88,$805108820,
2022-09-16 1338-11,Join,NagibAtor_Leshka,181883211,37.96.57.199,3, , ,25 of 27,123,0.88,$805108820,
2022-09-16 1338-29,Leave,Sanek417,196459390,95.82.210.11,15, , ,12 of 27,36,0.56,$349626,
2022-09-16 1338-39,Join,BestNoobTV,6486062,77.190.52.255,15, , ,29 of 30,36,0.56,$349626,
2022-09-16 1339-09,Leave,Meyvino,150330361,188.167.14.38,1, , ,30 of 30,182,3.18,$316695840,
2022-09-16 1339-09,Leave,Ferko60,129139191,178.143.40.244,12, , ,6 of 29,238,0.53,$5869965,
2022-09-16 1339-30,Leave,NagibAtor_Leshka,181883211,37.96.57.199,3, , ,28 of 30,0,0.0,$0,
2022-09-16 1340-04,Leave,BestNoobTV,6486062,77.190.52.255,15, , ,27 of 27,0,0.0,$0,
2022-09-16 1340-41,Leave,KyKOLKA_KRD,143510900,83.234.50.26,10, , ,21 of 25,177,0.43,$190872066,
2022-09-16 1340-47,Leave,Thara2003,113763576,188.216.164.154,18, , ,17 of 24,51,0.37,$345262,
2022-09-16 1341-49,Leave,RSG,2147483646,82.1.141.59,27, , ,17 of 19,189,1.49,$117059491,SCID Spoof Session Mismatch 
2022-09-16 1341-50,Leave,RaeniXik,168653490,62.240.183.11,4, , ,3 of 18,115,0.9,$18201823,
2022-09-16 1341-51,Leave,Bazzi367,115066819,194.12.37.4,8, , ,15 of 17,110,0.33,$217966,
2022-09-16 1342-01,Leave,dr_link_,199110430,83.234.145.10,29, , ,10 of 16,172,0.62,$56057,
2022-09-16 1341-45,Join,Demolishen_man,155687076,90.125.61.64,0, , ,14 of 16,107,0.67,$2847669,
2022-09-16 1342-42,Leave,Demolishen_man,155687076,90.125.61.64,0, , ,14 of 16,107,0.67,$2847669,
2022-09-16 1342-29,Join,c0rne2,126705191,95.76.3.152,1,Friend, ,13 of 17,1037,1.56,$86071067,
2022-09-16 1343-21,Leave,c0rne2,126705191,95.76.3.152,1,Friend, ,13 of 17,1037,1.56,$86071067,
2022-09-16 1343-37,Leave,Demolishen_man,155687076,90.125.61.64,0, , ,15 of 17,107,0.67,$2847669,
2022-09-16 1342-50,Join,noah_wtn,202678861,91.58.95.216,3, , ,11 of 16,242,0.46,$88826523,
2022-09-16 1344-02,Leave,noah_wtn,202678861,91.58.95.216,3, , ,11 of 16,242,0.46,$88826523,
2022-09-16 1345-00,Leave,Potatoe_muncher,203689177,136.169.93.114,17, , ,8 of 15,95,0.43,$68772,
2022-09-16 1345-00,Leave,Noshhyy,215709426,194.19.248.212,20, , ,7 of 14,28,2.0,$795222,
2022-09-16 1344-25,Join,Virgil1121,202152063,185.53.198.226,0, , ,6 of 13,61,0.45,$3396,
2022-09-16 1346-39,Leave,Virgil1121,202152063,185.53.198.226,0, , ,6 of 13,61,0.45,$2896,
2022-09-16 1346-44,Join,SirGhostey,135219703,87.142.19.213,0, , ,11 of 13,279,0.34,$10349021,
2022-09-16 1348-48,Leave,l1ttlepupp3t,102892816,82.37.221.46,13, , ,7 of 13,965,2.6,$53194391,
2022-09-16 1349-03,Join,Prosisco,194238145,77.169.92.52,4, , ,6 of 13,136,1.01,$456451,
2022-09-16 1349-53,Leave,Prosisco,194238145,77.169.92.52,4, , ,6 of 13,136,1.01,$456451,
2022-09-16 1349-54,Join,mitsuwu,185068788,149.34.244.151,5, , ,5 of 15,500,0.63,$110724023,
2022-09-16 1350-49,Leave,mitsuwu,185068788,149.34.244.151,5, , ,5 of 15,500,0.63,$110724023,
2022-09-16 1350-19,Join,Hakan112211,54212939,94.134.180.135,7, , ,14 of 15,167,0.27,$1207960,
2022-09-16 1351-13,Leave,Hakan112211,54212939,94.134.180.135,7, , ,14 of 15,167,0.27,$1207960,
2022-09-16 1351-13,Leave,mitsuwu,185068788,149.34.244.151,5, , ,5 of 15,500,0.63,$110724023,
2022-09-16 1351-56,Join,_1_Hunter_1_,167637361,176.59.132.125,5, , ,2 of 15,500,0.63,$110724023,Host Token IP Spoof 
2022-09-16 1352-29,Leave,_1_Hunter_1_,167637361,176.59.132.125,5, , ,2 of 15,0,0.0,$0,Host Token IP Spoof 
2022-09-16 1352-47,Leave,Mr2bad4u_,184412298,37.201.196.140,23, , ,7 of 14,41,1.08,$1471524,
2022-09-16 1353-07,Leave,Mato_e,199428561,109.123.17.112,2, , ,8 of 13,120,2.25,$25916748,
2022-09-16 1353-22,Leave,Nuzzeh,201951936,88.160.114.140,22, , ,3 of 12,124,1.21,$1961904,
2022-09-16 1354-17,Leave,noah_wtn,202678861,91.58.95.216,3, , ,6 of 11,242,0.46,$88827023,
2022-09-16 1357-44,Join,Mosiew_,139502919,213.162.73.6,2, , ,13 of 13,0,0.0,$0,
2022-09-16 1358-08,Join,Banan24an,200570842,176.98.70.71,8, , ,12 of 14,110,0.33,$217966,
2022-09-16 1358-21,Leave,Hammermis,215400262,188.181.88.223,14,Friend, ,3 of 14,129,1.0,$782451,
2022-09-16 1358-31,Leave,Banan24an,200570842,176.98.70.71,8, , ,11 of 13,0,0.0,$0,
2022-09-16 1357-45,Join,Pan_Pawel325,138958324,31.0.127.72,3, , ,2 of 12,159,0.58,$3444790,
2022-09-16 1357-50,Join,ZeDEagleTv,185297465,5.127.8.195,5, , ,6 of 12,325,0.36,$1966102,
2022-09-16 1359-00,Leave,Myskiharka,210377041,84.251.14.210,6, , ,5 of 13,143,0.62,$996260,
2022-09-16 1358-56,Join,OLuLLa,202285285,89.151.35.129,8, , ,3 of 13,251,0.28,$29188290,
2022-09-16 1359-28,Join,Littlestinobo,213233082,77.170.26.221,6, , ,10 of 14,35,0.31,$37592,
2022-09-16 1400-34,Leave,Hakan112211,54212939,94.134.180.135,7, , ,11 of 14,167,0.27,$1238960,
2022-09-16 1400-05,Join,Ziord0,160226773,77.225.42.88,9, , ,13 of 13,14,1.0,$154924,
2022-09-16 1400-56,Leave,Ziord0,160226773,77.225.42.88,9, , ,13 of 13,14,1.0,$154924,
2022-09-16 1400-57,Leave,Ziord0,160226773,77.225.42.88,9, , ,13 of 13,14,1.0,$154924,
2022-09-16 1402-36,Leave,Pan_Pawel325,138958324,31.0.127.72,3, , ,2 of 13,159,0.58,$3544790,
2022-09-16 1402-39,Leave,OLuLLa,202285285,89.151.35.129,8, , ,2 of 12,251,0.28,$29188290,
2022-09-16 1401-52,Join,orangemjackets,131993722,86.190.222.3,7, , ,3 of 11,201,3.55,$225040999,
2022-09-16 1405-36,Leave,orangemjackets,131993722,86.190.222.3,7, , ,3 of 11,201,3.55,$225040999,
2022-09-16 1406-05,Join,alexratoprazeres,55524295,93.108.140.70,3, , ,3 of 12,726,0.23,$658196603,
2022-09-16 1406-44,Join,Fifa1994banana34,155046991,82.17.54.162,7, , ,2 of 12,50,0.5,$1176688,
2022-09-16 1408-32,Join,DaZZeR322,145407621,178.68.68.130,8, , ,7 of 13,507,2.36,$2146083094,
2022-09-16 1411-44,Join,bonobo-bob,195190316,79.215.46.156,10, , ,8 of 15,177,0.43,$190872066,
2022-09-16 1412-11,Join,snackoo,139153830,176.159.107.69,12, , ,12 of 17,413,0.83,$85562,
2022-09-16 1413-04,Leave,snackoo,139153830,176.159.107.69,12, , ,12 of 17,413,0.83,$85562,
2022-09-16 1412-27,Join,_xxJonah_xx,210235940,178.84.141.112,13, , ,4 of 17,123,0.26,$2473835,
2022-09-16 1414-08,Leave,Mosiew_,139502919,213.162.73.6,2, , ,17 of 17,258,0.89,$239957932,
2022-09-16 1414-08,Leave,ZeDEagleTv,185297465,5.127.8.195,5, , ,8 of 16,325,0.36,$1965602,
2022-09-16 1415-14,Leave,alexratoprazeres,55524295,93.108.140.70,3, , ,5 of 16,726,0.23,$657795863,
2022-09-16 1414-53,Join,Alexchillybg741,107423817,92.132.142.131,2, , ,7 of 15,6159,1.5,$222133189,
2022-09-16 1417-01,Join,Marko_312,197365469,79.207.4.12,3, , ,16 of 16,64,0.67,$1905187,
2022-09-16 1418-48,Leave,Marko_312,197365469,79.207.4.12,3, , ,16 of 16,64,0.67,$1955187,
2022-09-16 1420-05,Join,imgiuli,212727649,31.190.138.117,5, , ,17 of 17,325,0.36,$1965602,
2022-09-16 1419-46,Join,squareDARTHVADER,196505719,185.108.19.47,3, , ,12 of 17,147,0.51,$420882,
2022-09-16 1421-08,Leave,c0rne2,126705191,95.76.3.152,1,Friend, ,10 of 17,1037,1.56,$86141078,
2022-09-16 1421-08,Leave,Alexchillybg741,107423817,92.132.142.131,2, , ,7 of 17,6159,1.5,$222133189,
2022-09-16 1421-08,Leave,squareDARTHVADER,196505719,185.108.19.47,3, , ,12 of 17,147,0.51,$420882,
2022-09-16 1421-08,Leave,Prosisco,194238145,77.169.92.52,4, , ,6 of 17,136,1.01,$451627,
2022-09-16 1421-08,Leave,imgiuli,212727649,31.190.138.117,5, , ,17 of 17,241,0.26,$0,
2022-09-16 1421-08,Leave,Littlestinobo,213233082,77.170.26.221,6, , ,15 of 17,36,0.31,$36357,
2022-09-16 1421-08,Leave,Fifa1994banana34,155046991,82.17.54.162,7, , ,2 of 17,50,0.5,$1210188,
2022-09-16 1421-08,Leave,DaZZeR322,145407621,178.68.68.130,8, , ,9 of 17,507,2.36,$2146083594,
2022-09-16 1421-08,Leave,bonobo-bob,195190316,79.215.46.156,10, , ,8 of 17,209,2.48,$5571607,
2022-09-16 1421-08,Leave,WITY12,110552040,94.142.239.53,11, , ,5 of 17,80,0.53,$501886,
2022-09-16 1421-08,Leave,snackoo,139153830,176.159.107.69,12, , ,11 of 17,413,0.83,$85062,
2022-09-16 1421-08,Leave,_xxJonah_xx,210235940,178.84.141.112,13, , ,4 of 17,123,0.26,$2483935,
2022-09-16 1421-08,Leave,EisregenHerz,97673764,84.135.177.30,21, , ,14 of 17,292,0.53,$1042460,
2022-09-16 1421-08,Leave,Henri_D147,196909902,134.97.109.223,26, , ,16 of 17,157,0.59,$5223672,
2022-09-16 1421-08,Leave,xCandyxxx,77973851,86.20.38.195,28, ,Host,1 of 17,420,1.19,$2147483647,
2022-09-16 1421-32,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-09-16 1421-32,Join,LitlT1,165505065,90.3.247.45,1, , ,20 of 26,400,0.28,$3558940,
2022-09-16 1421-32,Join,_sendo_03,199856168,93.35.164.142,2, , ,23 of 26,101,0.74,$34219,
2022-09-16 1421-32,Join,Quarttzz,82817649,88.195.217.248,3, , ,2 of 26,134,0.5,$3433097,
2022-09-16 1421-32,Join,EDT973,185029417,91.165.249.30,5, ,Host,4 of 26,1065,0.45,$1948038,
2022-09-16 1421-32,Join,F3DDY1234,175062331,178.155.184.39,6, , ,22 of 26,189,0.66,$7191651,
2022-09-16 1421-32,Join,ATE_Loui,172610016,176.20.245.25,7, , ,3 of 26,110,0.59,$100566,
2022-09-16 1421-32,Join,Raven2987,68002805,87.14.170.175,8, , ,25 of 26,144,0.49,$1049788,
2022-09-16 1421-32,Join,Bektas1234bektas,135240762,87.210.92.241,9, , ,11 of 26,485,0.64,$669006,
2022-09-16 1421-32,Join,6haunt,97750575,86.170.183.127,10, , ,24 of 26,104,1.0,$206149,
2022-09-16 1421-32,Join,stuartadamson,164914139,217.82.212.202,12, , ,26 of 26,215,0.68,$225721,
2022-09-16 1421-32,Join,IDERO_,175660587,83.97.110.226,13, , ,5 of 26,32,2.71,$2144313280,
2022-09-16 1421-32,Join,Somethingys,198041481,86.185.188.156,15, , ,9 of 26,121,1.68,$5546088,
2022-09-16 1421-32,Join,sliccces,212501678,92.72.171.31,16, , ,19 of 26,787,0.64,$20152015,
2022-09-16 1421-32,Join,prototyp26,110708518,85.168.99.241,18, , ,10 of 26,76,0.29,$5437293,
2022-09-16 1421-32,Join,Nonoshado156789,216318182,78.239.114.55,19, , ,8 of 26,488,11.0,$62209096,
2022-09-16 1421-32,Join,X1X-YOUSIF-X1X,143893532,88.76.49.218,20, , ,13 of 26,1306,1.64,$19088778,
2022-09-16 1421-32,Join,kurdoo_021,180882216,82.174.183.66,21, , ,15 of 26,248,0.52,$12198,
2022-09-16 1421-32,Join,Zubiii_42,183725086,85.84.89.114,22, , ,7 of 26,157,0.6,$388586,
2022-09-16 1421-32,Join,kukurenic,181612472,91.215.232.167,24, , ,12 of 26,13,0.07,$975779,
2022-09-16 1421-32,Join,_Zachacz,212955278,109.243.142.209,25, , ,17 of 26,103,0.63,$731960,
2022-09-16 1421-32,Join,ing_nazran,146136665,212.94.22.212,27, , ,6 of 26,50,0.26,$2094068,
2022-09-16 1421-32,Join,Schergo420,33136383,37.201.194.132,28, , ,21 of 26,85,0.16,$756056,
2022-09-16 1421-43,Leave,Bektas1234bektas,135240762,87.210.92.241,9, , ,11 of 26,485,0.64,$669006,
2022-09-16 1421-43,Leave,sliccces,212501678,92.72.171.31,16, , ,19 of 26,787,0.64,$20152015,
2022-09-16 1421-43,Leave,Nonoshado156789,216318182,78.239.114.55,19, , ,8 of 26,488,11.0,$62209096,
2022-09-16 1421-43,Leave,kukurenic,181612472,91.215.232.167,24, , ,12 of 26,13,0.07,$975779,
2022-09-16 1421-43,Leave,_Zachacz,212955278,109.243.142.209,25, , ,17 of 26,103,0.63,$731960,
2022-09-16 1421-32,Join,BALINADO,207333198,170.247.192.44,29, , ,18 of 26,40,2.06,$1255504,
2022-09-16 1421-32,Join,xCandyxxx,77973851,86.20.38.195,4, , ,1 of 26,420,1.19,$2147483647,
2022-09-16 1421-32,Join,             ,160296769,51.146.197.97,0, , ,14 of 26,122,0.9,$13754292,IP Spoof 
2022-09-16 1421-34,Join,baro_sixteen,213236166,151.74.173.232,11, , ,16 of 26,99,0.26,$221972,
2022-09-16 1423-13,Leave,Schergo420,33136383,37.201.194.132,28, , ,21 of 27,85,0.16,$756056,
2022-09-16 1423-37,Leave,IDERO_,175660587,83.97.110.226,13, , ,5 of 27,32,2.71,$2144313280,
2022-09-16 1422-42,Join,Honzahraje321,199587043,86.49.98.151,14, , ,25 of 26,321,2.66,$487778,
2022-09-16 1423-57,Leave,Bektas1234bektas,135240762,87.210.92.241,9, , ,11 of 27,485,0.64,$668579,
2022-09-16 1423-34,Join,charlesgb8,68628397,84.66.233.239,17, , ,9 of 29,439,0.9,$51372095,
2022-09-16 1424-48,Leave,Honzahraje321,199587043,86.49.98.151,14, , ,29 of 30,321,2.66,$487778,
2022-09-16 1424-44,Join,jelle16d,77294447,91.181.128.84,28, , ,24 of 30,85,1.0,$5518355,
2022-09-16 1425-49,Leave,kurdoo_021,180882216,82.174.183.66,21, , ,17 of 29,248,0.52,$10523,
2022-09-16 1424-57,Join,Twitch_xtryfys,203827847,45.8.153.54,14, , ,25 of 29,185,0.39,$22684543,
2022-09-16 1426-05,Join,SH0YO_OFF,196257237,88.161.179.16,21, , ,29 of 30,100,0.99,$1836720,
2022-09-16 1427-47,Leave,charlesgb8,68628397,84.66.233.239,17, , ,9 of 29,439,0.9,$51372095,
2022-09-16 1427-47,Leave,SH0YO_OFF,196257237,88.161.179.16,21, , ,28 of 29,100,0.99,$1836720,
2022-09-16 1427-47,Leave,ing_nazran,146136665,212.94.22.212,27, , ,5 of 29,50,0.26,$2094068,
2022-09-16 1427-48,Leave,prototyp26,110708518,85.168.99.241,18, , ,8 of 25,76,0.29,$5419293,
2022-09-16 1428-38,Leave,stuartadamson,164914139,217.82.212.202,12, , ,29 of 29,215,0.68,$225221,
2022-09-16 1427-53,Join,c0rne2,126705191,95.76.3.152,13,Friend, ,17 of 29,1037,1.56,$86140078,
2022-09-16 1428-52,Leave,c0rne2,126705191,95.76.3.152,13,Friend, ,17 of 29,1037,1.56,$86140078,
2022-09-16 1428-50,Join,Wiki1078,203273080,46.205.213.153,12, , ,27 of 29,215,0.68,$225221,
2022-09-16 1429-02,Join,Hammermis,215400262,188.181.88.223,27,Friend, ,9 of 30,50,0.26,$2094068,
2022-09-16 1730-06,Join,pehely_YT,162829095,94.21.99.252,1, , ,1 of 4,303,1.12,$8986129,
2022-09-16 1730-06,Join,chezzyo_,186295377,77.98.100.68,16, ,Host,2 of 4,125,1.0,$12817814,
2022-09-16 1729-28,Join,xCandyxxx,77973851,86.20.38.195,0, , ,4 of 4,420,1.19,$2147483647,
