GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-09-28 0010-02,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 17,519,0.26,$69257257,
2022-09-28 0010-50,Join,Ayojen,158562963,91.101.122.48,0,Friend, ,13 of 17,529,0.27,$7882827,
2022-09-28 0010-50,Join,Yiakuzeer,136630211,85.70.100.15,3, , ,7 of 17,165,0.63,$2175004,
2022-09-28 0010-50,Join,Cubano_33cm,195295962,88.156.141.175,4, , ,14 of 17,71,1.04,$223739,
2022-09-28 0010-50,Join,Kentapp,22284677,185.215.60.249,5, , ,15 of 17,57,0.72,$268392523,
2022-09-28 0010-50,Join,NoamDrl,134928557,91.191.60.122,6, , ,9 of 17,88,0.49,$1634959,
2022-09-28 0010-50,Join,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 17,35,0.47,$55092,
2022-09-28 0010-50,Join,dfydyg,65851357,31.205.76.20,8, , ,5 of 17,177,1.24,$409752603,
2022-09-28 0010-50,Join,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 17,241,2.1,$360688764,
2022-09-28 0010-50,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 17,420,1.19,$2147483647,
2022-09-28 0010-50,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 17,519,0.26,$69257257,
2022-09-28 0010-50,Join,Robert03034,174528641,217.249.180.58,12, , ,10 of 17,120,1.5,$1161656,
2022-09-28 0010-50,Join,Vincenzo_1309,214297563,79.113.238.218,14, , ,6 of 17,71,0.83,$5495181,
2022-09-28 0010-50,Join,Damysus01,173973315,188.73.232.74,16, , ,17 of 17,377,2.28,$9891512,
2022-09-28 0010-50,Join,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,12 of 17,239,1.5,$3950358,Frame Flags 
2022-09-28 0010-50,Join,Boy7Seven,175782044,77.161.153.130,23, , ,11 of 17,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0010-54,Join,Ayojen,158562963,91.101.122.48,0,Friend, ,13 of 17,529,0.27,$7882827,
2022-09-28 0010-54,Join,Yiakuzeer,136630211,85.70.100.15,3, , ,7 of 17,165,0.63,$2175004,
2022-09-28 0010-54,Join,Cubano_33cm,195295962,88.156.141.175,4, , ,14 of 17,71,1.04,$223739,
2022-09-28 0010-54,Join,Kentapp,22284677,185.215.60.249,5, , ,15 of 17,57,0.72,$268392523,
2022-09-28 0010-54,Join,NoamDrl,134928557,91.191.60.122,6, , ,9 of 17,88,0.49,$1634959,
2022-09-28 0010-54,Join,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 17,35,0.47,$55092,
2022-09-28 0010-54,Join,dfydyg,65851357,31.205.76.20,8, , ,5 of 17,177,1.24,$409752603,
2022-09-28 0010-54,Join,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 17,241,2.1,$360688764,
2022-09-28 0010-54,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 17,420,1.19,$2147483647,
2022-09-28 0010-54,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 17,519,0.26,$69257257,
2022-09-28 0010-54,Join,Robert03034,174528641,217.249.180.58,12, , ,10 of 17,120,1.5,$1161656,
2022-09-28 0010-54,Join,Vincenzo_1309,214297563,79.113.238.218,14, , ,6 of 17,71,0.83,$5495181,
2022-09-28 0010-54,Join,Damysus01,173973315,188.73.232.74,16, , ,17 of 17,377,2.28,$9891512,
2022-09-28 0010-54,Join,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,12 of 17,239,1.5,$3950358,Frame Flags 
2022-09-28 0010-54,Join,Boy7Seven,175782044,77.161.153.130,23, , ,11 of 17,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0011-42,Join,Ayojen,158562963,91.101.122.48,0,Friend, ,13 of 17,529,0.27,$7882827,
2022-09-28 0011-42,Join,Yiakuzeer,136630211,85.70.100.15,3, , ,7 of 17,165,0.63,$2175004,
2022-09-28 0011-42,Join,Cubano_33cm,195295962,88.156.141.175,4, , ,14 of 17,71,1.04,$223739,
2022-09-28 0011-42,Join,Kentapp,22284677,185.215.60.249,5, , ,15 of 17,57,0.72,$268388188,
2022-09-28 0011-42,Join,NoamDrl,134928557,91.191.60.122,6, , ,9 of 17,88,0.49,$1634959,
2022-09-28 0011-42,Join,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 17,35,0.47,$55092,
2022-09-28 0011-42,Join,dfydyg,65851357,31.205.76.20,8, , ,5 of 17,177,1.24,$409752603,
2022-09-28 0011-42,Join,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 17,241,2.1,$360688764,
2022-09-28 0011-42,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 17,420,1.19,$2147483647,
2022-09-28 0011-42,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 17,519,0.26,$69257257,
2022-09-28 0011-42,Join,Robert03034,174528641,217.249.180.58,12, , ,10 of 17,120,1.5,$1161656,
2022-09-28 0011-42,Join,Vincenzo_1309,214297563,79.113.238.218,14, , ,6 of 17,71,0.83,$5495181,
2022-09-28 0011-42,Join,Damysus01,173973315,188.73.232.74,16, , ,17 of 17,377,2.28,$9891512,
2022-09-28 0011-42,Join,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,12 of 17,239,1.5,$3950358,Frame Flags 
2022-09-28 0011-42,Join,Boy7Seven,175782044,77.161.153.130,23, , ,11 of 17,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0013-10,Join,Ayojen,158562963,91.101.122.48,0,Friend, ,11 of 16,529,0.27,$7894327,
2022-09-28 0013-10,Join,Yiakuzeer,136630211,85.70.100.15,3, , ,6 of 16,165,0.63,$2175004,
2022-09-28 0013-10,Join,Cubano_33cm,195295962,88.156.141.175,4, , ,13 of 16,71,1.04,$223739,
2022-09-28 0013-10,Join,Kentapp,22284677,185.215.60.249,5, , ,14 of 16,57,0.72,$268388188,
2022-09-28 0013-10,Join,NoamDrl,134928557,91.191.60.122,6, , ,7 of 16,88,0.49,$1634959,
2022-09-28 0013-10,Join,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 16,35,0.47,$55092,
2022-09-28 0013-10,Join,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 16,241,2.1,$360688764,
2022-09-28 0013-10,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 16,420,1.19,$2147483647,
2022-09-28 0013-10,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 16,519,0.26,$69257257,
2022-09-28 0013-10,Join,Robert03034,174528641,217.249.180.58,12, , ,8 of 16,120,1.5,$1161656,
2022-09-28 0013-10,Join,Vincenzo_1309,214297563,79.113.238.218,14, , ,5 of 16,71,0.83,$5495181,
2022-09-28 0013-10,Join,Damysus01,173973315,188.73.232.74,16, , ,16 of 16,377,2.28,$9891512,
2022-09-28 0013-10,Join,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,10 of 16,239,1.5,$3950358,Frame Flags 
2022-09-28 0013-10,Join,Boy7Seven,175782044,77.161.153.130,23, , ,9 of 16,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0013-49,Join,Ayojen,158562963,91.101.122.48,0,Friend, ,11 of 16,529,0.27,$7894327,
2022-09-28 0013-49,Join,Nico--89,177095982,79.139.130.153,1, , ,12 of 16,147,5.45,$19669789,
2022-09-28 0013-49,Join,Yiakuzeer,136630211,85.70.100.15,3, , ,6 of 16,165,0.63,$2175004,
2022-09-28 0013-49,Join,Cubano_33cm,195295962,88.156.141.175,4, , ,13 of 16,71,1.04,$223739,
2022-09-28 0013-49,Join,Kentapp,22284677,185.215.60.249,5, , ,14 of 16,57,0.72,$268310688,
2022-09-28 0013-49,Join,NoamDrl,134928557,91.191.60.122,6, , ,7 of 16,88,0.49,$1634959,
2022-09-28 0013-49,Join,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 16,35,0.47,$55092,
2022-09-28 0013-49,Join,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 16,241,2.1,$360688764,
2022-09-28 0013-49,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 16,420,1.19,$2147483647,
2022-09-28 0013-49,Join,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 16,519,0.26,$69257257,
2022-09-28 0013-49,Join,Robert03034,174528641,217.249.180.58,12, , ,8 of 16,120,1.5,$1161156,
2022-09-28 0013-49,Join,Vincenzo_1309,214297563,79.113.238.218,14, , ,5 of 16,71,0.83,$5495181,
2022-09-28 0013-49,Join,Damysus01,173973315,188.73.232.74,16, , ,16 of 16,377,2.28,$9891512,
2022-09-28 0013-49,Join,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,10 of 16,239,1.5,$3950358,Frame Flags 
2022-09-28 0013-49,Join,Boy7Seven,175782044,77.161.153.130,23, , ,9 of 16,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0014-28,Leave,Yiakuzeer,136630211,85.70.100.15,3, , ,6 of 16,165,0.63,$2175004,
2022-09-28 0014-47,Leave,BlackskinMeapZ,119862513,37.201.230.187,9, , ,4 of 15,241,2.1,$360688764,
2022-09-28 0015-34,Leave,Nico--89,177095982,79.139.130.153,1, , ,12 of 16,147,5.45,$19669789,
2022-09-28 0015-34,Leave,Cubano_33cm,195295962,88.156.141.175,4, , ,13 of 16,71,1.04,$223739,
2022-09-28 0015-34,Leave,Kentapp,22284677,185.215.60.249,5, , ,14 of 16,57,0.72,$268310688,
2022-09-28 0015-34,Leave,NoamDrl,134928557,91.191.60.122,6, , ,7 of 16,88,0.49,$1634959,
2022-09-28 0015-34,Leave,TheGrafiti,65743035,83.27.139.7,7, ,Host,3 of 16,35,0.47,$54592,
2022-09-28 0015-34,Leave,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 16,420,1.19,$2147483647,
2022-09-28 0015-34,Leave,MARE-1,113638593,178.148.98.104,11,Friend, ,2 of 16,519,0.26,$69257257,
2022-09-28 0015-34,Leave,Robert03034,174528641,217.249.180.58,12, , ,8 of 16,120,1.5,$1160656,
2022-09-28 0015-34,Leave,Vincenzo_1309,214297563,79.113.238.218,14, , ,5 of 16,71,0.83,$5495181,
2022-09-28 0015-34,Leave,Damysus01,173973315,188.73.232.74,16, , ,16 of 16,377,2.28,$9891512,
2022-09-28 0015-34,Leave,Xx_GamerShoot_xX,216985093,109.89.22.50,19, , ,10 of 16,239,1.5,$3950358,Frame Flags 
2022-09-28 0015-34,Leave,Boy7Seven,175782044,77.161.153.130,23, , ,9 of 16,3003,1.31,$2145904554,High $ High rank 
2022-09-28 0015-54,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-09-28 0015-54,Join,FelixKladivak,206795421,185.156.120.200,0, , ,20 of 28,67,0.41,$3682137,
2022-09-28 0015-54,Join,Lightning5353,49992501,5.173.224.177,1, , ,24 of 28,46,1.65,$1816245,
2022-09-28 0015-54,Join,lovvside,215443588,46.205.132.146,2, , ,26 of 28,58,0.8,$1337920,
2022-09-28 0015-54,Join,jaime207rc,13515978,79.148.137.133,3, , ,23 of 28,166,0.24,$3343195,
2022-09-28 0015-54,Join,ChocoCarri_,175557112,91.205.90.30,4, , ,25 of 28,65,0.46,$553564,
2022-09-28 0015-54,Join,TheSmokedAlien,149847580,91.49.247.69,5, , ,16 of 28,120,0.59,$2930410,
2022-09-28 0015-54,Join,__NightOwl,206799542,176.92.22.120,7, , ,11 of 28,94,9.0,$7360194,
2022-09-28 0015-54,Join,4rty0mAC,146712964,31.205.204.219,8, , ,8 of 28,58,0.23,$743251,
2022-09-28 0015-54,Join,Its_Ivan_,146726112,195.240.20.33,9, , ,12 of 28,110,0.79,$5154084,
2022-09-28 0015-54,Join,L4dy_Ap0c4lipt0,190067523,88.212.36.32,11, , ,10 of 28,1142,79.52,$19079068,
2022-09-28 0015-54,Join,vuffle,114431253,213.154.201.43,12, , ,14 of 28,68,0.5,$395255,
2022-09-28 0015-54,Join,DaniloXnl,216578402,31.20.122.78,13, , ,15 of 28,29,3.58,$14612860,
2022-09-28 0015-54,Join,KOCMOHABT_KOTE,114577910,188.231.150.49,14, , ,13 of 28,686,1.78,$2145696999,
2022-09-28 0015-54,Join,SzybkiTed,212991933,5.173.208.2,15, , ,3 of 28,60,1.08,$2963555,
2022-09-28 0015-54,Join,Ilyass76531,214292432,85.28.99.161,16, ,Host,6 of 28,463,0.79,$22618942,
2022-09-28 0015-54,Join,Jeycame,55220754,91.67.171.79,17, , ,2 of 28,137,1.22,$1857122,
2022-09-28 0015-54,Join,ElChusticieroBB,140268117,139.47.89.221,18, , ,19 of 28,99,0.76,$1441241,
2022-09-28 0015-54,Join,Nepoterynnii,84161076,91.210.54.168,20, , ,9 of 28,125,0.51,$306973,
2022-09-28 0015-54,Join,wauil21,140290464,178.176.72.153,21, , ,4 of 28,37,0.55,$889148,
2022-09-28 0015-54,Join,Pedulatsch_2,159819689,87.180.5.129,22, , ,17 of 28,350,1.73,$30923721,
2022-09-28 0015-54,Join,Artashes2,88226434,94.45.214.63,23, , ,18 of 28,38,0.08,$9210,
2022-09-28 0015-54,Join,Glebkarr,180826050,77.35.49.119,26, , ,7 of 28,38,0.9,$441974,
2022-09-28 0015-54,Join,Bencor29,93617129,89.88.114.164,27, , ,22 of 28,86,0.48,$600420,
2022-09-28 0015-54,Join,YourMojesty,105176099,89.247.166.183,28, , ,27 of 28,138,1.02,$15853759,
2022-09-28 0016-05,Leave,lovvside,215443588,46.205.132.146,2, , ,26 of 28,58,0.8,$1337920,
2022-09-28 0016-05,Leave,jaime207rc,13515978,79.148.137.133,3, , ,23 of 28,166,0.24,$3343195,
2022-09-28 0016-05,Leave,DaniloXnl,216578402,31.20.122.78,13, , ,15 of 28,29,3.58,$14612860,
2022-09-28 0015-54,Join,Turbo7410,136286316,95.178.202.88,6, , ,28 of 28,182,1.28,$7922840,
2022-09-28 0015-54,Join,1QAYAQ1,200587004,84.191.101.24,19, , ,20 of 27,598,1.03,$17284310,
2022-09-28 0015-54,Join,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 28,420,1.19,$2147483647,
2022-09-28 0017-17,Leave,Nepoterynnii,84161076,91.210.54.168,20, , ,8 of 28,125,0.51,$306973,
2022-09-28 0016-33,Join,DerKarierteUhu,104960015,93.193.77.26,24, , ,9 of 27,169,0.69,$366433439,
2022-09-28 0017-35,Leave,Jeycame,55220754,91.67.171.79,17, , ,2 of 27,137,1.22,$1854138,
2022-09-28 0018-15,Join,hellokittyo,182788300,92.32.17.198,20, , ,25 of 30,163,0.64,$12862646,
2022-09-28 0018-07,Join,Zpito293,121233893,83.48.8.189,17, , ,24 of 30,539,1.51,$1061323,
2022-09-28 0018-26,Join,LordPande,75841456,91.163.76.117,25, , ,10 of 30,19,0.46,$327892,
2022-09-28 0018-29,Join,evacca,46087521,88.147.117.218,29, , ,21 of 30,319,1.46,$59707025,
2022-09-28 0019-20,Leave,evacca,46087521,88.147.117.218,29, , ,21 of 30,319,1.46,$59707025,
2022-09-28 0020-03,Leave,hellokittyo,182788300,92.32.17.198,20, , ,25 of 30,163,0.64,$12862646,
2022-09-28 0020-53,Leave,Bencor29,93617129,89.88.114.164,27, , ,23 of 30,86,0.48,$600420,
2022-09-28 0021-25,Leave,SzybkiTed,212991933,5.173.208.2,15, , ,2 of 29,60,1.08,$2960070,
2022-09-28 0021-25,Leave,lovvside,215443588,46.205.132.146,2, , ,26 of 28,58,0.8,$1336556,
2022-09-28 0021-58,Join,xxsaxofonxx,164683240,2.243.68.220,2, , ,10 of 28,149,0.78,$1437967,
2022-09-28 0023-33,Leave,1QAYAQ1,200587004,84.191.101.24,19, , ,22 of 29,598,1.03,$17284310,
2022-09-28 0022-58,Join,apf3lj4n,164674856,2.204.201.192,20, , ,21 of 29,137,0.67,$633546,
2022-09-28 0023-50,Leave,apf3lj4n,164674856,2.204.201.192,20, , ,21 of 29,137,0.67,$633546,
2022-09-28 0023-01,Join,antocrs1,59355355,86.121.125.60,27, , ,2 of 29,13,0.4,$41042,
2022-09-28 0024-23,Leave,ElChusticieroBB,140268117,139.47.89.221,18, , ,20 of 29,99,0.76,$1440741,
2022-09-28 0023-33,Join,NoiredScene,65893005,95.223.76.237,15,Friend, ,10 of 29,591,0.66,$2288631,
2022-09-28 0024-25,Leave,NoiredScene,65893005,95.223.76.237,15,Friend, ,10 of 29,591,0.66,$2288631,
2022-09-28 0024-24,Join,jr59260,613933,85.168.234.53,18, , ,3 of 30,396,0.39,$414534984,
2022-09-28 0025-44,Leave,jr59260,613933,85.168.234.53,18, , ,3 of 30,396,0.39,$414534984,
2022-09-28 0024-56,Join,MARE-1,113638593,178.148.98.104,19,Friend, ,2 of 30,519,0.26,$69257257,
2022-09-28 0026-21,Leave,antocrs1,59355355,86.121.125.60,27, , ,3 of 30,13,0.4,$41042,
2022-09-28 0026-29,Leave,YourMojesty,105176099,89.247.166.183,28, , ,28 of 29,138,1.02,$15852759,
2022-09-28 0027-43,Leave,wauil21,140290464,178.176.72.153,21, , ,3 of 30,37,0.55,$804998,
2022-09-28 0027-06,Join,YourMojesty,105176099,89.247.166.183,18, , ,28 of 29,218,1.02,$14439741,
2022-09-28 0027-59,Leave,YourMojesty,105176099,89.247.166.183,18, , ,28 of 29,218,1.02,$14439741,
2022-09-28 0028-18,Leave,ChocoCarri_,175557112,91.205.90.30,4, , ,28 of 30,65,0.46,$594064,
2022-09-28 0028-18,Leave,TheSmokedAlien,149847580,91.49.247.69,5, , ,18 of 30,121,0.59,$2940410,God-Mode 
2022-09-28 0028-18,Leave,Turbo7410,136286316,95.178.202.88,6, , ,30 of 30,182,1.28,$7922840,
2022-09-28 0028-18,Leave,__NightOwl,206799542,176.92.22.120,7, , ,10 of 30,94,9.0,$7307513,
2022-09-28 0028-18,Leave,4rty0mAC,146712964,31.205.204.219,8, , ,6 of 30,58,0.23,$742751,
2022-09-28 0028-18,Leave,Its_Ivan_,146726112,195.240.20.33,9, , ,13 of 30,110,0.79,$5079084,
2022-09-28 0028-18,Leave,xCandyxxx,77973851,86.20.38.195,10, , ,1 of 30,420,1.19,$2147483647,
2022-09-28 0028-18,Leave,L4dy_Ap0c4lipt0,190067523,88.212.36.32,11, , ,7 of 30,1142,79.52,$19079068,High K/D God-Mode 
2022-09-28 0028-18,Leave,vuffle,114431253,213.154.201.43,12, , ,15 of 30,68,0.5,$394755,
2022-09-28 0028-18,Leave,DaniloXnl,216578402,31.20.122.78,13, , ,17 of 30,29,3.58,$14596480,God-Mode 
2022-09-28 0028-18,Leave,KOCMOHABT_KOTE,114577910,188.231.150.49,14, , ,14 of 30,686,1.78,$2145696999,High $ 
2022-09-28 0028-18,Leave,NoiredScene,65893005,95.223.76.237,15,Friend, ,9 of 30,591,0.66,$2288631,
2022-09-28 0028-18,Leave,Ilyass76531,214292432,85.28.99.161,16, ,Host,3 of 30,463,0.79,$22619942,
2022-09-28 0028-18,Leave,Zpito293,121233893,83.48.8.189,17, , ,26 of 30,539,1.51,$1061323,
2022-09-28 0028-18,Leave,YourMojesty,105176099,89.247.166.183,18, , ,29 of 30,218,1.02,$14439741,
2022-09-28 0028-18,Leave,MARE-1,113638593,178.148.98.104,19,Friend, ,2 of 30,519,0.26,$69257257,
2022-09-28 0028-18,Leave,apf3lj4n,164674856,2.204.201.192,20, , ,21 of 30,137,0.67,$633546,
2022-09-28 0028-18,Leave,Pedulatsch_2,159819689,87.180.5.129,22, , ,19 of 30,350,1.73,$30923721,
2022-09-28 0028-18,Leave,Artashes2,88226434,94.45.214.63,23, , ,20 of 30,38,0.08,$9110,
2022-09-28 0028-18,Leave,DerKarierteUhu,104960015,93.193.77.26,24, , ,8 of 30,169,0.69,$366444954,
2022-09-28 0028-18,Leave,LordPande,75841456,91.163.76.117,25, , ,11 of 30,19,0.46,$327892,
2022-09-28 0028-18,Leave,Glebkarr,180826050,77.35.49.119,26, , ,5 of 30,38,0.9,$441974,
2022-09-28 0028-18,Leave,evacca,46087521,88.147.117.218,29, , ,23 of 30,319,1.46,$59707025,
2022-09-28 0042-40,Join,trailblazer024,216103761,142.183.25.198,1, , ,2 of 3,101,0.25,$1249651,
2022-09-28 0042-40,Join,xCandyxxx,77973851,86.20.38.195,3, ,Host,1 of 3,420,1.19,$2147483647,
2022-09-28 0042-40,Join,ImVipeR_,69837834,37.5.254.198,0,Friend, ,3 of 3,204,0.73,$1236536,
2022-09-28 0044-56,Join,Awiisix,169888662,151.5.88.169,2, , ,3 of 4,427,1.5,$2147483647,
2022-09-28 0045-29,Join,KWENG-YOUTUBE,202238990,92.28.162.241,4,Friend, ,2 of 5,424,1.5,$2147483647,Host Token High $ 
2022-09-28 0046-31,Join,jona417m,86956668,80.208.108.13,5, , ,6 of 6,448,6.17,$80336435,
2022-09-28 0054-11,Join,Siorackk,177824577,109.19.169.221,6, , ,4 of 7,93,1.92,$399911,
2022-09-28 0054-47,Leave,Siorackk,177824577,109.19.169.221,6, , ,4 of 7,93,1.92,$399911,
2022-09-28 0055-55,Join,MentalPX,11903633,81.165.52.134,7, , ,6 of 9,389,1.54,$2018336,
2022-09-28 0056-07,Join,GOBHOBHOCKAX,142234469,46.175.25.203,8, , ,7 of 9,74,0.79,$367453,
2022-09-28 0058-51,Leave,MentalPX,11903633,81.165.52.134,7, , ,6 of 9,389,1.54,$2018336,
2022-09-28 0059-47,Leave,jona417m,86956668,80.208.108.13,5, , ,10 of 10,448,6.17,$80336435,God-Mode 
2022-09-28 0059-15,Join,dodosland,38144248,185.222.240.244,7, , ,6 of 9,194,0.6,$6994217,RAC 
2022-09-28 0059-30,Join,_Veva_,179113513,195.19.90.231,9, , ,8 of 9,128,0.12,$1134341,
2022-09-28 0100-14,Leave,_Veva_,179113513,195.19.90.231,9, , ,8 of 9,128,0.12,$1134341,
2022-09-28 0100-41,Leave,KWENG-YOUTUBE,202238990,92.28.162.241,4,Friend, ,2 of 8,424,1.5,$2147483647,Host Token High $ 
2022-09-28 0101-22,Leave,trailblazer024,216103761,142.183.25.198,1, , ,2 of 8,104,0.25,$1707296,
2022-09-28 0101-22,Leave,Awiisix,169888662,151.5.88.169,2, , ,5 of 8,1009,9.11,$617023717,
2022-09-28 0101-22,Leave,xCandyxxx,77973851,86.20.38.195,3, ,Host,1 of 8,420,1.19,$2147483647,
2022-09-28 0101-22,Leave,Siorackk,177824577,109.19.169.221,6, , ,4 of 8,93,1.92,$474411,
2022-09-28 0101-22,Leave,dodosland,38144248,185.222.240.244,7, , ,6 of 8,194,0.6,$6994217,RAC 
2022-09-28 0101-22,Leave,GOBHOBHOCKAX,142234469,46.175.25.203,8, , ,7 of 8,74,0.79,$409113,
2022-09-28 0101-43,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-09-28 0101-43,Join,Adan_Will,183236586,94.198.237.104,0, , ,17 of 30,120,0.56,$3673883,
2022-09-28 0101-43,Join,05__REDMAN__05,45016319,84.186.71.211,1, , ,21 of 30,472,0.7,$659213,
2022-09-28 0101-43,Join,DyonisusAprum,67758328,46.142.37.59,4, , ,7 of 30,60,0.32,$1031256,
2022-09-28 0101-43,Join,douline,189482012,78.197.133.101,5, , ,23 of 30,117,0.91,$262248731,
2022-09-28 0101-43,Join,Jiko4242,190412580,80.220.87.182,6, , ,12 of 30,139,0.39,$19103,
2022-09-28 0101-43,Join,Snoopbais,83243977,178.203.108.6,8, , ,11 of 30,201,0.5,$167710,
2022-09-28 0101-43,Join,danilaskin86735,197053237,109.195.246.101,10, , ,29 of 30,48,0.61,$4132,
2022-09-28 0101-43,Join,Maxi_8offical,211326118,37.201.193.130,11, , ,16 of 30,123,0.12,$413234,
2022-09-28 0101-43,Join,rastaskau,172661609,109.195.246.101,13, , ,2 of 30,108,0.62,$3649,
2022-09-28 0101-43,Join,Bucklingpuppy,84385845,5.151.68.28,14, ,Host,3 of 30,213,0.41,$731153,
2022-09-28 0101-43,Join,MentalPX,11903633,81.165.52.134,15, , ,9 of 30,389,1.54,$2018336,
