GeeSkid v1.05
Date/Time,Join/Leave,Name,SCID,IP,PID,Friend,Host,Host Priority,Rank,K/D,Money,Modder Flags
2022-09-29 0034-21,Join,snookerx53,72681593,45.66.65.111,16, , ,19 of 24,236,3.25,$1443205,
2022-09-29 0034-36,Join,Detective_Ace,34347311,82.43.121.142,19, , ,3 of 24,166,1.2,$1048251,
2022-09-29 0035-34,Leave,Detective_Ace,34347311,82.43.121.142,19, , ,3 of 24,166,1.2,$1048251,
2022-09-29 0036-16,Leave,MohamedRibeiro,194651491,217.129.27.207,20, , ,18 of 28,81,1.07,$1080150,
2022-09-29 0036-32,Leave,Shobe77919,206271165,185.192.69.105,9, , ,6 of 27,117,0.48,$43167851,
2022-09-29 0035-38,Join,Bleckmehn,202890691,86.42.170.18,15, , ,19 of 26,95,0.63,$629582,
2022-09-29 0035-51,Join,KocurTTV,207903145,89.64.51.167,27, , ,10 of 26,124,0.82,$3870244,
2022-09-29 0035-41,Join,ArduousStingray,51157743,86.106.2.6,25, , ,2 of 26,70,0.38,$719702,
2022-09-29 0035-52,Join,ENDERW1492,62550724,83.138.235.232,26, , ,18 of 28,59,0.29,$78714,
2022-09-29 0037-09,Join,FnGaTrOx,180104367,109.210.247.182,23, , ,5 of 30,19,7.33,$135084171,
2022-09-29 0038-04,Leave,FnGaTrOx,180104367,109.210.247.182,23, , ,5 of 30,19,7.33,$135084171,
2022-09-29 0037-14,Join,mar0won,205594664,102.46.13.176,28, , ,27 of 29,207,0.11,$16174343,
2022-09-29 0038-21,Leave,ENDERW1492,62550724,83.138.235.232,26, , ,18 of 29,59,0.29,$78714,
2022-09-29 0037-31,Join,TestandoModMenu,196466306,104.28.243.187,29, , ,7 of 28,668,1.5,$5346039,
2022-09-29 0038-32,Leave,ArduousStingray,51157743,86.106.2.6,25, , ,2 of 29,70,0.38,$719702,
2022-09-29 0038-53,Leave,TestandoModMenu,196466306,104.28.243.187,29, , ,6 of 27,668,1.5,$5346039,
2022-09-29 0039-01,Leave,FnGaTrOx,180104367,109.210.247.182,23, , ,4 of 26,19,7.33,$135084171,
2022-09-29 0039-34,Leave,SakneLV,159337106,129.242.77.165,18, , ,13 of 28,211,1.18,$6599164,
2022-09-29 0039-01,Join,SPRUICED,61876191,82.9.46.47,9, , ,16 of 28,103,0.55,$3718678,
2022-09-29 0039-53,Leave,SPRUICED,61876191,82.9.46.47,9, , ,16 of 28,103,0.55,$3718678,
2022-09-29 0039-27,Join,FlatEarthKeith,124428959,86.7.89.128,25, , ,4 of 28,208,0.25,$21007553,
2022-09-29 0039-23,Join,elgharep,192216847,156.210.50.245,23, , ,25 of 28,109,1.03,$943760,
2022-09-29 0039-38,Join,OceanZorbs,137147127,92.237.209.102,18, , ,5 of 29,112,1.51,$6490930,
2022-09-29 0040-52,Leave,FlatEarthKeith,124428959,86.7.89.128,25, , ,4 of 29,208,0.25,$21007553,
2022-09-29 0040-57,Join,ginger9113,38273126,82.43.47.14,25, , ,25 of 29,208,0.25,$21007553,
2022-09-29 0040-25,Join,R4D210,160029232,83.26.112.34,26, , ,8 of 29,155,1.42,$2342671,
2022-09-29 1728-27,Join,T0MK0P,200536184,255.255.255.255,0, ,Host,5 of 22,138,0.59,$3965023,
2022-09-29 1728-27,Join,Mtag93EXE,161601427,255.255.255.255,1, , ,3 of 22,83,0.36,$746584,
2022-09-29 1728-27,Join,Fr3sh3r3,124355546,255.255.255.255,2, , ,19 of 22,501,3.58,$2547041,
2022-09-29 1728-27,Join,Scisma_93,153329272,255.255.255.255,3, , ,22 of 22,121,0.2,$4198886,
2022-09-29 1728-27,Join,JosefJZ,97181777,255.255.255.255,4, , ,14 of 22,57,0.62,$108331,
2022-09-29 1728-27,Join,Andromaliuss,120223641,255.255.255.255,5, , ,8 of 22,415,1.44,$144459278,
2022-09-29 1728-27,Join,xCandyxxx,77973851,86.20.38.195,6, , ,21 of 22,420,1.19,$2147483647,
2022-09-29 1728-27,Join,Codewort,124425092,255.255.255.255,10, , ,20 of 22,314,0.85,$62025597,
2022-09-29 1728-27,Join,24Hasa24,211933226,255.255.255.255,11, , ,16 of 22,113,0.25,$6964437,
2022-09-29 1728-27,Join,uhav_grand,170544988,255.255.255.255,12, , ,7 of 22,132,0.92,$42716,
2022-09-29 1728-27,Join,LaraOnTop,197248836,255.255.255.255,13, , ,6 of 22,999,0.28,$65421644,
2022-09-29 1728-27,Join,ooomas,189568757,255.255.255.255,14, , ,9 of 22,36,0.88,$2023955,
2022-09-29 1728-27,Join,MrJebbanaut,196456688,255.255.255.255,16, , ,13 of 22,137,0.62,$4422977,
2022-09-29 1728-27,Join,NeoMatrix228,16143197,255.255.255.255,17, , ,17 of 22,261,0.96,$788351,
2022-09-29 1728-27,Join,Alaszrar,107866873,255.255.255.255,19, , ,18 of 22,2013,8253.0,$559218245,
2022-09-29 1728-27,Join,Erebos98,80767759,255.255.255.255,24, , ,15 of 22,48,0.85,$374715,
2022-09-29 1728-27,Join,KewlButerfly,191469388,255.255.255.255,25, , ,11 of 22,144,15.28,$12979434,
2022-09-29 1728-27,Join,pajacss,129263039,255.255.255.255,26, , ,2 of 22,424,1.38,$1014373,
2022-09-29 1728-27,Join,cernoch444,64096892,255.255.255.255,28, , ,1 of 22,11,0.33,$2479569,
2022-09-29 1728-27,Join,h0rdr1,115393620,255.255.255.255,29, , ,12 of 22,85,0.54,$1037330,
2022-09-29 1757-22,Join,llIIllIIlllIlIll,197432842,176.180.167.22,0, , ,5 of 7,823,1.49,$95567722,
2022-09-29 1757-56,Join,papure2,204946810,91.117.7.36,1, ,Host,1 of 7,183,0.91,$1464594,
2022-09-29 1757-56,Join,Pictiner,89341779,80.141.254.114,3, , ,2 of 7,528,0.9,$20754767,
2022-09-29 1757-56,Join,Fulltra,167439052,176.63.21.33,4, , ,4 of 7,234,0.47,$2132182,
2022-09-29 1757-56,Join,BZHWILLI29,30635156,91.165.239.9,5, , ,6 of 7,55,0.64,$773001,
2022-09-29 1757-56,Join,NiceNils,108083663,82.207.241.56,2, , ,3 of 7,442,0.71,$9653085,
2022-09-29 1758-36,Leave,llIIllIIlllIlIll,197432842,176.180.167.22,0, , ,5 of 7,823,1.49,$95567722,
2022-09-29 1757-56,Join,xCandyxxx,77973851,86.20.38.195,6, , ,6 of 6,420,1.19,$2147483647,
2022-09-29 1758-56,Join,AoD111062,119100506,79.192.63.162,0,Friend, ,2 of 7,267,0.27,$19605,
2022-09-29 1800-28,Leave,BZHWILLI29,30635156,91.165.239.9,5, , ,6 of 7,55,0.64,$773001,
2022-09-29 1801-32,Join,RossPunia,186545399,195.54.184.190,5, , ,6 of 7,120,0.76,$18956106,
2022-09-29 1804-13,Join,Wolverine_654,181345882,84.2.8.74,7, , ,5 of 8,457,1.28,$59135560,
2022-09-29 1805-02,Leave,Wolverine_654,181345882,84.2.8.74,7, , ,5 of 8,457,1.28,$59135560,
2022-09-29 1806-08,Leave,Fulltra,167439052,176.63.21.33,4, , ,6 of 10,234,0.47,$2131682,
2022-09-29 1806-13,Leave,papure2,204946810,91.117.7.36,1, ,Host,1 of 9,183,0.91,$366594,
2022-09-29 1806-13,Leave,NiceNils,108083663,82.207.241.56,2, , ,4 of 9,442,0.71,$9654785,
2022-09-29 1806-13,Leave,Pictiner,89341779,80.141.254.114,3, , ,3 of 9,528,0.9,$20759767,
2022-09-29 1806-13,Leave,RossPunia,186545399,195.54.184.190,5, , ,6 of 9,120,0.76,$18956106,
2022-09-29 1806-13,Leave,xCandyxxx,77973851,86.20.38.195,6, , ,9 of 9,420,1.19,$2147483647,
2022-09-29 1806-13,Leave,Wolverine_654,181345882,84.2.8.74,7, , ,5 of 9,457,1.28,$59135560,
2022-09-29 1806-32,Leave,xCandyxxx,77973851,86.20.38.195,0, ,Host,1 of 1,420,1.19,$0,
2022-09-29 1806-32,Join,zemourtmoche00,207912004,87.65.47.137,0, , ,29 of 29,538,0.5,$3569457,
2022-09-29 1806-32,Join,DerKrankeTyp,160036083,77.20.225.195,3, , ,11 of 29,59,0.59,$1116363,
2022-09-29 1806-32,Join,Mxthys-_-,193859534,90.3.207.145,5, , ,19 of 29,966,0.67,$20439372,God-Mode 
2022-09-29 1806-32,Join,Leonidovski,204741961,136.169.174.219,6, , ,27 of 29,80,1.7,$1429013,
2022-09-29 1806-32,Join,Brzozikk,190171538,37.225.74.235,7, , ,21 of 29,61,0.23,$369829,
2022-09-29 1806-32,Join,II--ALTAZ--II,143035842,37.112.156.237,8, , ,24 of 29,258,1.49,$2825986,
2022-09-29 1806-32,Join,Frajeros_,205323294,149.34.244.152,9, , ,13 of 29,261,0.67,$24188520,
2022-09-29 1806-32,Join,LuxiLaittoSolmuu,137857805,85.76.68.166,10, , ,8 of 29,215,1.32,$533758,
2022-09-29 1806-32,Join,0saama,190876955,85.76.74.74,11, , ,2 of 29,138,0.37,$2449048,
2022-09-29 1806-32,Join,omega_XS,210636067,86.215.51.222,12, , ,22 of 29,27,0.54,$17294,
2022-09-29 1806-32,Join,egorpolina2021,183516448,31.44.245.189,14, , ,28 of 29,28,0.43,$119646,
2022-09-29 1806-32,Join,WebiWabo_PvZ2,152768301,80.71.142.178,15, , ,26 of 29,505,1.55,$6035965,
2022-09-29 1806-32,Join,Momahka,195420903,92.100.25.143,17, , ,25 of 29,166,0.84,$5861419,
2022-09-29 1806-32,Join,gregory5974,187792342,91.162.86.10,20, , ,5 of 29,166,0.14,$533397,
2022-09-29 1806-32,Join,lALC4TRAZl,26179561,90.16.167.192,21, , ,16 of 29,63,0.55,$3112379,
2022-09-29 1806-32,Join,King4krab,121401497,193.81.204.11,22, , ,14 of 29,30,0.2,$546590,
2022-09-29 1806-32,Join,CaptainGhost45,211102960,81.220.68.178,24, , ,23 of 29,88,0.44,$5872006,
2022-09-29 1806-32,Join,BestPlayerLsia),1,88.174.7.2,26, , ,10 of 29,853,0.99,$2147481149,
2022-09-29 1806-32,Join,spiroskoun,107449424,79.175.113.165,29, , ,7 of 29,181,0.27,$130812,IP Spoof 
2022-09-29 1806-43,Leave,II--ALTAZ--II,143035842,37.112.156.237,8, , ,24 of 29,258,1.49,$2825986,
2022-09-29 1806-43,Leave,Frajeros_,205323294,149.34.244.152,9, , ,13 of 29,261,0.67,$24188520,
2022-09-29 1806-32,Join,Tosky_16,151203672,5.88.202.29,1, , ,6 of 29,35,0.39,$588348,
2022-09-29 1806-32,Join,lolojm-gta,96659564,90.8.98.119,13, , ,10 of 30,239,1.63,$200833431,
2022-09-29 1806-32,Join,KODukey,104715711,37.228.250.103,19, , ,3 of 30,266,1.28,$5703414,
2022-09-29 1806-32,Join,xCandyxxx,77973851,86.20.38.195,23, , ,1 of 30,420,1.19,$2147483647,
2022-09-29 1806-32,Join,Thaiboe,57454000,78.23.106.7,27, , ,13 of 30,101,0.79,$53678978,
2022-09-29 1807-30,Leave,II--ALTAZ--II,143035842,37.112.156.237,8, , ,25 of 30,258,1.49,$2825986,
2022-09-29 1807-51,Leave,KODukey,104715711,37.228.250.103,19, , ,3 of 29,266,1.28,$5703414,
2022-09-29 1806-58,Join,FLAME_SISICZ,159634655,212.4.144.46,28, , ,3 of 28,50,0.56,$48052656,
2022-09-29 1808-01,Leave,lALC4TRAZl,26179561,90.16.167.192,21, , ,16 of 28,63,0.55,$3111879,Sync Crash 
2022-09-29 1808-06,Join,Hathari01,180616355,46.8.172.212,8, , ,5 of 28,258,1.49,$2825986,
2022-09-29 1808-27,Leave,Hathari01,180616355,46.8.172.212,8, , ,5 of 28,258,1.49,$2825986,
2022-09-29 1809-24,Leave,gregory5974,187792342,91.162.86.10,20, , ,5 of 30,166,0.14,$545397,
2022-09-29 1809-48,Leave,Tosky_16,151203672,5.88.202.29,1, , ,5 of 29,35,0.39,$588348,
2022-09-29 1809-07,Join,Scaglyoo,157087371,37.117.141.74,8, , ,5 of 28,97,1.58,$175531,
2022-09-29 1810-05,Join,dOcMFX,119041068,86.127.29.240,20, , ,28 of 30,228,0.55,$1059275284,
2022-09-29 1810-02,Join,FAZEFAZEE,139095109,178.19.230.12,1, , ,10 of 30,109,0.97,$40993772,
2022-09-29 1811-03,Leave,FAZEFAZEE,139095109,178.19.230.12,1, , ,10 of 30,109,0.97,$40993772,
2022-09-29 1810-30,Join,sneakypeaki,212206294,217.210.101.222,21, , ,3 of 30,51,0.37,$2027809,
2022-09-29 1811-23,Leave,sneakypeaki,212206294,217.210.101.222,21, , ,3 of 30,51,0.37,$2027809,
2022-09-29 1811-16,Join,rexderrusse,148812307,94.16.66.130,1, , ,16 of 30,109,0.97,$40993772,
2022-09-29 1811-46,Leave,Scaglyoo,157087371,37.117.141.74,8, , ,6 of 30,97,1.58,$175531,
2022-09-29 1811-53,Leave,sneakypeaki,212206294,217.210.101.222,21, , ,3 of 29,51,0.37,$2027809,
2022-09-29 1811-53,Leave,Leonidovski,204741961,136.169.174.219,6, , ,25 of 28,80,1.7,$1267808,
2022-09-29 1812-23,Leave,0saama,190876955,85.76.74.74,11, , ,2 of 29,138,0.37,$2449048,
2022-09-29 1812-23,Join,NRG-Marci,178233974,80.139.51.209,21, , ,2 of 29,51,0.37,$2027809,
2022-09-29 1812-39,Leave,Momahka,195420903,92.100.25.143,17, , ,26 of 30,166,0.84,$5861419,
2022-09-29 1812-02,Join,nrvnsk,163622523,146.120.78.17,6, , ,4 of 28,119,0.83,$4788138,
2022-09-29 1813-00,Leave,FLAME_SISICZ,159634655,212.4.144.46,28, , ,3 of 29,50,0.56,$48052656,
2022-09-29 1812-07,Join,Harv3y900,213024929,151.224.111.240,8, , ,5 of 28,100,0.19,$672334,
2022-09-29 1812-57,Join,_Pataoidex3_,194127940,92.177.222.109,17, , ,25 of 29,166,0.84,$5861419,
2022-09-29 1812-35,Join,SAVAGE_Artik,155088317,79.44.61.142,11, , ,9 of 30,772,6.76,$3351960,
2022-09-29 1813-49,Leave,nrvnsk,163622523,146.120.78.17,6, , ,3 of 30,119,0.83,$4788138,
2022-09-29 1814-07,Leave,_Pataoidex3_,194127940,92.177.222.109,17, , ,24 of 29,0,0.0,$0,
2022-09-29 1813-57,Join,OMGitzharvey4576,76269620,165.120.57.247,6, , ,9 of 28,119,0.83,$4788138,
2022-09-29 1813-23,Join,GAK_14,146783659,84.151.105.171,28, , ,28 of 30,142,0.5,$72409261,
2022-09-29 1814-21,Leave,GAK_14,146783659,84.151.105.171,28, , ,28 of 30,142,0.5,$72409261,
2022-09-29 1814-57,Leave,GAK_14,146783659,84.151.105.171,28, , ,28 of 30,142,0.5,$72409261,
2022-09-29 1815-55,Leave,NRG-Marci,178233974,80.139.51.209,21, , ,2 of 30,386,1.43,$544405748,
2022-09-29 1815-07,Join,Tha_Need_4_Speed,59935277,87.212.11.82,28, , ,4 of 29,478,0.61,$57009,
2022-09-29 1815-34,Join,elko6002,202404801,176.72.29.194,17, , ,20 of 30,135,0.82,$55098,
2022-09-29 1816-29,Leave,elko6002,202404801,176.72.29.194,17, , ,20 of 30,135,0.82,$55098,
2022-09-29 1817-17,Leave,egorpolina2021,183516448,31.44.245.189,14, , ,28 of 29,28,0.43,$119146,
2022-09-29 1816-50,Join,yasoyes,200284055,79.253.83.155,18, , ,10 of 30,120,1.37,$44999,
2022-09-29 1817-42,Leave,yasoyes,200284055,79.253.83.155,18, , ,10 of 30,120,1.37,$44999,
2022-09-29 1817-42,Leave,Tha_Need_4_Speed,59935277,87.212.11.82,28, , ,4 of 30,478,0.61,$57009,
2022-09-29 1817-34,Join,jckoth,185025287,88.9.90.167,14, , ,22 of 30,350,0.64,$106019649,
2022-09-29 1819-14,Leave,SAVAGE_Artik,155088317,79.44.61.142,11, , ,7 of 29,772,6.76,$3351960,God-Mode 
2022-09-29 1819-24,Leave,Mxthys-_-,193859534,90.3.207.145,5, , ,19 of 29,966,0.67,$20439372,God-Mode 
2022-09-29 1819-21,Join,RicardoGames365,162031415,95.23.244.171,11, , ,18 of 30,43,0.92,$422812,
2022-09-29 1819-28,Join,Isteo11,181438069,93.15.171.96,5, , ,3 of 30,105,0.87,$28258007,
2022-09-29 1819-28,Join,AoD111062,119100506,79.192.63.162,28,Friend, ,2 of 29,267,0.27,$18105,
2022-09-29 1820-34,Leave,AoD111062,119100506,79.192.63.162,28,Friend, ,2 of 29,267,0.27,$18105,
2022-09-29 1820-56,Leave,BestPlayerLsia),1,88.174.7.2,26, , ,8 of 30,853,0.99,$2147482149,Session Mismatch High $ 
2022-09-29 1821-26,Leave,LuxiLaittoSolmuu,137857805,85.76.68.166,10, , ,6 of 29,215,1.32,$331513,
2022-09-29 1821-26,Leave,WebiWabo_PvZ2,152768301,80.71.142.178,15, , ,26 of 29,505,1.55,$6033657,God-Mode 
2022-09-29 1821-26,Leave,yasoyes,200284055,79.253.83.155,18, , ,8 of 29,120,1.37,$98769,
2022-09-29 1821-26,Leave,King4krab,121401497,193.81.204.11,22, , ,13 of 29,30,0.2,$568190,
2022-09-29 1821-26,Leave,AoD111062,119100506,79.192.63.162,28,Friend, ,2 of 29,267,0.27,$17105,
2022-09-29 1821-26,Leave,spiroskoun,107449424,79.175.113.165,29, , ,4 of 29,181,0.27,$409927,IP Spoof 
2022-09-29 1821-27,Leave,zemourtmoche00,207912004,87.65.47.137,0, , ,23 of 23,538,0.5,$1301673,
2022-09-29 1821-27,Leave,DerKrankeTyp,160036083,77.20.225.195,3, , ,6 of 23,59,0.59,$1116363,
2022-09-29 1821-27,Leave,Brzozikk,190171538,37.225.74.235,7, , ,16 of 23,61,0.23,$294244,
2022-09-29 1821-27,Leave,Frajeros_,205323294,149.34.244.152,9, , ,8 of 23,261,0.67,$24173520,Sync Crash 
2022-09-29 1821-27,Leave,lolojm-gta,96659564,90.8.98.119,13, , ,4 of 23,239,1.63,$201067631,
2022-09-29 1821-27,Leave,elko6002,202404801,176.72.29.194,17, , ,14 of 23,135,0.82,$55098,
2022-09-29 1821-27,Leave,CaptainGhost45,211102960,81.220.68.178,24, , ,19 of 23,88,0.44,$5867006,
2022-09-29 1821-27,Leave,Thaiboe,57454000,78.23.106.7,27, , ,7 of 23,101,0.79,$52290218,
2022-09-29 1821-27,Leave,rexderrusse,148812307,94.16.66.130,1, , ,5 of 13,75,1.0,$858125,
2022-09-29 1821-29,Leave,Isteo11,181438069,93.15.171.96,5, , ,2 of 11,105,0.87,$28258007,
2022-09-29 1821-29,Leave,OMGitzharvey4576,76269620,165.120.57.247,6, , ,4 of 11,246,1.02,$40073731,
2022-09-29 1821-29,Leave,Harv3y900,213024929,151.224.111.240,8, , ,3 of 11,100,0.19,$660434,
2022-09-29 1821-29,Leave,RicardoGames365,162031415,95.23.244.171,11, , ,5 of 11,43,0.92,$422812,
2022-09-29 1821-29,Leave,omega_XS,210636067,86.215.51.222,12, , ,9 of 11,27,0.54,$14655,
2022-09-29 1821-29,Leave,jckoth,185025287,88.9.90.167,14, , ,8 of 11,350,0.64,$106029649,
2022-09-29 1821-29,Leave,dOcMFX,119041068,86.127.29.240,20, , ,11 of 11,228,0.55,$1059253292,
2022-09-29 1822-04,Leave,xCandyxxx,77973851,86.20.38.195,23, ,Host,1 of 3,420,1.19,$2147483647,
2022-09-29 1823-10,Join,SECNAV_the_real,96261850,95.89.235.177,1, , ,26 of 26,187,1.21,$1414613,
2022-09-29 1823-10,Join,Erikskes,96438735,217.121.219.13,2, , ,16 of 26,82,0.85,$666926,
2022-09-29 1823-10,Join,Kubez127,210783697,91.219.132.3,3, , ,19 of 26,1154,1.64,$120270604,
2022-09-29 1823-10,Join,DapperTux,63096128,149.224.15.56,4, , ,22 of 26,294,0.9,$13541171,
2022-09-29 1823-10,Join,Kutulin,188208741,79.116.131.194,5, , ,4 of 26,174,0.68,$986665,
2022-09-29 1823-10,Join,drJoel24,138600620,92.105.30.79,6, , ,18 of 26,125,0.55,$11899,
2022-09-29 1823-10,Join,Wylon2012,85327866,92.206.43.72,7, , ,9 of 26,45,0.74,$1417813,
2022-09-29 1823-10,Join,LiborosCZ,211534202,185.75.139.240,8, , ,25 of 26,146,0.6,$915244,
2022-09-29 1823-10,Join,KeriNee,181154607,80.222.80.16,10, , ,24 of 26,103,0.92,$8502,
2022-09-29 1823-10,Join,CaziOnCrack,207208047,93.213.245.191,11, , ,20 of 26,137,2.82,$10409539,
2022-09-29 1823-10,Join,SmizzePrime,211520883,93.42.27.26,12, , ,15 of 26,202,0.91,$126557865,
2022-09-29 1823-10,Join,ricolevert,209791023,91.166.166.247,13, , ,5 of 26,122,0.17,$6115,
2022-09-29 1823-10,Join,Jarvishansson,160000871,155.4.69.206,14, , ,23 of 26,54,0.36,$1614060,
2022-09-29 1823-10,Join,Axwicker_69,182047200,178.31.114.44,15, , ,14 of 26,32,0.28,$2163528,
2022-09-29 1823-10,Join,Florin19761977,150432714,82.78.134.35,17, , ,2 of 26,103,0.11,$398345,
2022-09-29 1823-10,Join,Nord-I,19312978,90.153.27.69,19, , ,17 of 26,779,1.51,$407165327,
2022-09-29 1823-10,Join,Akulabob,97597981,81.88.222.92,20, , ,6 of 26,138,0.54,$538699,
2022-09-29 1823-10,Join,WKaszekkdime,216670134,46.76.102.3,21, , ,8 of 26,2089,2.5,$37515951,
2022-09-29 1823-10,Join,HellMechanicHU,91684768,94.44.108.107,22, , ,7 of 26,355,0.97,$417040,
2022-09-29 1823-10,Join,artgod75,202972448,85.221.194.31,23, , ,21 of 26,109,0.17,$636614,
2022-09-29 1823-10,Join,TVgamerNL,161079132,89.32.246.20,25, , ,11 of 26,126,0.87,$882620,
2022-09-29 1823-10,Join,dummy2kmdy,210746169,82.19.225.145,26, , ,10 of 26,80,0.29,$70383,
2022-09-29 1823-21,Leave,SECNAV_the_real,96261850,95.89.235.177,1, , ,26 of 26,187,1.21,$1414613,
2022-09-29 1823-21,Leave,Erikskes,96438735,217.121.219.13,2, , ,16 of 26,82,0.85,$666926,
2022-09-29 1823-21,Leave,DapperTux,63096128,149.224.15.56,4, , ,22 of 26,294,0.9,$13541171,
2022-09-29 1823-21,Leave,Nord-I,19312978,90.153.27.69,19, , ,17 of 26,779,1.51,$407165327,
2022-09-29 1823-21,Leave,WKaszekkdime,216670134,46.76.102.3,21, , ,8 of 26,2089,2.5,$37515951,
2022-09-29 1823-21,Leave,TVgamerNL,161079132,89.32.246.20,25, , ,11 of 26,126,0.87,$882620,
2022-09-29 1823-11,Join,Noelgamer25,207737286,213.196.213.32,0, , ,13 of 26,159,0.48,$57281,
2022-09-29 1823-10,Join,komiiiiiii,202375808,150.143.90.34,18, ,Host,12 of 26,126,1.23,$1056057,
2022-09-29 1823-22,Leave,Noelgamer25,207737286,213.196.213.32,0, , ,13 of 26,159,0.48,$57281,
2022-09-29 1823-10,Join,xCandyxxx,77973851,86.20.38.195,16, , ,1 of 26,420,1.19,$2147483647,
2022-09-29 1823-54,Leave,xCandyxxx,77973851,86.20.38.195,16, , ,1 of 26,420,1.19,$2147483647,
2022-09-29 1823-57,Leave,TVgamerNL,161079132,89.32.246.20,25, , ,11 of 26,126,0.87,$882620,
2022-09-29 1824-09,Leave,ricolevert,209791023,91.166.166.247,13, , ,5 of 26,122,0.17,$6115,
2022-09-29 1823-58,Join,nestbox777,38622908,93.181.214.126,24, , ,20 of 26,53,0.2,$309,
2022-09-29 1824-49,Leave,nestbox777,38622908,93.181.214.126,24, , ,20 of 26,53,0.2,$309,
2022-09-29 1824-43,Join,GeparDGaminG0076,170558634,176.59.210.164,13, , ,7 of 27,119,0.69,$1718267,
2022-09-29 1826-17,Leave,Kubez127,210783697,91.219.132.3,3, , ,20 of 28,1154,1.64,$120270604,God-Mode 
2022-09-29 1825-20,Join,AoD111062,119100506,79.192.63.162,25,Friend, ,6 of 29,267,0.27,$17105,
2022-09-29 1826-21,Join,ELMEK32,75667870,37.133.55.120,3, , ,3 of 29,1154,1.64,$120270604,
2022-09-29 1825-58,Join,bariebop,195848959,81.165.3.217,27, , ,4 of 30,9,0.5,$1024877,
2022-09-29 1827-06,Leave,Nord-I,19312978,90.153.27.69,19, , ,21 of 30,779,1.51,$407165327,
2022-09-29 1827-42,Leave,nestbox777,38622908,93.181.214.126,24, , ,24 of 30,53,0.2,$2309,
2022-09-29 1827-51,Leave,Kutulin,188208741,79.116.131.194,5, , ,7 of 29,174,0.68,$986665,
2022-09-29 1827-00,Join,DavidShkupi,151002264,79.125.207.190,29, , ,18 of 28,26,3.01,$16249274,
